Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
381,8,Oct 11 2003,Sat,Northwestern,37,@,Indiana,31,
382,8,Oct 11 2003,Sat,Notre Dame,20,@,(15) Pittsburgh,14,
383,8,Oct 11 2003,Sat,Ohio,28,,Central Florida,0,
384,8,Oct 11 2003,Sat,(1) Oklahoma,65,,(11) Texas,13,
385,8,Oct 11 2003,Sat,Oklahoma State,38,,(22) Kansas State,34,
386,8,Oct 11 2003,Sat,(18) Purdue,28,,Penn State,14,
387,8,Oct 11 2003,Sat,San Jose State,31,,Southern Methodist,14,
388,8,Oct 11 2003,Sat,(9) Southern California,44,,Stanford,21,
389,8,Oct 11 2003,Sat,Texas A&M,73,,Baylor,10,
390,8,Oct 11 2003,Sat,Texas Tech,52,,Iowa State,21,
391,8,Oct 11 2003,Sat,Toledo,49,,Eastern Michigan,14,
392,8,Oct 11 2003,Sat,UCLA,24,@,Arizona,21,
393,8,Oct 11 2003,Sat,Utah,27,,San Diego State,6,
394,8,Oct 11 2003,Sat,(4) Virginia Tech,51,,Syracuse,7,
395,8,Oct 11 2003,Sat,West Virginia,34,,Rutgers,19,
396,8,Oct 11 2003,Sat,(23) Wisconsin,17,,(3) Ohio State,10,
397,8,Oct 11 2003,Sat,Wyoming,48,@,Utah State,21,
398,9,Oct 16 2003,Thu,Colorado State,30,,Air Force,20,
399,9,Oct 16 2003,Thu,Louisiana,26,,New Mexico State,24,
400,9,Oct 16 2003,Thu,North Carolina State,17,,Clemson,15,
401,9,Oct 17 2003,Fri,Louisville,47,,Tulane,28,
402,9,Oct 18 2003,Sat,Akron,38,,Central Florida,24,
403,9,Oct 18 2003,Sat,Arizona State,33,@,North Carolina,31,
404,9,Oct 18 2003,Sat,(19) Auburn,45,,Mississippi State,13,
405,9,Oct 18 2003,Sat,Boise State,45,@,Southern Methodist,3,
406,9,Oct 18 2003,Sat,Bowling Green State,33,@,Eastern Michigan,20,
407,9,Oct 18 2003,Sat,Connecticut,34,@,Kent State,31,
408,9,Oct 18 2003,Sat,East Carolina,38,@,Army,32,
409,9,Oct 18 2003,Sat,Florida,33,@,(11) Arkansas,28,
410,9,Oct 18 2003,Sat,(7) Florida State,19,@,Virginia,14,
411,9,Oct 18 2003,Sat,(4) Georgia,27,@,Vanderbilt,8,
412,9,Oct 18 2003,Sat,Hawaii,44,@,Louisiana Tech,41,
413,9,Oct 18 2003,Sat,Kansas,28,,Baylor,21,
414,9,Oct 18 2003,Sat,Kansas State,49,,Colorado,20,
415,9,Oct 18 2003,Sat,Kentucky,35,,Ohio,14,
416,9,Oct 18 2003,Sat,(10) Louisiana State,33,@,South Carolina,7,
417,9,Oct 18 2003,Sat,Marshall,26,@,Buffalo,16,
418,9,Oct 18 2003,Sat,Memphis,45,@,Houston,14,
419,9,Oct 18 2003,Sat,(2) Miami (FL),52,,Temple,14,
420,9,Oct 18 2003,Sat,Miami (OH),49,@,Ball State,3,
421,9,Oct 18 2003,Sat,(17) Michigan,56,,Illinois,14,
422,9,Oct 18 2003,Sat,(15) Michigan State,44,@,(25) Minnesota,38,
423,9,Oct 18 2003,Sat,Middle Tennessee State,28,@,Idaho,21,
424,9,Oct 18 2003,Sat,Mississippi,43,,Alabama,28,
425,9,Oct 18 2003,Sat,Navy,38,@,Rice,6,
426,9,Oct 18 2003,Sat,(18) Nebraska,48,,Texas A&M,12,
427,9,Oct 18 2003,Sat,Nevada,28,@,Tulsa,21,
428,9,Oct 18 2003,Sat,New Mexico,30,@,San Diego State,7,
429,9,Oct 18 2003,Sat,North Texas,37,,Utah State,27,
430,9,Oct 18 2003,Sat,(12) Northern Illinois,37,,Western Michigan,10,
431,9,Oct 18 2003,Sat,(8) Ohio State,19,,(9) Iowa,10,
432,9,Oct 18 2003,Sat,(1) Oklahoma,34,,(24) Missouri,13,
433,9,Oct 18 2003,Sat,(23) Oklahoma State,51,,Texas Tech,49,
434,9,Oct 18 2003,Sat,Pittsburgh,42,@,Rutgers,32,
435,9,Oct 18 2003,Sat,(13) Purdue,26,@,(14) Wisconsin,23,
436,9,Oct 18 2003,Sat,South Florida,55,,Charleston Southern,7,
437,9,Oct 18 2003,Sat,(5) Southern California,45,@,Notre Dame,14,
438,9,Oct 18 2003,Sat,Syracuse,39,,Boston College,14,
439,9,Oct 18 2003,Sat,(20) Texas,40,@,Iowa State,19,
440,9,Oct 18 2003,Sat,(16) Texas Christian,27,,Alabama-Birmingham,24,
441,9,Oct 18 2003,Sat,Toledo,31,@,Central Michigan,13,
442,9,Oct 18 2003,Sat,Troy,21,,Florida International,10,
443,9,Oct 18 2003,Sat,UCLA,23,,California,20,
444,9,Oct 18 2003,Sat,Utah,28,@,Nevada-Las Vegas,10,
445,9,Oct 18 2003,Sat,Wake Forest,42,@,Duke,13,
446,9,Oct 18 2003,Sat,Washington,38,@,(22) Oregon State,17,
447,9,Oct 18 2003,Sat,(6) Washington State,24,@,Stanford,14,
448,9,Oct 18 2003,Sat,Wyoming,13,,Brigham Young,10,
449,10,Oct 22 2003,Wed,West Virginia,28,,(3) Virginia Tech,7,
450,10,Oct 23 2003,Thu,Georgia Tech,7,,Maryland,3,
451,10,Oct 25 2003,Sat,Ball State,38,,Toledo,14,
452,10,Oct 25 2003,Sat,Boise State,77,,San Jose State,14,
453,10,Oct 25 2003,Sat,Boston College,27,,Notre Dame,25,
454,10,Oct 25 2003,Sat,(23) Bowling Green State,34,,(12) Northern Illinois,18,
455,10,Oct 25 2003,Sat,Brigham Young,27,@,Nevada-Las Vegas,20,
456,10,Oct 25 2003,Sat,Buffalo,26,,Ohio,17,
457,10,Oct 25 2003,Sat,California,42,,Arizona,14,
458,10,Oct 25 2003,Sat,Central Florida,31,,Central Michigan,13,
459,10,Oct 25 2003,Sat,Cincinnati,33,,Army,29,
460,10,Oct 25 2003,Sat,Clemson,36,,North Carolina,28,
461,10,Oct 25 2003,Sat,Connecticut,38,,Akron,37,
462,10,Oct 25 2003,Sat,Delaware,21,@,Navy,17,
463,10,Oct 25 2003,Sat,(6) Florida State,48,,Wake Forest,24,
464,10,Oct 25 2003,Sat,Fresno State,31,,Rice,28,
465,10,Oct 25 2003,Sat,(4) Georgia,16,,Alabama-Birmingham,13,
466,10,Oct 25 2003,Sat,Hawaii,31,,Texas-El Paso,15,
467,10,Oct 25 2003,Sat,(16) Iowa,26,,Penn State,14,
468,10,Oct 25 2003,Sat,Kansas State,42,,Kansas,6,
469,10,Oct 25 2003,Sat,Kentucky,42,,Mississippi State,17,
470,10,Oct 25 2003,Sat,Louisiana,31,,Idaho,20,
471,10,Oct 25 2003,Sat,(9) Louisiana State,31,,(17) Auburn,7,
472,10,Oct 25 2003,Sat,Louisiana Tech,42,@,Nevada,34,
473,10,Oct 25 2003,Sat,Louisville,36,@,East Carolina,20,
474,10,Oct 25 2003,Sat,Marshall,41,@,Western Michigan,21,
475,10,Oct 25 2003,Sat,Memphis,41,@,Tulane,9,
476,10,Oct 25 2003,Sat,Miami (OH),38,@,Kent State,30,
477,10,Oct 25 2003,Sat,(13) Michigan,31,,(10) Purdue,3,
478,10,Oct 25 2003,Sat,Minnesota,36,@,Illinois,10,
479,10,Oct 25 2003,Sat,Mississippi,19,,(21) Arkansas,7,
480,10,Oct 25 2003,Sat,Missouri,62,,Texas Tech,31,
481,10,Oct 25 2003,Sat,(14) Nebraska,28,,Iowa State,0,
482,10,Oct 25 2003,Sat,New Mexico,47,@,(24) Utah,35,
483,10,Oct 25 2003,Sat,New Mexico State,21,@,Louisiana-Monroe,14,
484,10,Oct 25 2003,Sat,North Carolina State,28,@,Duke,21,
485,10,Oct 25 2003,Sat,North Texas,33,@,Middle Tennessee State,28,
486,10,Oct 25 2003,Sat,Northwestern,16,,(20) Wisconsin,7,
487,10,Oct 25 2003,Sat,(8) Ohio State,35,@,Indiana,6,
488,10,Oct 25 2003,Sat,(1) Oklahoma,34,@,Colorado,20,
489,10,Oct 25 2003,Sat,(18) Oklahoma State,38,@,Texas A&M,10,
490,10,Oct 25 2003,Sat,Oregon,35,,Stanford,0,
491,10,Oct 25 2003,Sat,Pittsburgh,34,,Syracuse,14,
492,10,Oct 25 2003,Sat,Rutgers,30,@,Temple,14,
493,10,Oct 25 2003,Sat,San Diego State,25,,Wyoming,20,
494,10,Oct 25 2003,Sat,South Carolina,35,,Vanderbilt,24,
495,10,Oct 25 2003,Sat,(5) Southern California,43,@,Washington,23,
496,10,Oct 25 2003,Sat,Southern Mississippi,27,,South Florida,6,
497,10,Oct 25 2003,Sat,(22) Tennessee,51,@,Alabama,43,
498,10,Oct 25 2003,Sat,(19) Texas,56,@,Baylor,0,
499,10,Oct 25 2003,Sat,(15) Texas Christian,62,@,Houston,55,
500,10,Oct 25 2003,Sat,Tulsa,35,,Southern Methodist,16,
501,10,Oct 25 2003,Sat,UCLA,20,,Arizona State,13,
502,10,Oct 25 2003,Sat,Utah State,49,,Arkansas State,0,
503,10,Oct 25 2003,Sat,Virginia,24,,Troy,0,
504,10,Oct 25 2003,Sat,(6) Washington State,36,,Oregon State,30,
505,11,Oct 30 2003,Thu,Boise State,50,@,Brigham Young,12,
506,11,Oct 30 2003,Thu,North Texas,21,,Troy,0,
507,11,Oct 31 2003,Fri,South Florida,24,,Cincinnati,17,
508,11,Nov 1 2003,Sat,Alabama-Birmingham,24,,Army,9,
509,11,Nov 1 2003,Sat,Arkansas,71,@,Kentucky,63,
510,11,Nov 1 2003,Sat,Arkansas State,28,@,New Mexico State,24,
511,11,Nov 1 2003,Sat,Auburn,73,,Louisiana-Monroe,7,
512,11,Nov 1 2003,Sat,California,51,@,Arizona State,23,
513,11,Nov 1 2003,Sat,Central Michigan,38,,Eastern Michigan,10,
514,11,Nov 1 2003,Sat,Connecticut,41,,Western Michigan,27,
515,11,Nov 1 2003,Sat,(23) Florida,16,,(4) Georgia,13,
516,11,Nov 1 2003,Sat,(5) Florida State,37,@,Notre Dame,0,
517,11,Nov 1 2003,Sat,Fresno State,20,@,Southern Methodist,11,
518,11,Nov 1 2003,Sat,Hawaii,13,@,San Jose State,10,
519,11,Nov 1 2003,Sat,(13) Iowa,41,,Illinois,10,
520,11,Nov 1 2003,Sat,Kansas State,38,,Baylor,10,
521,11,Nov 1 2003,Sat,(7) Louisiana State,49,,Louisiana Tech,10,
522,11,Nov 1 2003,Sat,Marshall,42,,Akron,24,
523,11,Nov 1 2003,Sat,Maryland,59,,North Carolina,21,
524,11,Nov 1 2003,Sat,Memphis,41,,East Carolina,24,
525,11,Nov 1 2003,Sat,(11) Michigan,27,@,(9) Michigan State,20,
526,11,Nov 1 2003,Sat,(24) Minnesota,55,,Indiana,7,
527,11,Nov 1 2003,Sat,(20) Mississippi,43,,South Carolina,40,
528,11,Nov 1 2003,Sat,Navy,35,,Tulane,17,
529,11,Nov 1 2003,Sat,Nevada-Las Vegas,37,@,New Mexico,35,
530,11,Nov 1 2003,Sat,North Carolina State,51,,Virginia,37,
531,11,Nov 1 2003,Sat,(21) Northern Illinois,48,,Ball State,23,
532,11,Nov 1 2003,Sat,(8) Ohio State,21,@,Penn State,20,
533,11,Nov 1 2003,Sat,(1) Oklahoma,52,,(14) Oklahoma State,9,
534,11,Nov 1 2003,Sat,Oregon State,52,,Arizona,23,
535,11,Nov 1 2003,Sat,(25) Pittsburgh,24,@,Boston College,13,
536,11,Nov 1 2003,Sat,(18) Purdue,34,,Northwestern,14,
537,11,Nov 1 2003,Sat,Rice,52,,Nevada,42,
538,11,Nov 1 2003,Sat,(3) Southern California,43,,(6) Washington State,16,
539,11,Nov 1 2003,Sat,Southern Mississippi,48,,Louisiana,3,
540,11,Nov 1 2003,Sat,Stanford,21,,UCLA,14,
541,11,Nov 1 2003,Sat,(19) Tennessee,23,,Duke,6,
542,11,Nov 1 2003,Sat,(16) Texas,31,,(12) Nebraska,7,
543,11,Nov 1 2003,Sat,Texas A&M,45,,Kansas,33,
544,11,Nov 1 2003,Sat,Texas Tech,26,,Colorado,21,
545,11,Nov 1 2003,Sat,Toledo,56,,Buffalo,29,
546,11,Nov 1 2003,Sat,Tulsa,56,@,Texas-El Paso,28,
547,11,Nov 1 2003,Sat,Utah,45,@,Air Force,43,
548,11,Nov 1 2003,Sat,Utah State,41,,Middle Tennessee State,20,
549,11,Nov 1 2003,Sat,(10) Virginia Tech,31,,(2) Miami (FL),7,
550,11,Nov 1 2003,Sat,Wake Forest,45,,Clemson,17,
551,11,Nov 1 2003,Sat,Washington,42,,Oregon,10,
552,11,Nov 1 2003,Sat,West Virginia,36,,Central Florida,18,
553,11,Nov 1 2003,Sat,Wyoming,35,,Colorado State,28,
554,12,Nov 4 2003,Tue,Miami (OH),33,,(15) Bowling Green State,10,
555,12,Nov 5 2003,Wed,(13) Texas Christian,31,,Louisville,28,
556,12,Nov 6 2003,Thu,Arkansas,28,,South Carolina,6,
557,12,Nov 6 2003,Thu,New Mexico State,26,,Utah State,21,
558,12,Nov 7 2003,Fri,New Mexico,37,,Colorado State,34,
559,12,Nov 8 2003,Sat,Air Force,31,,Army,3,
560,12,Nov 8 2003,Sat,Akron,40,@,Central Michigan,28,
561,12,Nov 8 2003,Sat,Alabama,38,@,Mississippi State,0,
562,12,Nov 8 2003,Sat,Arizona,27,,Washington,22,
563,12,Nov 8 2003,Sat,Arkansas State,24,,Idaho,23,
564,12,Nov 8 2003,Sat,Cincinnati,31,,Rhode Island,24,
565,12,Nov 8 2003,Sat,Clemson,26,,(3) Florida State,10,
566,12,Nov 8 2003,Sat,Colorado,21,,(22) Missouri,16,
567,12,Nov 8 2003,Sat,Connecticut,38,,Rutgers,31,
568,12,Nov 8 2003,Sat,Duke,41,,Georgia Tech,17,
569,12,Nov 8 2003,Sat,Eastern Michigan,19,,Central Florida,13,
570,12,Nov 8 2003,Sat,(17) Florida,35,,Vanderbilt,17,
571,12,Nov 8 2003,Sat,Fresno State,27,@,Nevada,10,
572,12,Nov 8 2003,Sat,Indiana,17,,Illinois,14,
573,12,Nov 8 2003,Sat,Kansas State,45,@,Iowa State,0,
574,12,Nov 8 2003,Sat,Kent State,37,@,Ohio,33,
575,12,Nov 8 2003,Sat,Louisiana,43,,Florida International,10,
576,12,Nov 8 2003,Sat,Louisiana Tech,41,,Southern Methodist,6,
577,12,Nov 8 2003,Sat,Middle Tennessee State,27,,Troy,20,
578,12,Nov 8 2003,Sat,(24) Minnesota,37,,Wisconsin,34,
579,12,Nov 8 2003,Sat,(20) Mississippi,24,@,Auburn,20,
580,12,Nov 8 2003,Sat,(19) Nebraska,24,@,Kansas,3,
581,12,Nov 8 2003,Sat,North Carolina,42,,Wake Forest,34,
582,12,Nov 8 2003,Sat,North Texas,28,@,Louisiana-Monroe,26,
583,12,Nov 8 2003,Sat,(23) Northern Illinois,40,@,Buffalo,9,
584,12,Nov 8 2003,Sat,Northwestern,17,,Penn State,7,
585,12,Nov 8 2003,Sat,Notre Dame,27,,Navy,24,
586,12,Nov 8 2003,Sat,(7) Ohio State,33,,(14) Michigan State,23,
587,12,Nov 8 2003,Sat,(1) Oklahoma,77,,Texas A&M,0,
588,12,Nov 8 2003,Sat,Oregon,21,,California,17,
589,12,Nov 8 2003,Sat,(25) Pittsburgh,31,,(5) Virginia Tech,28,
590,12,Nov 8 2003,Sat,(16) Purdue,27,,(10) Iowa,14,
591,12,Nov 8 2003,Sat,San Diego State,7,@,Nevada-Las Vegas,0,
592,12,Nov 8 2003,Sat,San Jose State,69,@,Texas-El Paso,41,
593,12,Nov 8 2003,Sat,South Florida,38,@,East Carolina,37,
594,12,Nov 8 2003,Sat,Southern Mississippi,31,@,Houston,10,
595,12,Nov 8 2003,Sat,Stanford,38,,Arizona State,27,
596,12,Nov 8 2003,Sat,Syracuse,41,,Temple,17,
597,12,Nov 8 2003,Sat,(18) Tennessee,10,@,(6) Miami (FL),6,
598,12,Nov 8 2003,Sat,(11) Texas,55,@,(21) Oklahoma State,16,
599,12,Nov 8 2003,Sat,Texas Tech,62,@,Baylor,14,
600,12,Nov 8 2003,Sat,Tulane,38,@,Alabama-Birmingham,24,
601,12,Nov 8 2003,Sat,Tulsa,31,@,Rice,28,
602,12,Nov 8 2003,Sat,(12) Washington State,31,,UCLA,13,
603,12,Nov 8 2003,Sat,West Virginia,35,@,Boston College,28,
604,12,Nov 8 2003,Sat,Western Michigan,28,,Ball State,20,
605,13,Nov 12 2003,Wed,(23) Miami (OH),45,,Marshall,6,
606,13,Nov 13 2003,Thu,Maryland,27,,Virginia,17,
607,13,Nov 15 2003,Sat,Akron,35,,Ohio,28,
608,13,Nov 15 2003,Sat,Arkansas,48,,New Mexico State,20,
609,13,Nov 15 2003,Sat,(24) Boise State,51,,Texas-El Paso,21,
610,13,Nov 15 2003,Sat,Boston College,35,@,Rutgers,25,
611,13,Nov 15 2003,Sat,(25) Bowling Green State,42,,Kent State,33,
612,13,Nov 15 2003,Sat,California,54,,Washington,7,
613,13,Nov 15 2003,Sat,Clemson,40,,Duke,7,
614,13,Nov 15 2003,Sat,Colorado,44,@,Iowa State,10,
615,13,Nov 15 2003,Sat,Colorado State,21,,San Diego State,6,
616,13,Nov 15 2003,Sat,Connecticut,51,@,Wake Forest,17,
617,13,Nov 15 2003,Sat,Eastern Michigan,38,,Ball State,14,
618,13,Nov 15 2003,Sat,(15) Florida,24,@,South Carolina,22,
619,13,Nov 15 2003,Sat,(13) Florida State,50,,North Carolina State,44,
620,13,Nov 15 2003,Sat,Fresno State,41,,San Jose State,7,
621,13,Nov 15 2003,Sat,(7) Georgia,26,,Auburn,7,
622,13,Nov 15 2003,Sat,Georgia Tech,41,,North Carolina,24,
623,13,Nov 15 2003,Sat,Houston,34,@,Army,14,
624,13,Nov 15 2003,Sat,Idaho,58,@,Louisiana-Monroe,20,
625,13,Nov 15 2003,Sat,(20) Iowa,40,,(19) Minnesota,22,
626,13,Nov 15 2003,Sat,Kansas State,38,@,(18) Nebraska,9,
627,13,Nov 15 2003,Sat,Louisiana,57,@,Middle Tennessee State,51,
628,13,Nov 15 2003,Sat,(3) Louisiana State,27,@,Alabama,3,
629,13,Nov 15 2003,Sat,Memphis,37,@,Louisville,7,
630,13,Nov 15 2003,Sat,(14) Miami (FL),17,,Syracuse,10,
631,13,Nov 15 2003,Sat,(5) Michigan,41,@,Northwestern,10,
632,13,Nov 15 2003,Sat,Missouri,45,,Texas A&M,22,
633,13,Nov 15 2003,Sat,Nevada,24,,Hawaii,14,
634,13,Nov 15 2003,Sat,New Mexico,24,,Air Force,12,
635,13,Nov 15 2003,Sat,North Texas,58,,Arkansas State,14,
636,13,Nov 15 2003,Sat,Notre Dame,33,,Brigham Young,14,
637,13,Nov 15 2003,Sat,(4) Ohio State,16,,(11) Purdue,13,
638,13,Nov 15 2003,Sat,(1) Oklahoma,41,,Baylor,3,
639,13,Nov 15 2003,Sat,Oklahoma State,44,,Kansas,21,
640,13,Nov 15 2003,Sat,Oregon,31,@,UCLA,13,
641,13,Nov 15 2003,Sat,Oregon State,43,,Stanford,3,
642,13,Nov 15 2003,Sat,Penn State,52,,Indiana,7,
643,13,Nov 15 2003,Sat,Rice,41,@,Southern Methodist,20,
644,13,Nov 15 2003,Sat,(2) Southern California,45,@,Arizona,0,
645,13,Nov 15 2003,Sat,Southern Mississippi,28,,Tulane,14,
646,13,Nov 15 2003,Sat,(9) Tennessee,59,,Mississippi State,21,
647,13,Nov 15 2003,Sat,(6) Texas,43,,Texas Tech,40,
648,13,Nov 15 2003,Sat,(10) Texas Christian,43,,Cincinnati,10,
649,13,Nov 15 2003,Sat,Toledo,49,,(21) Northern Illinois,30,
650,13,Nov 15 2003,Sat,Troy,23,@,Utah State,14,
651,13,Nov 15 2003,Sat,Tulsa,48,,Louisiana Tech,18,
652,13,Nov 15 2003,Sat,Utah,47,,Wyoming,17,
653,13,Nov 15 2003,Sat,Vanderbilt,28,,Kentucky,17,
654,13,Nov 15 2003,Sat,(12) Virginia Tech,24,@,Temple,23,
655,13,Nov 15 2003,Sat,(8) Washington State,34,,Arizona State,19,
656,13,Nov 15 2003,Sat,West Virginia,52,,(16) Pittsburgh,31,
657,13,Nov 15 2003,Sat,Western Michigan,44,,Central Michigan,21,
658,13,Nov 15 2003,Sat,Wisconsin,56,,(21) Michigan State,21,
659,14,Nov 19 2003,Wed,Marshall,21,@,Central Florida,7,
660,14,Nov 20 2003,Thu,Middle Tennessee State,24,@,Arkansas State,14,
661,14,Nov 20 2003,Thu,Southern Mississippi,40,,(10) Texas Christian,28,
662,14,Nov 21 2003,Fri,(20) Boise State,31,@,Fresno State,17,
663,14,Nov 22 2003,Sat,Alabama-Birmingham,22,@,South Florida,19,
664,14,Nov 22 2003,Sat,Arkansas,52,,Mississippi State,6,
665,14,Nov 22 2003,Sat,Auburn,28,,Alabama,23,
666,14,Nov 22 2003,Sat,Boston College,34,@,(12) Virginia Tech,27,
667,14,Nov 22 2003,Sat,(22) Bowling Green State,41,@,Ball State,14,
668,14,Nov 22 2003,Sat,California,28,@,Stanford,16,
669,14,Nov 22 2003,Sat,Clemson,63,@,South Carolina,17,
670,14,Nov 22 2003,Sat,Colorado State,24,@,Nevada-Las Vegas,23,
671,14,Nov 22 2003,Sat,Duke,30,@,North Carolina,22,
672,14,Nov 22 2003,Sat,(6) Georgia,30,,Kentucky,10,
673,14,Nov 22 2003,Sat,Hawaii,59,,Army,28,
674,14,Nov 22 2003,Sat,Idaho,20,,Utah State,13,
675,14,Nov 22 2003,Sat,(17) Iowa,27,@,Wisconsin,21,
676,14,Nov 22 2003,Sat,Kansas,36,,Iowa State,7,
677,14,Nov 22 2003,Sat,(19) Kansas State,24,,Missouri,14,
678,14,Nov 22 2003,Sat,Kent State,34,,Buffalo,24,
679,14,Nov 22 2003,Sat,(3) Louisiana State,17,@,(15) Mississippi,14,
680,14,Nov 22 2003,Sat,Louisville,66,,Houston,45,
681,14,Nov 22 2003,Sat,Maryland,26,@,North Carolina State,24,
682,14,Nov 22 2003,Sat,Memphis,21,,Cincinnati,16,
683,14,Nov 22 2003,Sat,(13) Miami (FL),34,,Rutgers,10,
684,14,Nov 22 2003,Sat,(18) Miami (OH),49,@,Ohio,31,
685,14,Nov 22 2003,Sat,(5) Michigan,35,,(4) Ohio State,21,
686,14,Nov 22 2003,Sat,Michigan State,41,,Penn State,10,
687,14,Nov 22 2003,Sat,Navy,63,,Central Michigan,34,
688,14,Nov 22 2003,Sat,New Mexico,26,@,Wyoming,3,
689,14,Nov 22 2003,Sat,Northern Illinois,38,,Eastern Michigan,24,
690,14,Nov 22 2003,Sat,Northwestern,37,@,Illinois,20,
691,14,Nov 22 2003,Sat,(1) Oklahoma,56,@,Texas Tech,25,
692,14,Nov 22 2003,Sat,(24) Oklahoma State,38,@,Baylor,21,
693,14,Nov 22 2003,Sat,Oregon,34,,Oregon State,20,
694,14,Nov 22 2003,Sat,(21) Pittsburgh,30,@,Temple,16,
695,14,Nov 22 2003,Sat,(16) Purdue,24,@,Indiana,16,
696,14,Nov 22 2003,Sat,Rice,45,,Texas-El Paso,14,
697,14,Nov 22 2003,Sat,San Diego State,24,,Air Force,3,
698,14,Nov 22 2003,Sat,(2) Southern California,47,,UCLA,22,
699,14,Nov 22 2003,Sat,(9) Tennessee,48,,Vanderbilt,0,
700,14,Nov 22 2003,Sat,Toledo,34,,Western Michigan,17,
701,14,Nov 22 2003,Sat,Troy,28,,Louisiana-Monroe,24,
702,14,Nov 22 2003,Sat,Tulane,28,,East Carolina,18,
703,14,Nov 22 2003,Sat,Tulsa,34,@,San Jose State,32,
704,14,Nov 22 2003,Sat,Utah,3,@,Brigham Young,0,
705,14,Nov 22 2003,Sat,Virginia,29,,Georgia Tech,17,
706,14,Nov 22 2003,Sat,Washington,27,,(8) Washington State,19,
707,14,Nov 22 2003,Sat,(25) West Virginia,34,@,Syracuse,23,
708,15,Nov 25 2003,Tue,North Texas,13,@,New Mexico State,10,
709,15,Nov 27 2003,Thu,(17) Mississippi,31,@,Mississippi State,0,
710,15,Nov 28 2003,Fri,Arizona State,28,,Arizona,7,
711,15,Nov 28 2003,Fri,(3) Louisiana State,55,,Arkansas,24,
712,15,Nov 28 2003,Fri,Louisville,43,@,Cincinnati,40,
713,15,Nov 28 2003,Fri,Marshall,28,,Ohio,0,
714,15,Nov 28 2003,Fri,(15) Miami (OH),56,@,Central Florida,21,
715,15,Nov 28 2003,Fri,(25) Nebraska,31,@,Colorado,22,
716,15,Nov 28 2003,Fri,(6) Texas,46,@,Texas A&M,15,
717,15,Nov 29 2003,Sat,(18) Boise State,56,,Nevada,3,
718,15,Nov 29 2003,Sat,(22) Bowling Green State,31,,Toledo,23,
719,15,Nov 29 2003,Sat,(9) Florida State,38,@,(11) Florida,34,
720,15,Nov 29 2003,Sat,Fresno State,23,@,Texas-El Paso,20,
721,15,Nov 29 2003,Sat,(5) Georgia,34,@,Georgia Tech,17,
722,15,Nov 29 2003,Sat,Hawaii,37,,Alabama,29,
723,15,Nov 29 2003,Sat,Houston,56,,Alabama-Birmingham,28,
724,15,Nov 29 2003,Sat,Maryland,41,@,Wake Forest,28,
725,15,Nov 29 2003,Sat,(10) Miami (FL),28,@,(20) Pittsburgh,14,
726,15,Nov 29 2003,Sat,Missouri,45,,Iowa State,7,
727,15,Nov 29 2003,Sat,Nevada-Las Vegas,35,@,Wyoming,24,
728,15,Nov 29 2003,Sat,Notre Dame,57,@,Stanford,7,
729,15,Nov 29 2003,Sat,Rice,49,@,Louisiana Tech,14,
730,15,Nov 29 2003,Sat,Rutgers,24,,Syracuse,7,
731,15,Nov 29 2003,Sat,South Florida,21,@,Memphis,16,
732,15,Nov 29 2003,Sat,Southern Mississippi,38,@,East Carolina,21,
733,15,Nov 29 2003,Sat,(7) Tennessee,20,@,Kentucky,7,
734,15,Nov 29 2003,Sat,(19) Texas Christian,20,@,Southern Methodist,13,
735,15,Nov 29 2003,Sat,Virginia,35,,(21) Virginia Tech,21,
736,15,Nov 29 2003,Sat,(24) West Virginia,45,,Temple,28,
737,16,Dec 4 2003,Thu,(14) Miami (OH),49,@,(20) Bowling Green State,27,MAC Championship (Bowling Green OH)
738,16,Dec 6 2003,Sat,(18) Boise State,45,@,Hawaii,28,
739,16,Dec 6 2003,Sat,(13) Kansas State,35,,(1) Oklahoma,7,Big 12 Championship (Kansas City MO)
740,16,Dec 6 2003,Sat,(3) Louisiana State,34,,(5) Georgia,13,SEC Championship (Atlanta GA)
741,16,Dec 6 2003,Sat,Navy,34,,Army,6,
742,16,Dec 6 2003,Sat,(2) Southern California,52,,Oregon State,28,
743,16,Dec 6 2003,Sat,Syracuse,38,,Notre Dame,12,
744,17,Dec 16 2003,Tue,Memphis,27,,North Texas,17,New Orleans Bowl (New Orleans LA)
745,17,Dec 18 2003,Thu,(14) Miami (OH),49,,Louisville,28,GMAC Bowl (Mobile AL)
746,17,Dec 22 2003,Mon,North Carolina State,56,,Kansas,26,Tangerine Bowl II (Orlando FL)
747,18,Dec 23 2003,Tue,(18) Boise State,34,@,(19) Texas Christian,31,Fort Worth Bowl (Fort Worth TX)
748,18,Dec 24 2003,Wed,Oregon State,55,,New Mexico,14,Las Vegas Bowl (Las Vegas NV)
749,18,Dec 25 2003,Thu,Hawaii,54,,Houston,48,Hawaii Bowl (Honolulu HI)
750,18,Dec 26 2003,Fri,Bowling Green State,28,,Northwestern,24,Motor City Bowl (Detroit MI)
751,18,Dec 26 2003,Fri,California,52,,Virginia Tech,49,Insight Bowl (Phoenix AZ)
752,18,Dec 27 2003,Sat,Virginia,23,,Pittsburgh,16,Continental Tire Bowl (Charlotte NC)
753,19,Dec 29 2003,Mon,(22) Nebraska,17,,Michigan State,3,Alamo Bowl (San Antonio TX)
