Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
381,8,Oct 16 2004,Sat,Oregon State,29,@,Washington,14,
382,8,Oct 16 2004,Sat,Pittsburgh,20,,Boston College,17,
383,8,Oct 16 2004,Sat,Rutgers,16,,Temple,6,
384,8,Oct 16 2004,Sat,South Carolina,12,@,Kentucky,7,
385,8,Oct 16 2004,Sat,(1) Southern California,45,,(15) Arizona State,7,
386,8,Oct 16 2004,Sat,Stanford,23,@,Washington State,17,
387,8,Oct 16 2004,Sat,(13) Tennessee,21,@,Mississippi,17,
388,8,Oct 16 2004,Sat,(9) Texas,28,,Missouri,20,
389,8,Oct 16 2004,Sat,(23) Texas A&M,36,@,(16) Oklahoma State,20,
390,8,Oct 16 2004,Sat,Texas-El Paso,51,,Hawaii,20,
391,8,Oct 16 2004,Sat,Toledo,31,,Ohio,13,
392,8,Oct 16 2004,Sat,(11) Utah,46,,North Carolina,16,
393,8,Oct 16 2004,Sat,Virginia Tech,62,,Florida A&M,0,
394,8,Oct 16 2004,Sat,(10) Wisconsin,20,@,(5) Purdue,17,
395,9,Oct 21 2004,Thu,(15) West Virginia,27,,Syracuse,6,
396,9,Oct 22 2004,Fri,Colorado State,30,,Wyoming,7,
397,9,Oct 22 2004,Fri,(15) Louisville,41,,South Florida,9,
398,9,Oct 23 2004,Sat,Akron,35,,Ball State,23,
399,9,Oct 23 2004,Sat,(21) Arizona State,48,,UCLA,42,
400,9,Oct 23 2004,Sat,(3) Auburn,42,,Kentucky,10,
401,9,Oct 23 2004,Sat,(19) Boise State,33,,Fresno State,16,
402,9,Oct 23 2004,Sat,Boston College,24,@,(24) Notre Dame,23,
403,9,Oct 23 2004,Sat,Bowling Green State,41,@,Ohio,16,
404,9,Oct 23 2004,Sat,Brigham Young,41,@,Air Force,24,
405,9,Oct 23 2004,Sat,(7) California,38,@,Arizona,0,
406,9,Oct 23 2004,Sat,Cincinnati,49,,Memphis,10,
407,9,Oct 23 2004,Sat,Clemson,10,,Maryland,7,
408,9,Oct 23 2004,Sat,Connecticut,45,,Temple,31,
409,9,Oct 23 2004,Sat,Florida A&M,50,,Savannah State,14,
410,9,Oct 23 2004,Sat,(5) Florida State,20,@,Wake Forest,17,
411,9,Oct 23 2004,Sat,(10) Georgia,20,@,Arkansas,14,
412,9,Oct 23 2004,Sat,Hawaii,46,,San Jose State,28,
413,9,Oct 23 2004,Sat,(25) Iowa,6,@,Penn State,4,
414,9,Oct 23 2004,Sat,Iowa State,26,@,Baylor,25,
415,9,Oct 23 2004,Sat,Kansas State,45,,Nebraska,21,
416,9,Oct 23 2004,Sat,Louisiana,27,,Arkansas State,24,
417,9,Oct 23 2004,Sat,(18) Louisiana State,24,,Troy,20,
418,9,Oct 23 2004,Sat,Louisiana-Monroe,17,@,Florida Atlantic,13,
419,9,Oct 23 2004,Sat,Marshall,48,,Buffalo,14,
420,9,Oct 23 2004,Sat,McNeese State,30,@,Florida International,27,
421,9,Oct 23 2004,Sat,(4) Miami (FL),45,@,North Carolina State,31,
422,9,Oct 23 2004,Sat,Miami (OH),43,,Central Florida,7,
423,9,Oct 23 2004,Sat,(13) Michigan,16,@,(12) Purdue,14,
424,9,Oct 23 2004,Sat,Middle Tennessee State,34,,Idaho,14,
425,9,Oct 23 2004,Sat,Minnesota,45,,Illinois,0,
426,9,Oct 23 2004,Sat,Mississippi State,38,,(20) Florida,31,
427,9,Oct 23 2004,Sat,Navy,14,,Rice,13,
428,9,Oct 23 2004,Sat,Nevada,54,,Tulsa,48,
429,9,Oct 23 2004,Sat,New Mexico,19,,San Diego State,9,
430,9,Oct 23 2004,Sat,North Texas,36,,New Mexico State,26,
431,9,Oct 23 2004,Sat,Northern Illinois,59,@,Western Michigan,38,
432,9,Oct 23 2004,Sat,Ohio State,30,,Indiana,7,
433,9,Oct 23 2004,Sat,(2) Oklahoma,41,,Kansas,10,
434,9,Oct 23 2004,Sat,(22) Oklahoma State,20,@,Missouri,17,
435,9,Oct 23 2004,Sat,Oregon,16,@,Stanford,13,
436,9,Oct 23 2004,Sat,Oregon State,38,,Washington State,19,
437,9,Oct 23 2004,Sat,Pittsburgh,41,,Rutgers,17,
438,9,Oct 23 2004,Sat,(1) Southern California,38,,Washington,0,
439,9,Oct 23 2004,Sat,Southern Mississippi,51,,East Carolina,10,
440,9,Oct 23 2004,Sat,(11) Tennessee,17,,Alabama,13,
441,9,Oct 23 2004,Sat,(8) Texas,51,@,Texas Tech,21,
442,9,Oct 23 2004,Sat,(17) Texas A&M,29,,Colorado,26,
443,9,Oct 23 2004,Sat,Texas Christian,34,,Houston,27,
444,9,Oct 23 2004,Sat,Texas-El Paso,44,@,Louisiana Tech,27,
445,9,Oct 23 2004,Sat,Toledo,27,,Central Michigan,22,
446,9,Oct 23 2004,Sat,Tulane,59,,Alabama-Birmingham,55,
447,9,Oct 23 2004,Sat,(9) Utah,63,,Nevada-Las Vegas,28,
448,9,Oct 23 2004,Sat,Vanderbilt,19,,Eastern Kentucky,7,
449,9,Oct 23 2004,Sat,(14) Virginia,37,@,Duke,16,
450,9,Oct 23 2004,Sat,(6) Wisconsin,24,,Northwestern,12,
451,10,Oct 28 2004,Thu,(22) Virginia Tech,34,@,Georgia Tech,20,
452,10,Oct 29 2004,Fri,(18) Boise State,69,,Hawaii,3,
453,10,Oct 30 2004,Sat,(3) Auburn,35,@,Mississippi,14,
454,10,Oct 30 2004,Sat,Baylor,35,,(16) Texas A&M,34,
455,10,Oct 30 2004,Sat,Bowling Green State,41,,Eastern Michigan,20,
456,10,Oct 30 2004,Sat,(7) California,27,,(20) Arizona State,0,
457,10,Oct 30 2004,Sat,Central Michigan,24,,Western Michigan,21,
458,10,Oct 30 2004,Sat,Cincinnati,21,,Texas Christian,10,
459,10,Oct 30 2004,Sat,Clemson,26,,North Carolina State,20,
460,10,Oct 30 2004,Sat,East Carolina,38,,Army,28,
461,10,Oct 30 2004,Sat,Florida Atlantic,38,@,Florida A&M,8,
462,10,Oct 30 2004,Sat,Fresno State,42,,Southern Methodist,0,
463,10,Oct 30 2004,Sat,(10) Georgia,31,,Florida,24,
464,10,Oct 30 2004,Sat,Houston,24,,Tulane,3,
465,10,Oct 30 2004,Sat,Indiana,30,,(24) Minnesota,21,
466,10,Oct 30 2004,Sat,(23) Iowa,23,@,Illinois,13,
467,10,Oct 30 2004,Sat,Iowa State,13,,Kansas,7,
468,10,Oct 30 2004,Sat,Kent State,42,,Ohio,16,
469,10,Oct 30 2004,Sat,(19) Louisiana State,24,,Vanderbilt,7,
470,10,Oct 30 2004,Sat,Marshall,20,,Central Florida,3,
471,10,Oct 30 2004,Sat,Maryland,20,,(5) Florida State,17,
472,10,Oct 30 2004,Sat,(12) Michigan,45,,Michigan State,37,
473,10,Oct 30 2004,Sat,Middle Tennessee State,21,,Utah State,0,
474,10,Oct 30 2004,Sat,Mississippi State,22,,Kentucky,7,
475,10,Oct 30 2004,Sat,Navy,34,,Delaware,20,
476,10,Oct 30 2004,Sat,Nebraska,24,,Missouri,3,
477,10,Oct 30 2004,Sat,New Mexico,26,@,Colorado State,17,
478,10,Oct 30 2004,Sat,New Mexico State,56,,Florida International,31,
479,10,Oct 30 2004,Sat,North Carolina,31,,(4) Miami (FL),28,
480,10,Oct 30 2004,Sat,North Texas,45,,Louisiana-Monroe,30,
481,10,Oct 30 2004,Sat,Northern Illinois,38,@,Ball State,31,
482,10,Oct 30 2004,Sat,Northwestern,13,,(17) Purdue,10,
483,10,Oct 30 2004,Sat,Ohio State,21,,Penn State,10,
484,10,Oct 30 2004,Sat,(2) Oklahoma,38,@,(20) Oklahoma State,35,
485,10,Oct 30 2004,Sat,Oregon,31,,Washington,6,
486,10,Oct 30 2004,Sat,Oregon State,28,@,Arizona,14,
487,10,Oct 30 2004,Sat,(1) Southern California,42,@,Washington State,12,
488,10,Oct 30 2004,Sat,Syracuse,42,,Connecticut,30,
489,10,Oct 30 2004,Sat,(11) Tennessee,43,@,South Carolina,29,
490,10,Oct 30 2004,Sat,(8) Texas,31,@,Colorado,7,
491,10,Oct 30 2004,Sat,Texas Tech,35,@,Kansas State,25,
492,10,Oct 30 2004,Sat,Texas-El Paso,38,@,San Jose State,20,
493,10,Oct 30 2004,Sat,Troy,47,,Idaho,7,
494,10,Oct 30 2004,Sat,Tulsa,39,,Rice,22,
495,10,Oct 30 2004,Sat,UCLA,21,,Stanford,0,
496,10,Oct 30 2004,Sat,(9) Utah,51,@,San Diego State,28,
497,10,Oct 30 2004,Sat,Wake Forest,24,,Duke,22,
498,10,Oct 30 2004,Sat,(15) West Virginia,35,@,Rutgers,30,
499,10,Oct 30 2004,Sat,Wyoming,43,,Air Force,26,
500,11,Nov 2 2004,Tue,Miami (OH),23,,Toledo,16,
501,11,Nov 3 2004,Wed,South Florida,45,@,Alabama-Birmingham,20,
502,11,Nov 4 2004,Thu,(14) Louisville,56,@,Memphis,49,
503,11,Nov 5 2004,Fri,Akron,31,,Marshall,28,
504,11,Nov 5 2004,Fri,North Texas,27,@,Louisiana,17,
505,11,Nov 6 2004,Sat,Air Force,31,@,Army,22,
506,11,Nov 6 2004,Sat,Alabama,30,,Mississippi State,14,
507,11,Nov 6 2004,Sat,Arizona,23,@,Washington,13,
508,11,Nov 6 2004,Sat,(23) Arizona State,34,,Stanford,31,
509,11,Nov 6 2004,Sat,(24) Boston College,21,,Rutgers,10,
510,11,Nov 6 2004,Sat,Bowling Green State,52,,Western Michigan,0,
511,11,Nov 6 2004,Sat,Brigham Young,49,,San Diego State,16,
512,11,Nov 6 2004,Sat,(4) California,28,,Oregon,27,
513,11,Nov 6 2004,Sat,Cincinnati,52,@,(21) Southern Mississippi,24,
514,11,Nov 6 2004,Sat,Clemson,24,@,(11) Miami (FL),17,
515,11,Nov 6 2004,Sat,Colorado,30,@,Kansas,21,
516,11,Nov 6 2004,Sat,Eastern Michigan,61,,Central Michigan,58,
517,11,Nov 6 2004,Sat,Florida,34,@,Vanderbilt,17,
518,11,Nov 6 2004,Sat,(13) Florida State,29,,Duke,7,
519,11,Nov 6 2004,Sat,Fresno State,52,@,Rice,21,
520,11,Nov 6 2004,Sat,(8) Georgia,62,@,Kentucky,17,
521,11,Nov 6 2004,Sat,Georgia Tech,24,@,North Carolina State,14,
522,11,Nov 6 2004,Sat,Hawaii,34,,Louisiana Tech,23,
523,11,Nov 6 2004,Sat,Houston,34,,East Carolina,24,
524,11,Nov 6 2004,Sat,Idaho,45,,Arkansas State,31,
525,11,Nov 6 2004,Sat,Illinois,26,,Indiana,22,
526,11,Nov 6 2004,Sat,(20) Iowa,23,,Purdue,21,
527,11,Nov 6 2004,Sat,Iowa State,34,,Nebraska,27,
528,11,Nov 6 2004,Sat,Kansas State,35,@,Missouri,24,
529,11,Nov 6 2004,Sat,Kent State,33,@,Buffalo,7,
530,11,Nov 6 2004,Sat,Louisiana-Monroe,32,,Utah State,25,
531,11,Nov 6 2004,Sat,Nevada,42,,San Jose State,24,
532,11,Nov 6 2004,Sat,New Mexico State,44,,Middle Tennessee State,10,
533,11,Nov 6 2004,Sat,Northwestern,14,@,Penn State,7,
534,11,Nov 6 2004,Sat,Notre Dame,17,@,(9) Tennessee,13,
535,11,Nov 6 2004,Sat,Ohio,17,@,Central Florida,16,
536,11,Nov 6 2004,Sat,Ohio State,32,@,Michigan State,19,
537,11,Nov 6 2004,Sat,(2) Oklahoma,42,@,(22) Texas A&M,35,
538,11,Nov 6 2004,Sat,South Carolina,35,,Arkansas,32,
539,11,Nov 6 2004,Sat,(1) Southern California,28,@,Oregon State,20,
540,11,Nov 6 2004,Sat,Southern Methodist,41,,Tulsa,35,
541,11,Nov 6 2004,Sat,Syracuse,38,,Pittsburgh,31,
542,11,Nov 6 2004,Sat,(6) Texas,56,,(19) Oklahoma State,35,
543,11,Nov 6 2004,Sat,Texas Tech,42,,Baylor,17,
544,11,Nov 6 2004,Sat,Troy,24,,Florida Atlantic,6,
545,11,Nov 6 2004,Sat,Tulane,42,,Navy,10,
546,11,Nov 6 2004,Sat,(7) Utah,63,,Colorado State,31,
547,11,Nov 6 2004,Sat,(12) Virginia,16,,Maryland,0,
548,11,Nov 6 2004,Sat,(18) Virginia Tech,27,@,North Carolina,24,
549,11,Nov 6 2004,Sat,Washington State,31,@,UCLA,29,
550,11,Nov 6 2004,Sat,(15) West Virginia,42,,Temple,21,
551,11,Nov 6 2004,Sat,(5) Wisconsin,38,,Minnesota,14,
552,11,Nov 6 2004,Sat,Wyoming,53,@,Nevada-Las Vegas,45,
553,12,Nov 9 2004,Tue,Toledo,31,@,Northern Illinois,17,
554,12,Nov 10 2004,Wed,(12) Louisville,55,,Texas Christian,28,
555,12,Nov 11 2004,Thu,Arkansas State,16,,Utah State,7,
556,12,Nov 11 2004,Thu,(11) Florida State,17,@,North Carolina State,10,
557,12,Nov 12 2004,Fri,Fresno State,70,,Hawaii,14,
558,12,Nov 12 2004,Fri,Memphis,30,,Southern Mississippi,26,
559,12,Nov 13 2004,Sat,Akron,31,@,Ohio,19,
560,12,Nov 13 2004,Sat,Alabama-Birmingham,20,,Houston,7,
561,12,Nov 13 2004,Sat,(20) Arizona State,45,,Washington State,28,
562,12,Nov 13 2004,Sat,Arkansas,35,,Mississippi,3,
563,12,Nov 13 2004,Sat,(3) Auburn,24,,(8) Georgia,6,
564,12,Nov 13 2004,Sat,Ball State,21,,Central Florida,17,
565,12,Nov 13 2004,Sat,(14) Boise State,56,@,San Jose State,49,
566,12,Nov 13 2004,Sat,(21) Boston College,36,@,(13) West Virginia,17,
567,12,Nov 13 2004,Sat,Bowling Green State,56,,Marshall,35,
568,12,Nov 13 2004,Sat,Buffalo,36,,Central Michigan,6,
569,12,Nov 13 2004,Sat,(5) California,42,@,Washington,12,
570,12,Nov 13 2004,Sat,Colorado,38,,Kansas State,31,
571,12,Nov 13 2004,Sat,Colorado State,45,,Nevada-Las Vegas,10,
572,12,Nov 13 2004,Sat,Duke,16,,Clemson,13,
573,12,Nov 13 2004,Sat,Florida,48,,South Carolina,14,
574,12,Nov 13 2004,Sat,Georgia Southern,53,@,Florida International,32,
575,12,Nov 13 2004,Sat,Georgia Tech,30,,Connecticut,10,
576,12,Nov 13 2004,Sat,(19) Iowa,29,@,Minnesota,27,
577,12,Nov 13 2004,Sat,Kent State,69,,Eastern Michigan,17,
578,12,Nov 13 2004,Sat,Kentucky,14,,Vanderbilt,13,
579,12,Nov 13 2004,Sat,(17) Louisiana State,26,,Alabama,10,
580,12,Nov 13 2004,Sat,Louisiana Tech,38,,Tulsa,21,
581,12,Nov 13 2004,Sat,(18) Miami (FL),31,@,(10) Virginia,21,
582,12,Nov 13 2004,Sat,Miami (OH),42,@,Western Michigan,21,
583,12,Nov 13 2004,Sat,(9) Michigan,42,,Northwestern,20,
584,12,Nov 13 2004,Sat,Michigan State,49,,(4) Wisconsin,14,
585,12,Nov 13 2004,Sat,Middle Tennessee State,37,,Louisiana-Monroe,24,
586,12,Nov 13 2004,Sat,New Mexico,21,@,Brigham Young,14,
587,12,Nov 13 2004,Sat,New Mexico State,35,@,Florida Atlantic,7,
588,12,Nov 13 2004,Sat,North Carolina,31,@,Wake Forest,24,
589,12,Nov 13 2004,Sat,North Texas,51,,Idaho,29,
590,12,Nov 13 2004,Sat,(2) Oklahoma,30,,Nebraska,3,
591,12,Nov 13 2004,Sat,(25) Oklahoma State,49,,Baylor,21,
592,12,Nov 13 2004,Sat,Oregon State,24,@,Stanford,19,
593,12,Nov 13 2004,Sat,Penn State,22,@,Indiana,18,
594,12,Nov 13 2004,Sat,Pittsburgh,41,@,(24) Notre Dame,38,
595,12,Nov 13 2004,Sat,Purdue,24,,Ohio State,17,
596,12,Nov 13 2004,Sat,San Diego State,37,@,Air Force,31,
597,12,Nov 13 2004,Sat,South Florida,41,,East Carolina,17,
598,12,Nov 13 2004,Sat,(1) Southern California,49,,Arizona,9,
599,12,Nov 13 2004,Sat,Southern Methodist,38,,Nevada,20,
600,12,Nov 13 2004,Sat,Temple,34,,Syracuse,24,
601,12,Nov 13 2004,Sat,(6) Texas,27,@,Kansas,23,
602,12,Nov 13 2004,Sat,(22) Texas A&M,32,,Texas Tech,25,
603,12,Nov 13 2004,Sat,(23) Texas-El Paso,35,,Rice,28,
604,12,Nov 13 2004,Sat,Troy,13,@,Louisiana,10,
605,12,Nov 13 2004,Sat,Tulane,45,,Army,31,
606,12,Nov 13 2004,Sat,UCLA,34,@,Oregon,26,
607,12,Nov 13 2004,Sat,(7) Utah,45,@,Wyoming,28,
608,13,Nov 18 2004,Thu,North Texas,31,@,Arkansas State,7,
609,13,Nov 18 2004,Thu,(15) Virginia Tech,55,,Maryland,6,
610,13,Nov 20 2004,Sat,Air Force,47,,Colorado State,17,
611,13,Nov 20 2004,Sat,Alabama-Birmingham,20,@,Army,14,
612,13,Nov 20 2004,Sat,Arkansas,24,@,Mississippi State,21,
613,13,Nov 20 2004,Sat,(2) Auburn,21,@,Alabama,13,
614,13,Nov 20 2004,Sat,Bethune-Cookman,58,,Florida A&M,52,
615,13,Nov 20 2004,Sat,(13) Boise State,55,,Louisiana Tech,14,
616,13,Nov 20 2004,Sat,(19) Boston College,34,@,Temple,17,
617,13,Nov 20 2004,Sat,(4) California,41,,Stanford,6,
618,13,Nov 20 2004,Sat,Central Michigan,41,,Ball State,40,
619,13,Nov 20 2004,Sat,Cincinnati,45,,South Florida,23,
620,13,Nov 20 2004,Sat,Clemson,29,,South Carolina,7,
621,13,Nov 20 2004,Sat,Connecticut,29,,Buffalo,0,
622,13,Nov 20 2004,Sat,Florida,20,@,(10) Florida State,13,
623,13,Nov 20 2004,Sat,Florida Atlantic,28,,Illinois State,0,
624,13,Nov 20 2004,Sat,Fresno State,54,,Nevada,17,
625,13,Nov 20 2004,Sat,Hawaii,52,,Idaho,21,
626,13,Nov 20 2004,Sat,(17) Iowa,30,,(9) Wisconsin,7,
627,13,Nov 20 2004,Sat,Iowa State,37,@,Kansas State,23,
628,13,Nov 20 2004,Sat,Kansas,31,@,Missouri,14,
629,13,Nov 20 2004,Sat,(14) Louisiana State,27,,Mississippi,24,
630,13,Nov 20 2004,Sat,Louisiana-Monroe,13,,Louisiana,10,
631,13,Nov 20 2004,Sat,(8) Louisville,65,@,Houston,27,
632,13,Nov 20 2004,Sat,Marshall,31,,Western Michigan,21,
633,13,Nov 20 2004,Sat,Memphis,38,@,East Carolina,35,
634,13,Nov 20 2004,Sat,(12) Miami (FL),52,,Wake Forest,7,
635,13,Nov 20 2004,Sat,Miami (OH),37,@,Akron,27,
636,13,Nov 20 2004,Sat,Navy,54,,Rutgers,21,
637,13,Nov 20 2004,Sat,New Mexico,16,,Wyoming,9,
638,13,Nov 20 2004,Sat,North Carolina,40,@,Duke,17,
639,13,Nov 20 2004,Sat,Northern Illinois,34,@,Eastern Michigan,16,
640,13,Nov 20 2004,Sat,Northwestern,28,,Illinois,21,
641,13,Nov 20 2004,Sat,Ohio State,37,,(7) Michigan,21,
642,13,Nov 20 2004,Sat,(2) Oklahoma,35,@,Baylor,0,
643,13,Nov 20 2004,Sat,Oregon State,50,,Oregon,21,
644,13,Nov 20 2004,Sat,Penn State,37,,Michigan State,13,
645,13,Nov 20 2004,Sat,Purdue,63,,Indiana,24,
646,13,Nov 20 2004,Sat,San Diego State,21,,Nevada-Las Vegas,3,
647,13,Nov 20 2004,Sat,(15) Tennessee,38,@,Vanderbilt,33,
648,13,Nov 20 2004,Sat,Texas Christian,42,,Southern Mississippi,17,
649,13,Nov 20 2004,Sat,(24) Texas-El Paso,57,,Southern Methodist,27,
650,13,Nov 20 2004,Sat,Troy,37,,Middle Tennessee State,17,
651,13,Nov 20 2004,Sat,Tulsa,34,,San Jose State,24,
652,13,Nov 20 2004,Sat,(5) Utah,52,,Brigham Young,21,
653,13,Nov 20 2004,Sat,Utah State,34,,New Mexico State,25,
654,13,Nov 20 2004,Sat,(18) Virginia,30,@,Georgia Tech,10,
655,13,Nov 20 2004,Sat,Washington State,28,,Washington,25,
656,13,Nov 20 2004,Sat,Western Kentucky,35,@,Florida International,14,
657,14,Nov 23 2004,Tue,Kent State,41,@,Central Florida,24,
658,14,Nov 23 2004,Tue,Toledo,49,,Bowling Green State,41,
659,14,Nov 25 2004,Thu,Connecticut,41,@,Rutgers,35,
660,14,Nov 25 2004,Thu,Pittsburgh,16,,(21) West Virginia,13,
661,14,Nov 26 2004,Fri,Arizona,34,,(18) Arizona State,27,
662,14,Nov 26 2004,Fri,Colorado,26,@,Nebraska,20,
663,14,Nov 26 2004,Fri,(14) Louisiana State,43,@,Arkansas,14,
664,14,Nov 26 2004,Fri,(6) Texas,26,,(22) Texas A&M,13,
665,14,Nov 27 2004,Sat,(10) Boise State,58,@,Nevada,21,
666,14,Nov 27 2004,Sat,Florida Atlantic,49,,Edward Waters,15,
667,14,Nov 27 2004,Sat,Florida International,40,,Florida A&M,23,
668,14,Nov 27 2004,Sat,Fresno State,62,@,San Jose State,28,
669,14,Nov 27 2004,Sat,(8) Georgia,19,,Georgia Tech,13,
670,14,Nov 27 2004,Sat,Hawaii,49,,Northwestern,41,
671,14,Nov 27 2004,Sat,(7) Louisville,70,,Cincinnati,7,
672,14,Nov 27 2004,Sat,Maryland,13,,Wake Forest,7,
673,14,Nov 27 2004,Sat,Memphis,31,@,South Florida,15,
674,14,Nov 27 2004,Sat,Mississippi,20,,Mississippi State,3,
675,14,Nov 27 2004,Sat,Missouri,17,@,Iowa State,14,
676,14,Nov 27 2004,Sat,North Carolina State,52,,East Carolina,14,
677,14,Nov 27 2004,Sat,(1) Southern California,41,,Notre Dame,10,
678,14,Nov 27 2004,Sat,Southern Mississippi,26,,Alabama-Birmingham,21,
679,14,Nov 27 2004,Sat,Syracuse,43,@,(17) Boston College,17,
680,14,Nov 27 2004,Sat,(15) Tennessee,37,,Kentucky,31,
681,14,Nov 27 2004,Sat,Texas Tech,31,,(23) Oklahoma State,15,
682,14,Nov 27 2004,Sat,Tulane,35,@,Texas Christian,31,
683,14,Nov 27 2004,Sat,Tulsa,37,,(24) Texas-El Paso,35,
684,14,Nov 27 2004,Sat,(11) Virginia Tech,24,,(16) Virginia,10,
685,14,Nov 29 2004,Mon,Louisiana Tech,51,@,Rice,14,
686,15,Dec 2 2004,Thu,Toledo,35,,Miami (OH),27,MAC Championship (Detroit MI)
687,15,Dec 4 2004,Sat,(3) Auburn,38,,(15) Tennessee,28,SEC Championship (Atlanta GA)
688,15,Dec 4 2004,Sat,(4) California,26,@,Southern Mississippi,16,
689,15,Dec 4 2004,Sat,Florida Atlantic,17,,Florida International,10,
690,15,Dec 4 2004,Sat,Hawaii,41,,Michigan State,38,
691,15,Dec 4 2004,Sat,(7) Louisville,55,@,Tulane,7,
692,15,Dec 4 2004,Sat,Navy,42,,Army,13,
693,15,Dec 4 2004,Sat,(2) Oklahoma,42,,Colorado,3,Big 12 Championship (Kansas City MO)
694,15,Dec 4 2004,Sat,(19) Pittsburgh,43,@,South Florida,14,
695,15,Dec 4 2004,Sat,(1) Southern California,29,@,UCLA,24,
696,15,Dec 4 2004,Sat,(10) Virginia Tech,16,@,(9) Miami (FL),10,
697,16,Dec 14 2004,Tue,Southern Mississippi,31,,North Texas,10,New Orleans Bowl (New Orleans LA)
698,17,Dec 21 2004,Tue,Georgia Tech,51,,Syracuse,14,Champs Sports Bowl (Orlando FL)
699,17,Dec 22 2004,Wed,Bowling Green State,52,,Memphis,35,GMAC Bowl (Mobile AL)
700,17,Dec 23 2004,Thu,Cincinnati,32,,Marshall,14,Fort Worth Bowl (Fort Worth TX)
701,17,Dec 23 2004,Thu,Wyoming,24,,UCLA,21,Las Vegas Bowl (Las Vegas NV)
702,17,Dec 24 2004,Fri,Hawaii,59,,Alabama-Birmingham,40,Hawaii Bowl (Honolulu HI)
703,17,Dec 27 2004,Mon,Connecticut,39,,Toledo,10,Motor City Bowl (Detroit MI)
704,17,Dec 27 2004,Mon,Fresno State,37,,(18) Virginia,34,MPC Computers Bowl (Boise ID)
705,18,Dec 28 2004,Tue,Iowa State,17,,Miami (OH),13,Independence Bowl (Shreveport LA)
706,18,Dec 28 2004,Tue,Oregon State,38,,Notre Dame,21,Insight Bowl (Phoenix AZ)
707,18,Dec 29 2004,Wed,Colorado,33,,Texas-El Paso,28,Houston Bowl (Houston TX)
708,18,Dec 29 2004,Wed,(24) Ohio State,33,,Oklahoma State,7,Alamo Bowl (San Antonio TX)
709,18,Dec 30 2004,Thu,(25) Boston College,37,,North Carolina,24,Continental Tire Bowl (Charlotte NC)
710,18,Dec 30 2004,Thu,Navy,34,,New Mexico,19,Emerald Bowl (San Francisco CA)
711,18,Dec 30 2004,Thu,Northern Illinois,34,,Troy,21,Silicon Valley Bowl (San Jose CA)
712,18,Dec 30 2004,Thu,(23) Texas Tech,45,,(4) California,31,Holiday Bowl (San Diego CA)
713,18,Dec 31 2004,Fri,(21) Arizona State,27,,Purdue,23,Sun Bowl (El Paso TX)
714,18,Dec 31 2004,Fri,(7) Louisville,44,,(10) Boise State,40,Liberty Bowl (Memphis TN)
715,18,Dec 31 2004,Fri,(14) Miami (FL),27,,(20) Florida,10,Peach Bowl (Atlanta GA)
716,18,Dec 31 2004,Fri,Minnesota,20,,Alabama,16,Music City Bowl (Nashville TN)
717,18,Jan 1 2005,Sat,(17) Florida State,30,,West Virginia,18,Gator Bowl (Jacksonville FL)
718,18,Jan 1 2005,Sat,(8) Georgia,24,,(16) Wisconsin,21,Outback Bowl (Tampa FL)
719,18,Jan 1 2005,Sat,(11) Iowa,30,,(12) Louisiana State,25,Capital One Bowl (Orlando FL)
720,18,Jan 1 2005,Sat,(15) Tennessee,38,,(22) Texas A&M,7,Cotton Bowl (Dallas TX)
721,18,Jan 1 2005,Sat,(6) Texas,38,,(13) Michigan,37,Rose Bowl (Pasadena CA)
722,18,Jan 1 2005,Sat,(5) Utah,35,,(19) Pittsburgh,7,Fiesta Bowl (Tempe AZ)
723,19,Jan 3 2005,Mon,(3) Auburn,16,,(9) Virginia Tech,13,Sugar Bowl (New Orleans LA)
724,20,Jan 4 2005,Tue,(1) Southern California,55,,(2) Oklahoma,19,Orange Bowl (Miami FL)
