Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
381,7,Oct 14 2006,Sat,Central Michigan,18,,Ball State,7,
382,7,Oct 14 2006,Sat,Colorado,30,,Texas Tech,6,
383,7,Oct 14 2006,Sat,Connecticut,21,,Army,7,
384,7,Oct 14 2006,Sat,Florida State,51,@,Duke,24,
385,7,Oct 14 2006,Sat,Hawaii,68,@,Fresno State,37,
386,7,Oct 14 2006,Sat,Idaho,24,@,Louisiana Tech,14,
387,7,Oct 14 2006,Sat,Indiana,31,,(15) Iowa,28,
388,7,Oct 14 2006,Sat,Kent State,40,,Toledo,14,
389,7,Oct 14 2006,Sat,(14) Louisiana State,49,,Kentucky,0,
390,7,Oct 14 2006,Sat,(7) Louisville,23,,Cincinnati,17,
391,7,Oct 14 2006,Sat,Maryland,28,@,Virginia,26,
392,7,Oct 14 2006,Sat,Miami (FL),35,,Florida International,0,
393,7,Oct 14 2006,Sat,(4) Michigan,17,@,Penn State,10,
394,7,Oct 14 2006,Sat,Mississippi State,35,,Jacksonville State,3,
395,7,Oct 14 2006,Sat,(21) Nebraska,21,@,Kansas State,3,
396,7,Oct 14 2006,Sat,New Mexico,39,@,Nevada-Las Vegas,36,
397,7,Oct 14 2006,Sat,Ohio,20,@,Illinois,17,
398,7,Oct 14 2006,Sat,(1) Ohio State,38,@,Michigan State,7,
399,7,Oct 14 2006,Sat,(23) Oklahoma,34,,Iowa State,9,
400,7,Oct 14 2006,Sat,Oklahoma State,42,@,Kansas,32,
401,7,Oct 14 2006,Sat,(18) Oregon,30,,UCLA,20,
402,7,Oct 14 2006,Sat,Oregon State,27,@,Washington,17,
403,7,Oct 14 2006,Sat,Purdue,31,@,Northwestern,10,
404,7,Oct 14 2006,Sat,Rice,34,,Alabama-Birmingham,33,
405,7,Oct 14 2006,Sat,(24) Rutgers,34,@,Navy,0,
406,7,Oct 14 2006,Sat,San Jose State,21,,Utah State,14,
407,7,Oct 14 2006,Sat,South Florida,37,@,North Carolina,20,
408,7,Oct 14 2006,Sat,(3) Southern California,28,,Arizona State,21,
409,7,Oct 14 2006,Sat,Southern Methodist,31,,Marshall,21,
410,7,Oct 14 2006,Sat,Southern Mississippi,31,,Houston,27,
411,7,Oct 14 2006,Sat,(6) Texas,63,,Baylor,31,
412,7,Oct 14 2006,Sat,Texas A&M,25,,(19) Missouri,19,
413,7,Oct 14 2006,Sat,Texas-El Paso,34,,Tulane,20,
414,7,Oct 14 2006,Sat,Troy,24,,Louisiana-Monroe,19,
415,7,Oct 14 2006,Sat,Tulsa,31,@,East Carolina,10,
416,7,Oct 14 2006,Sat,Vanderbilt,24,@,(16) Georgia,22,
417,7,Oct 14 2006,Sat,Wake Forest,25,@,North Carolina State,23,
418,7,Oct 14 2006,Sat,(5) West Virginia,41,,Syracuse,17,
419,7,Oct 14 2006,Sat,Western Michigan,16,,Northern Illinois,14,
420,7,Oct 14 2006,Sat,(25) Wisconsin,48,,Minnesota,12,
421,7,Oct 14 2006,Sat,Wyoming,31,,Utah,15,
422,7,Oct 15 2006,Sun,(20) Boise State,40,@,New Mexico State,28,
423,7,Oct 15 2006,Sun,Miami (OH),38,@,Buffalo,31,
424,8,Oct 18 2006,Wed,Louisiana,6,@,Florida Atlantic,0,
425,8,Oct 19 2006,Thu,Central Michigan,31,,Bowling Green State,14,
426,8,Oct 19 2006,Thu,New Mexico,34,,Utah,31,
427,8,Oct 19 2006,Thu,Virginia,23,,North Carolina,0,
428,8,Oct 20 2006,Fri,(4) West Virginia,37,@,Connecticut,11,
429,8,Oct 21 2006,Sat,Akron,24,,Miami (OH),13,
430,8,Oct 21 2006,Sat,Arizona State,38,,Stanford,3,
431,8,Oct 21 2006,Sat,(15) Arkansas,38,,Mississippi,3,
432,8,Oct 21 2006,Sat,Arkansas State,29,,North Texas,10,
433,8,Oct 21 2006,Sat,(8) Auburn,38,,Tulane,13,
434,8,Oct 21 2006,Sat,Baylor,36,,Kansas,35,
435,8,Oct 21 2006,Sat,(18) Boise State,42,@,Idaho,26,
436,8,Oct 21 2006,Sat,(22) Boston College,24,@,Florida State,19,
437,8,Oct 21 2006,Sat,Brigham Young,52,,Nevada-Las Vegas,7,
438,8,Oct 21 2006,Sat,(11) California,31,,Washington,24,
439,8,Oct 21 2006,Sat,(12) Clemson,31,,(13) Georgia Tech,7,
440,8,Oct 21 2006,Sat,East Carolina,38,,Southern Methodist,21,
441,8,Oct 21 2006,Sat,Eastern Michigan,17,,Toledo,13,
442,8,Oct 21 2006,Sat,Georgia,27,,Mississippi State,24,
443,8,Oct 21 2006,Sat,Hawaii,49,@,New Mexico State,30,
444,8,Oct 21 2006,Sat,Houston,34,,Texas-El Paso,17,
445,8,Oct 21 2006,Sat,(14) Louisiana State,38,,Fresno State,6,
446,8,Oct 21 2006,Sat,Louisiana Tech,48,,Utah State,35,
447,8,Oct 21 2006,Sat,(6) Louisville,28,@,Syracuse,13,
448,8,Oct 21 2006,Sat,Marshall,31,@,Alabama-Birmingham,24,
449,8,Oct 21 2006,Sat,Maryland,26,,North Carolina State,20,
450,8,Oct 21 2006,Sat,Miami (FL),20,@,Duke,15,
451,8,Oct 21 2006,Sat,(2) Michigan,20,,Iowa,6,
452,8,Oct 21 2006,Sat,Michigan State,41,@,Northwestern,38,
453,8,Oct 21 2006,Sat,Middle Tennessee State,35,@,Louisiana-Monroe,21,
454,8,Oct 21 2006,Sat,Minnesota,10,,North Dakota State,9,
455,8,Oct 21 2006,Sat,(24) Missouri,41,,Kansas State,21,
456,8,Oct 21 2006,Sat,Nevada,23,,San Jose State,7,
457,8,Oct 21 2006,Sat,Northern Illinois,43,,Temple,21,
458,8,Oct 21 2006,Sat,(10) Notre Dame,20,,UCLA,17,
459,8,Oct 21 2006,Sat,Ohio,42,,Buffalo,7,
460,8,Oct 21 2006,Sat,(1) Ohio State,44,,Indiana,3,
461,8,Oct 21 2006,Sat,(20) Oklahoma,24,,Colorado,3,
462,8,Oct 21 2006,Sat,Oregon State,17,@,Arizona,10,
463,8,Oct 21 2006,Sat,Penn State,26,,Illinois,12,
464,8,Oct 21 2006,Sat,Rice,40,@,Central Florida,29,
465,8,Oct 21 2006,Sat,(19) Rutgers,20,@,Pittsburgh,10,
466,8,Oct 21 2006,Sat,San Diego State,19,,Air Force,12,
467,8,Oct 21 2006,Sat,South Carolina,31,@,Vanderbilt,13,
468,8,Oct 21 2006,Sat,(7) Tennessee,16,,Alabama,13,
469,8,Oct 21 2006,Sat,(5) Texas,22,@,(17) Nebraska,20,
470,8,Oct 21 2006,Sat,(23) Texas A&M,34,@,Oklahoma State,33,
471,8,Oct 21 2006,Sat,Texas Christian,31,@,Army,17,
472,8,Oct 21 2006,Sat,Texas Tech,42,@,Iowa State,26,
473,8,Oct 21 2006,Sat,Tulsa,35,@,Memphis,14,
474,8,Oct 21 2006,Sat,Virginia Tech,36,,Southern Mississippi,6,
475,8,Oct 21 2006,Sat,Washington State,34,,(16) Oregon,23,
476,8,Oct 21 2006,Sat,Western Michigan,41,@,Ball State,27,
477,8,Oct 21 2006,Sat,(21) Wisconsin,24,@,Purdue,3,
478,8,Oct 21 2006,Sat,Wyoming,24,,Colorado State,0,
479,8,Oct 22 2006,Sun,Cincinnati,23,,South Florida,6,
480,9,Oct 26 2006,Thu,Virginia Tech,24,,(10) Clemson,7,
481,9,Oct 27 2006,Fri,Tulsa,30,,Texas-El Paso,20,
482,9,Oct 28 2006,Sat,Alabama,38,,Florida International,3,
483,9,Oct 28 2006,Sat,Arizona State,26,@,Washington,23,
484,9,Oct 28 2006,Sat,(13) Arkansas,44,,Louisiana-Monroe,10,
485,9,Oct 28 2006,Sat,(7) Auburn,23,@,Mississippi,17,
486,9,Oct 28 2006,Sat,Ball State,20,@,Miami (OH),17,
487,9,Oct 28 2006,Sat,(18) Boston College,41,,Buffalo,0,
488,9,Oct 28 2006,Sat,Brigham Young,33,@,Air Force,14,
489,9,Oct 28 2006,Sat,Cal Poly,16,@,San Diego State,14,
490,9,Oct 28 2006,Sat,Cincinnati,17,,Syracuse,3,
491,9,Oct 28 2006,Sat,East Carolina,20,@,Southern Mississippi,17,
492,9,Oct 28 2006,Sat,(9) Florida,21,,Georgia,14,
493,9,Oct 28 2006,Sat,Florida Atlantic,29,,Arkansas State,0,
494,9,Oct 28 2006,Sat,(21) Georgia Tech,30,,Miami (FL),23,
495,9,Oct 28 2006,Sat,Hawaii,68,,Idaho,10,
496,9,Oct 28 2006,Sat,Houston,51,,Central Florida,31,
497,9,Oct 28 2006,Sat,Indiana,46,,Michigan State,21,
498,9,Oct 28 2006,Sat,Iowa,24,,Northern Illinois,14,
499,9,Oct 28 2006,Sat,Kansas,20,,Colorado,15,
500,9,Oct 28 2006,Sat,Kansas State,31,,Iowa State,10,
501,9,Oct 28 2006,Sat,Kentucky,34,@,Mississippi State,31,
502,9,Oct 28 2006,Sat,Marshall,41,,Memphis,27,
503,9,Oct 28 2006,Sat,Maryland,27,,Florida State,24,
504,9,Oct 28 2006,Sat,(2) Michigan,17,,Northwestern,3,
505,9,Oct 28 2006,Sat,Middle Tennessee State,34,@,Louisiana,20,
506,9,Oct 28 2006,Sat,Nevada,48,,New Mexico State,21,
507,9,Oct 28 2006,Sat,New Mexico,20,@,Colorado State,19,
508,9,Oct 28 2006,Sat,(11) Notre Dame,38,@,Navy,14,
509,9,Oct 28 2006,Sat,Ohio,17,@,Kent State,7,
510,9,Oct 28 2006,Sat,(1) Ohio State,44,,Minnesota,0,
511,9,Oct 28 2006,Sat,(19) Oklahoma,26,@,(23) Missouri,10,
512,9,Oct 28 2006,Sat,Oklahoma State,41,,(20) Nebraska,29,
513,9,Oct 28 2006,Sat,(25) Oregon,55,,Portland State,12,
514,9,Oct 28 2006,Sat,Oregon State,33,,(3) Southern California,31,
515,9,Oct 28 2006,Sat,Penn State,12,@,Purdue,0,
516,9,Oct 28 2006,Sat,San Jose State,44,,Louisiana Tech,10,
517,9,Oct 28 2006,Sat,Temple,28,,Bowling Green State,14,
518,9,Oct 28 2006,Sat,(8) Tennessee,31,@,South Carolina,24,
519,9,Oct 28 2006,Sat,(5) Texas,35,@,Texas Tech,31,
520,9,Oct 28 2006,Sat,(22) Texas A&M,31,@,Baylor,21,
521,9,Oct 28 2006,Sat,Texas Christian,26,,Wyoming,3,
522,9,Oct 28 2006,Sat,Toledo,35,,Akron,20,
523,9,Oct 28 2006,Sat,Troy,14,,North Texas,6,
524,9,Oct 28 2006,Sat,Tulane,42,,Army,28,
525,9,Oct 28 2006,Sat,Utah,45,,Nevada-Las Vegas,23,
526,9,Oct 28 2006,Sat,Vanderbilt,45,@,Duke,28,
527,9,Oct 28 2006,Sat,Virginia,14,,North Carolina State,7,
528,9,Oct 28 2006,Sat,(24) Wake Forest,24,@,North Carolina,17,
529,9,Oct 28 2006,Sat,Washington State,37,@,UCLA,15,
530,9,Oct 28 2006,Sat,Western Michigan,18,,Eastern Michigan,15,
531,9,Oct 28 2006,Sat,(17) Wisconsin,30,,Illinois,24,
532,9,Oct 29 2006,Sun,(16) Rutgers,24,,Connecticut,13,
533,10,Oct 31 2006,Tue,Southern Methodist,22,,Alabama-Birmingham,9,
534,10,Nov 1 2006,Wed,(14) Boise State,45,,Fresno State,21,
535,10,Nov 2 2006,Thu,(5) Louisville,44,,(3) West Virginia,34,
536,10,Nov 3 2006,Fri,Air Force,43,@,Army,7,
537,10,Nov 4 2006,Sat,Akron,35,,Bowling Green State,28,
538,10,Nov 4 2006,Sat,Arizona,27,@,(25) Washington State,17,
539,10,Nov 4 2006,Sat,(12) Arkansas,26,@,South Carolina,20,
540,10,Nov 4 2006,Sat,(6) Auburn,27,,Arkansas State,0,
541,10,Nov 4 2006,Sat,Brigham Young,24,@,Colorado State,3,
542,10,Nov 4 2006,Sat,Buffalo,41,,Kent State,14,
543,10,Nov 4 2006,Sat,(10) California,38,,UCLA,24,
544,10,Nov 4 2006,Sat,Central Michigan,42,@,Temple,26,
545,10,Nov 4 2006,Sat,East Carolina,23,@,Central Florida,10,
546,10,Nov 4 2006,Sat,(7) Florida,25,@,Vanderbilt,19,
547,10,Nov 4 2006,Sat,Florida State,33,,Virginia,0,
548,10,Nov 4 2006,Sat,(20) Georgia Tech,31,@,North Carolina State,23,
549,10,Nov 4 2006,Sat,Hawaii,63,@,Utah State,10,
550,10,Nov 4 2006,Sat,Houston,27,,Tulsa,10,
551,10,Nov 4 2006,Sat,Kansas,41,@,Iowa State,10,
552,10,Nov 4 2006,Sat,Kansas State,34,@,Colorado,21,
553,10,Nov 4 2006,Sat,Kentucky,24,,Georgia,20,
554,10,Nov 4 2006,Sat,(13) Louisiana State,28,@,(8) Tennessee,24,
555,10,Nov 4 2006,Sat,Louisiana Tech,34,@,North Texas,31,
556,10,Nov 4 2006,Sat,Marshall,42,,Tulane,21,
557,10,Nov 4 2006,Sat,Maryland,13,@,(19) Clemson,12,
558,10,Nov 4 2006,Sat,(2) Michigan,34,,Ball State,26,
559,10,Nov 4 2006,Sat,Middle Tennessee State,35,,Florida Atlantic,14,
560,10,Nov 4 2006,Sat,Minnesota,63,,Indiana,26,
561,10,Nov 4 2006,Sat,Mississippi,27,,Northwestern State,7,
562,10,Nov 4 2006,Sat,Mississippi State,24,@,Alabama,16,
563,10,Nov 4 2006,Sat,Navy,38,@,Duke,13,
564,10,Nov 4 2006,Sat,Nebraska,34,,Missouri,20,
565,10,Nov 4 2006,Sat,Nevada,45,@,Idaho,7,
566,10,Nov 4 2006,Sat,Northwestern,21,@,Iowa,7,
567,10,Nov 4 2006,Sat,(11) Notre Dame,45,,North Carolina,26,
568,10,Nov 4 2006,Sat,Ohio,16,@,Eastern Michigan,10,
569,10,Nov 4 2006,Sat,(1) Ohio State,17,@,Illinois,10,
570,10,Nov 4 2006,Sat,(18) Oklahoma,17,@,(21) Texas A&M,16,
571,10,Nov 4 2006,Sat,(24) Oregon,34,,Washington,14,
572,10,Nov 4 2006,Sat,Oregon State,44,,Arizona State,10,
573,10,Nov 4 2006,Sat,Purdue,17,@,Michigan State,15,
574,10,Nov 4 2006,Sat,Rice,37,@,Texas-El Paso,31,
575,10,Nov 4 2006,Sat,San Jose State,31,@,New Mexico State,21,
576,10,Nov 4 2006,Sat,South Florida,22,,Pittsburgh,12,
577,10,Nov 4 2006,Sat,(9) Southern California,42,@,Stanford,0,
578,10,Nov 4 2006,Sat,(4) Texas,36,,Oklahoma State,10,
579,10,Nov 4 2006,Sat,Texas Christian,25,@,Nevada-Las Vegas,10,
580,10,Nov 4 2006,Sat,Texas Tech,55,,Baylor,21,
581,10,Nov 4 2006,Sat,Troy,42,,Louisiana,28,
582,10,Nov 4 2006,Sat,(23) Virginia Tech,17,@,Miami (FL),10,
583,10,Nov 4 2006,Sat,(22) Wake Forest,21,,(16) Boston College,14,
584,10,Nov 4 2006,Sat,Western Michigan,27,,Miami (OH),24,
585,10,Nov 4 2006,Sat,(17) Wisconsin,13,,Penn State,3,
586,10,Nov 4 2006,Sat,Wyoming,27,,San Diego State,24,
587,10,Nov 5 2006,Sun,Southern Mississippi,42,@,Memphis,21,
588,11,Nov 7 2006,Tue,Toledo,17,@,Northern Illinois,13,
589,11,Nov 9 2006,Thu,Akron,31,,Buffalo,16,
590,11,Nov 9 2006,Thu,(25) Brigham Young,55,,Wyoming,7,
591,11,Nov 9 2006,Thu,(15) Rutgers,28,,(3) Louisville,25,
592,11,Nov 10 2006,Fri,Central Michigan,31,,Western Michigan,7,
593,11,Nov 10 2006,Fri,Texas-El Paso,36,@,Alabama-Birmingham,17,
594,11,Nov 11 2006,Sat,Arizona,24,,(8) California,20,
595,11,Nov 11 2006,Sat,Arizona State,47,,Washington State,14,
596,11,Nov 11 2006,Sat,(11) Arkansas,31,,(13) Tennessee,14,
597,11,Nov 11 2006,Sat,(14) Boise State,23,@,San Jose State,20,
598,11,Nov 11 2006,Sat,(22) Boston College,28,,Duke,7,
599,11,Nov 11 2006,Sat,Central Florida,26,@,Memphis,24,
600,11,Nov 11 2006,Sat,Clemson,20,,North Carolina State,14,
601,11,Nov 11 2006,Sat,Colorado,33,,Iowa State,16,
602,11,Nov 11 2006,Sat,Connecticut,46,,Pittsburgh,45,
603,11,Nov 11 2006,Sat,East Carolina,33,,Marshall,20,
604,11,Nov 11 2006,Sat,(6) Florida,17,,South Carolina,16,
605,11,Nov 11 2006,Sat,Fresno State,23,,New Mexico State,18,
606,11,Nov 11 2006,Sat,Georgia,37,@,(5) Auburn,15,
607,11,Nov 11 2006,Sat,(19) Georgia Tech,7,@,North Carolina,0,
608,11,Nov 11 2006,Sat,Hawaii,61,,Louisiana Tech,17,
609,11,Nov 11 2006,Sat,Houston,37,@,Southern Methodist,27,
610,11,Nov 11 2006,Sat,Kansas State,45,,(4) Texas,42,
611,11,Nov 11 2006,Sat,Kentucky,38,,Vanderbilt,26,
612,11,Nov 11 2006,Sat,(12) Louisiana State,28,,Alabama,14,
613,11,Nov 11 2006,Sat,Louisiana-Monroe,35,@,Florida International,0,
614,11,Nov 11 2006,Sat,(23) Maryland,14,,Miami (FL),13,
615,11,Nov 11 2006,Sat,(2) Michigan,34,@,Indiana,3,
616,11,Nov 11 2006,Sat,Middle Tennessee State,38,@,Arkansas State,10,
617,11,Nov 11 2006,Sat,Minnesota,31,@,Michigan State,18,
618,11,Nov 11 2006,Sat,Navy,49,@,Eastern Michigan,21,
619,11,Nov 11 2006,Sat,Nebraska,28,@,(24) Texas A&M,27,
620,11,Nov 11 2006,Sat,Nevada,42,,Utah State,0,
621,11,Nov 11 2006,Sat,North Texas,16,@,Louisiana,7,
622,11,Nov 11 2006,Sat,(9) Notre Dame,39,@,Air Force,17,
623,11,Nov 11 2006,Sat,(1) Ohio State,54,@,Northwestern,10,
624,11,Nov 11 2006,Sat,(17) Oklahoma,34,,Texas Tech,24,
625,11,Nov 11 2006,Sat,Oklahoma State,66,,Baylor,24,
626,11,Nov 11 2006,Sat,Penn State,47,,Temple,0,
627,11,Nov 11 2006,Sat,Purdue,42,@,Illinois,31,
628,11,Nov 11 2006,Sat,Rice,41,@,Tulsa,38,
629,11,Nov 11 2006,Sat,San Diego State,21,,Nevada-Las Vegas,7,
630,11,Nov 11 2006,Sat,South Florida,27,,Syracuse,10,
631,11,Nov 11 2006,Sat,(7) Southern California,35,,(21) Oregon,10,
632,11,Nov 11 2006,Sat,Southern Mississippi,31,@,Tulane,3,
633,11,Nov 11 2006,Sat,Stanford,20,@,Washington,3,
634,11,Nov 11 2006,Sat,Texas Christian,27,@,New Mexico,21,
635,11,Nov 11 2006,Sat,Troy,24,@,Florida Atlantic,17,
636,11,Nov 11 2006,Sat,UCLA,25,,Oregon State,7,
637,11,Nov 11 2006,Sat,Utah,35,,Colorado State,22,
638,11,Nov 11 2006,Sat,(20) Virginia Tech,23,,Kent State,0,
639,11,Nov 11 2006,Sat,(18) Wake Forest,30,@,Florida State,0,
640,11,Nov 11 2006,Sat,(10) West Virginia,42,,Cincinnati,24,
641,11,Nov 11 2006,Sat,(16) Wisconsin,24,@,Iowa,21,
642,12,Nov 14 2006,Tue,Ball State,20,@,Toledo,17,
643,12,Nov 15 2006,Wed,Miami (OH),9,@,Bowling Green State,7,
644,12,Nov 16 2006,Thu,Ohio,17,,Akron,7,
645,12,Nov 16 2006,Thu,(8) West Virginia,45,@,Pittsburgh,27,
646,12,Nov 17 2006,Fri,Kent State,14,,Eastern Michigan,6,
647,12,Nov 17 2006,Fri,Northern Illinois,31,,Central Michigan,10,
648,12,Nov 18 2006,Sat,Arizona,37,@,Oregon,10,
649,12,Nov 18 2006,Sat,(5) Arkansas,28,@,Mississippi State,14,
650,12,Nov 18 2006,Sat,Arkansas State,33,@,Troy,26,
651,12,Nov 18 2006,Sat,(15) Auburn,22,@,Alabama,15,
652,12,Nov 18 2006,Sat,(13) Boise State,49,,Utah State,10,
653,12,Nov 18 2006,Sat,(20) Boston College,38,,(21) Maryland,16,
654,12,Nov 18 2006,Sat,(23) Brigham Young,42,,New Mexico,17,
655,12,Nov 18 2006,Sat,Cincinnati,30,,(7) Rutgers,11,
656,12,Nov 18 2006,Sat,(3) Florida,62,,Western Carolina,0,
657,12,Nov 18 2006,Sat,Florida Atlantic,17,@,North Texas,16,
658,12,Nov 18 2006,Sat,Florida State,28,,Western Michigan,20,
659,12,Nov 18 2006,Sat,Fresno State,34,,Idaho,0,
660,12,Nov 18 2006,Sat,(18) Georgia Tech,49,,Duke,21,
661,12,Nov 18 2006,Sat,Hawaii,54,,San Jose State,17,
662,12,Nov 18 2006,Sat,Houston,23,@,Memphis,20,
663,12,Nov 18 2006,Sat,Iowa State,21,,Missouri,16,
664,12,Nov 18 2006,Sat,Kansas,39,,Kansas State,20,
665,12,Nov 18 2006,Sat,Kentucky,42,,Louisiana-Monroe,40,
666,12,Nov 18 2006,Sat,Louisiana,17,@,Florida International,7,
667,12,Nov 18 2006,Sat,(9) Louisiana State,23,,Mississippi,20,
668,12,Nov 18 2006,Sat,(10) Louisville,31,,South Florida,8,
669,12,Nov 18 2006,Sat,Marshall,49,,Texas-El Paso,21,
670,12,Nov 18 2006,Sat,Minnesota,34,,Iowa,24,
671,12,Nov 18 2006,Sat,Navy,42,,Temple,6,
672,12,Nov 18 2006,Sat,Nevada,42,@,Louisiana Tech,0,
673,12,Nov 18 2006,Sat,North Carolina,23,,North Carolina State,9,
674,12,Nov 18 2006,Sat,Northwestern,27,,Illinois,16,
675,12,Nov 18 2006,Sat,(6) Notre Dame,41,,Army,9,
676,12,Nov 18 2006,Sat,(1) Ohio State,42,,(2) Michigan,39,
677,12,Nov 18 2006,Sat,(16) Oklahoma,36,@,Baylor,10,
678,12,Nov 18 2006,Sat,Oregon State,30,@,Stanford,7,
679,12,Nov 18 2006,Sat,Penn State,17,,Michigan State,13,
680,12,Nov 18 2006,Sat,Purdue,28,,Indiana,19,
681,12,Nov 18 2006,Sat,Rice,18,,East Carolina,17,
682,12,Nov 18 2006,Sat,South Carolina,52,,Middle Tennessee State,7,
683,12,Nov 18 2006,Sat,(4) Southern California,23,,(17) California,9,
684,12,Nov 18 2006,Sat,Southern Methodist,34,,Tulsa,24,
685,12,Nov 18 2006,Sat,Southern Mississippi,25,,Alabama-Birmingham,20,
686,12,Nov 18 2006,Sat,Syracuse,20,,Connecticut,14,
687,12,Nov 18 2006,Sat,(22) Tennessee,39,@,Vanderbilt,10,
688,12,Nov 18 2006,Sat,Texas Christian,52,,San Diego State,0,
689,12,Nov 18 2006,Sat,Texas Tech,30,,Oklahoma State,24,
690,12,Nov 18 2006,Sat,Tulane,10,,Central Florida,9,
691,12,Nov 18 2006,Sat,UCLA,24,@,Arizona State,12,
692,12,Nov 18 2006,Sat,Utah,17,@,Air Force,14,
693,12,Nov 18 2006,Sat,Virginia,17,,Miami (FL),7,
694,12,Nov 18 2006,Sat,(19) Virginia Tech,27,@,(14) Wake Forest,6,
695,12,Nov 18 2006,Sat,Washington,35,@,Washington State,32,
696,12,Nov 18 2006,Sat,(12) Wisconsin,35,,Buffalo,3,
697,12,Nov 18 2006,Sat,Wyoming,34,@,Nevada-Las Vegas,26,
698,13,Nov 21 2006,Tue,Toledo,31,,Bowling Green State,21,
699,13,Nov 23 2006,Thu,Miami (FL),17,,(18) Boston College,14,
700,13,Nov 24 2006,Fri,Ball State,30,,Kent State,6,
701,13,Nov 24 2006,Fri,Central Michigan,55,@,Buffalo,28,
702,13,Nov 24 2006,Fri,Fresno State,34,@,Louisiana Tech,27,
703,13,Nov 24 2006,Fri,(9) Louisiana State,31,@,(5) Arkansas,26,
704,13,Nov 24 2006,Fri,(23) Nebraska,37,,Colorado,14,
705,13,Nov 24 2006,Fri,Nevada-Las Vegas,42,,Air Force,39,
706,13,Nov 24 2006,Fri,Northern Illinois,27,@,Eastern Michigan,0,
707,13,Nov 24 2006,Fri,Ohio,34,@,Miami (OH),24,
708,13,Nov 24 2006,Fri,Oregon State,30,,Oregon,28,
709,13,Nov 24 2006,Fri,Texas A&M,12,@,(11) Texas,7,
710,13,Nov 24 2006,Fri,Tulsa,38,,Tulane,3,
711,13,Nov 24 2006,Fri,Western Michigan,17,@,Akron,0,
712,13,Nov 25 2006,Sat,Arizona State,28,@,Arizona,14,
713,13,Nov 25 2006,Sat,(12) Boise State,38,@,Nevada,7,
714,13,Nov 25 2006,Sat,(21) Brigham Young,33,@,Utah,31,
715,13,Nov 25 2006,Sat,Central Florida,31,,Alabama-Birmingham,22,
716,13,Nov 25 2006,Sat,Cincinnati,26,@,Connecticut,23,
717,13,Nov 25 2006,Sat,East Carolina,21,@,North Carolina State,16,
718,13,Nov 25 2006,Sat,(4) Florida,21,@,Florida State,14,
719,13,Nov 25 2006,Sat,Florida Atlantic,31,,Florida International,0,
720,13,Nov 25 2006,Sat,Georgia,15,,(16) Georgia Tech,12,
721,13,Nov 25 2006,Sat,(25) Hawaii,42,,Purdue,35,
722,13,Nov 25 2006,Sat,Louisiana,28,,Arkansas State,13,
723,13,Nov 25 2006,Sat,Louisiana-Monroe,23,,North Texas,3,
724,13,Nov 25 2006,Sat,(8) Louisville,48,@,Pittsburgh,24,
725,13,Nov 25 2006,Sat,Memphis,38,@,Texas-El Paso,19,
726,13,Nov 25 2006,Sat,Mississippi,20,,Mississippi State,17,
727,13,Nov 25 2006,Sat,Missouri,42,,Kansas,17,
728,13,Nov 25 2006,Sat,New Mexico,41,,San Diego State,14,
729,13,Nov 25 2006,Sat,New Mexico State,42,@,Utah State,20,
730,13,Nov 25 2006,Sat,North Carolina,45,@,Duke,44,
731,13,Nov 25 2006,Sat,(13) Oklahoma,27,@,Oklahoma State,21,
732,13,Nov 25 2006,Sat,Rice,31,,Southern Methodist,27,
733,13,Nov 25 2006,Sat,(15) Rutgers,38,,Syracuse,7,
734,13,Nov 25 2006,Sat,San Jose State,28,@,Idaho,13,
735,13,Nov 25 2006,Sat,South Carolina,31,@,(24) Clemson,28,
736,13,Nov 25 2006,Sat,South Florida,24,@,(7) West Virginia,19,
737,13,Nov 25 2006,Sat,(3) Southern California,44,,(6) Notre Dame,24,
738,13,Nov 25 2006,Sat,Southern Mississippi,42,,Marshall,7,
739,13,Nov 25 2006,Sat,(19) Tennessee,17,,Kentucky,12,
740,13,Nov 25 2006,Sat,Texas Christian,45,@,Colorado State,14,
741,13,Nov 25 2006,Sat,Troy,21,@,Middle Tennessee State,20,
742,13,Nov 25 2006,Sat,(17) Virginia Tech,17,,Virginia,0,
743,13,Nov 25 2006,Sat,(20) Wake Forest,38,@,Maryland,24,
744,14,Nov 30 2006,Thu,Central Michigan,31,,Ohio,10,MAC Championship (Detroit MI)
745,14,Dec 1 2006,Fri,Houston,34,,Southern Mississippi,20,CUSA Championship
746,14,Dec 2 2006,Sat,(21) California,26,,Stanford,17,
747,14,Dec 2 2006,Sat,(4) Florida,38,,(8) Arkansas,28,SEC Championship (Atlanta GA)
748,14,Dec 2 2006,Sat,Louisiana-Monroe,39,@,Louisiana,20,
749,14,Dec 2 2006,Sat,(6) Louisville,48,,Connecticut,17,
750,14,Dec 2 2006,Sat,Navy,26,,Army,14,
751,14,Dec 2 2006,Sat,New Mexico State,50,,Louisiana Tech,23,
752,14,Dec 2 2006,Sat,(8) Oklahoma,21,,(19) Nebraska,7,Big 12 Championship (Kansas City MO)
753,14,Dec 2 2006,Sat,Oregon State,35,@,(24) Hawaii,32,
754,14,Dec 2 2006,Sat,San Diego State,17,,Colorado State,6,
755,14,Dec 2 2006,Sat,San Jose State,24,,Fresno State,14,
756,14,Dec 2 2006,Sat,Texas Christian,38,,Air Force,14,
757,14,Dec 2 2006,Sat,Troy,26,@,Florida International,13,
758,14,Dec 2 2006,Sat,UCLA,13,,(2) Southern California,9,
