Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
380,7,Oct 13 2007,Sat,(14) Arizona State,44,,Washington,20,
381,7,Oct 13 2007,Sat,Arkansas State,52,,Louisiana,21,
382,7,Oct 13 2007,Sat,(22) Auburn,9,@,Arkansas,7,
383,7,Oct 13 2007,Sat,Ball State,35,,Western Kentucky,12,
384,7,Oct 13 2007,Sat,(4) Boston College,27,@,Notre Dame,14,
385,7,Oct 13 2007,Sat,Brigham Young,24,@,Nevada-Las Vegas,14,
386,7,Oct 13 2007,Sat,Buffalo,43,,Toledo,33,
387,7,Oct 13 2007,Sat,Central Michigan,47,,Army,23,
388,7,Oct 13 2007,Sat,East Carolina,45,@,Texas-El Paso,42,
389,7,Oct 13 2007,Sat,Fresno State,37,@,Idaho,24,
390,7,Oct 13 2007,Sat,(24) Georgia,20,@,Vanderbilt,17,
391,7,Oct 13 2007,Sat,Georgia Tech,17,@,Miami (FL),14,
392,7,Oct 13 2007,Sat,Houston,56,,Rice,48,
393,7,Oct 13 2007,Sat,Iowa,10,,(18) Illinois,6,
394,7,Oct 13 2007,Sat,(20) Kansas,58,,Baylor,10,
395,7,Oct 13 2007,Sat,Kansas State,47,,Colorado,20,
396,7,Oct 13 2007,Sat,(17) Kentucky,43,,(1) Louisiana State,37,
397,7,Oct 13 2007,Sat,Louisiana Tech,22,,New Mexico State,21,
398,7,Oct 13 2007,Sat,Louisville,28,@,(15) Cincinnati,24,
399,7,Oct 13 2007,Sat,Miami (OH),47,,Bowling Green State,14,
400,7,Oct 13 2007,Sat,Michigan,48,,Purdue,21,
401,7,Oct 13 2007,Sat,Michigan State,52,,Indiana,27,
402,7,Oct 13 2007,Sat,Middle Tennessee State,21,@,Memphis,7,
403,7,Oct 13 2007,Sat,New Mexico,20,@,Wyoming,3,
404,7,Oct 13 2007,Sat,North Texas,31,,Louisiana-Monroe,21,
405,7,Oct 13 2007,Sat,Northwestern,49,,Minnesota,48,
406,7,Oct 13 2007,Sat,Ohio,48,,Eastern Michigan,42,
407,7,Oct 13 2007,Sat,(3) Ohio State,48,,Kent State,3,
408,7,Oct 13 2007,Sat,(6) Oklahoma,41,,(11) Missouri,31,
409,7,Oct 13 2007,Sat,Oklahoma State,45,@,Nebraska,14,
410,7,Oct 13 2007,Sat,(9) Oregon,53,,Washington State,7,
411,7,Oct 13 2007,Sat,Oregon State,31,@,(2) California,28,
412,7,Oct 13 2007,Sat,Penn State,38,,(19) Wisconsin,7,
413,7,Oct 13 2007,Sat,Rutgers,38,@,Syracuse,14,
414,7,Oct 13 2007,Sat,(7) South Carolina,21,@,North Carolina,15,
415,7,Oct 13 2007,Sat,(5) South Florida,64,,Central Florida,12,
416,7,Oct 13 2007,Sat,(10) Southern California,20,,Arizona,13,
417,7,Oct 13 2007,Sat,Southern Mississippi,28,,Southern Methodist,7,
418,7,Oct 13 2007,Sat,Temple,24,@,Akron,20,
419,7,Oct 13 2007,Sat,(25) Tennessee,33,@,Mississippi State,21,
420,7,Oct 13 2007,Sat,(23) Texas,56,@,Iowa State,3,
421,7,Oct 13 2007,Sat,Texas Christian,38,@,Stanford,36,
422,7,Oct 13 2007,Sat,Texas Tech,35,,Texas A&M,7,
423,7,Oct 13 2007,Sat,Tulsa,38,,Marshall,31,
424,7,Oct 13 2007,Sat,Utah,23,,San Diego State,7,
425,7,Oct 13 2007,Sat,Virginia,17,,Connecticut,16,
426,7,Oct 13 2007,Sat,(12) Virginia Tech,43,@,Duke,14,
427,7,Oct 13 2007,Sat,Western Michigan,17,@,Northern Illinois,13,
428,7,Oct 14 2007,Sun,Boise State,69,,Nevada,67,
429,8,Oct 18 2007,Thu,Rutgers,30,,(2) South Florida,27,
430,8,Oct 18 2007,Thu,Utah,27,@,Texas Christian,20,
431,8,Oct 19 2007,Fri,Connecticut,21,,Louisville,17,
432,8,Oct 19 2007,Fri,Northwestern,26,@,Eastern Michigan,14,
433,8,Oct 20 2007,Sat,Air Force,20,,Wyoming,12,
434,8,Oct 20 2007,Sat,Alabama,41,,(20) Tennessee,17,
435,8,Oct 20 2007,Sat,Arkansas,44,@,Mississippi,8,
436,8,Oct 20 2007,Sat,Ball State,27,@,Western Michigan,23,
437,8,Oct 20 2007,Sat,Boise State,45,@,Louisiana Tech,31,
438,8,Oct 20 2007,Sat,Bowling Green State,31,@,Kent State,20,
439,8,Oct 20 2007,Sat,Brigham Young,42,,Eastern Washington,7,
440,8,Oct 20 2007,Sat,Central Florida,44,,Tulsa,23,
441,8,Oct 20 2007,Sat,Clemson,70,,Central Michigan,14,
442,8,Oct 20 2007,Sat,Colorado State,48,@,Nevada-Las Vegas,23,
443,8,Oct 20 2007,Sat,(14) Florida,45,@,(8) Kentucky,37,
444,8,Oct 20 2007,Sat,Florida Atlantic,39,@,Louisiana,32,
445,8,Oct 20 2007,Sat,Fresno State,30,,San Jose State,0,
446,8,Oct 20 2007,Sat,Georgia Tech,34,,Army,10,
447,8,Oct 20 2007,Sat,Houston,49,@,Alabama-Birmingham,10,
448,8,Oct 20 2007,Sat,(15) Kansas,19,@,Colorado,14,
449,8,Oct 20 2007,Sat,(5) Louisiana State,30,,(18) Auburn,24,
450,8,Oct 20 2007,Sat,Louisiana-Monroe,28,,Florida International,14,
451,8,Oct 20 2007,Sat,Memphis,38,@,Rice,35,
452,8,Oct 20 2007,Sat,Miami (FL),37,@,Florida State,29,
453,8,Oct 20 2007,Sat,(24) Michigan,27,@,Illinois,17,
454,8,Oct 20 2007,Sat,Middle Tennessee State,24,,Arkansas State,7,
455,8,Oct 20 2007,Sat,(15) Missouri,41,,(22) Texas Tech,10,
456,8,Oct 20 2007,Sat,Nevada,31,@,Utah State,28,
457,8,Oct 20 2007,Sat,New Mexico,20,@,San Diego State,17,
458,8,Oct 20 2007,Sat,New Mexico State,45,,Idaho,31,
459,8,Oct 20 2007,Sat,North Carolina State,34,@,East Carolina,20,
460,8,Oct 20 2007,Sat,North Dakota State,27,@,Minnesota,21,
461,8,Oct 20 2007,Sat,(1) Ohio State,24,,Michigan State,17,
462,8,Oct 20 2007,Sat,(4) Oklahoma,17,@,Iowa State,7,
463,8,Oct 20 2007,Sat,Oklahoma State,41,,(25) Kansas State,39,
464,8,Oct 20 2007,Sat,(7) Oregon,55,@,Washington,34,
465,8,Oct 20 2007,Sat,Penn State,36,@,Indiana,31,
466,8,Oct 20 2007,Sat,Pittsburgh,24,,(23) Cincinnati,17,
467,8,Oct 20 2007,Sat,Purdue,31,,Iowa,6,
468,8,Oct 20 2007,Sat,(13) Southern California,38,@,Notre Dame,0,
469,8,Oct 20 2007,Sat,Stanford,21,@,Arizona,20,
470,8,Oct 20 2007,Sat,Syracuse,20,,Buffalo,12,
471,8,Oct 20 2007,Sat,Temple,24,,Miami (OH),17,
472,8,Oct 20 2007,Sat,(19) Texas,31,@,Baylor,10,
473,8,Oct 20 2007,Sat,Texas A&M,36,@,Nebraska,14,
474,8,Oct 20 2007,Sat,Toledo,43,,Ohio,40,
475,8,Oct 20 2007,Sat,Troy,45,,North Texas,7,
476,8,Oct 20 2007,Sat,Tulane,41,@,Southern Methodist,34,
477,8,Oct 20 2007,Sat,UCLA,30,,(10) California,21,
478,8,Oct 20 2007,Sat,Vanderbilt,17,@,(6) South Carolina,6,
479,8,Oct 20 2007,Sat,Virginia,18,@,Maryland,17,
480,8,Oct 20 2007,Sat,Wake Forest,44,@,Navy,24,
481,8,Oct 20 2007,Sat,(9) West Virginia,38,,Mississippi State,13,
482,8,Oct 20 2007,Sat,Western Kentucky,56,@,Indiana State,7,
483,8,Oct 20 2007,Sat,Wisconsin,44,,Northern Illinois,3,
484,8,Oct 21 2007,Sun,Southern Mississippi,33,@,Marshall,24,
485,9,Oct 25 2007,Thu,(2) Boston College,14,@,(8) Virginia Tech,10,
486,9,Oct 25 2007,Thu,New Mexico,34,,Air Force,31,
487,9,Oct 26 2007,Fri,Boise State,34,@,Fresno State,21,
488,9,Oct 27 2007,Sat,Arizona,48,@,Washington,41,
489,9,Oct 27 2007,Sat,(7) Arizona State,31,,(18) California,20,
490,9,Oct 27 2007,Sat,Arkansas,58,,Florida International,10,
491,9,Oct 27 2007,Sat,(23) Auburn,17,,Mississippi,3,
492,9,Oct 27 2007,Sat,Buffalo,26,,Akron,10,
493,9,Oct 27 2007,Sat,Central Michigan,41,@,Kent State,32,
494,9,Oct 27 2007,Sat,Clemson,30,@,Maryland,17,
495,9,Oct 27 2007,Sat,Colorado,31,@,Texas Tech,26,
496,9,Oct 27 2007,Sat,Connecticut,22,,(11) South Florida,15,
497,9,Oct 27 2007,Sat,Delaware,59,@,Navy,52,
498,9,Oct 27 2007,Sat,East Carolina,41,,Alabama-Birmingham,6,
499,9,Oct 27 2007,Sat,Eastern Michigan,19,,Western Michigan,2,
500,9,Oct 27 2007,Sat,Florida State,25,,Duke,6,
501,9,Oct 27 2007,Sat,(20) Georgia,42,,(9) Florida,30,
502,9,Oct 27 2007,Sat,(16) Hawaii,50,,New Mexico State,13,
503,9,Oct 27 2007,Sat,Houston,34,@,Texas-El Paso,31,
504,9,Oct 27 2007,Sat,Illinois,28,,Ball State,17,
505,9,Oct 27 2007,Sat,Iowa,34,,Michigan State,27,
506,9,Oct 27 2007,Sat,(12) Kansas,19,@,Texas A&M,11,
507,9,Oct 27 2007,Sat,Kansas State,51,,Baylor,13,
508,9,Oct 27 2007,Sat,Louisiana Tech,31,@,Utah State,21,
509,9,Oct 27 2007,Sat,Louisiana-Monroe,33,@,Florida Atlantic,30,
510,9,Oct 27 2007,Sat,Louisville,24,,Pittsburgh,17,
511,9,Oct 27 2007,Sat,Marshall,34,,Rice,21,
512,9,Oct 27 2007,Sat,Memphis,28,@,Tulane,27,
513,9,Oct 27 2007,Sat,(19) Michigan,34,,Minnesota,10,
514,9,Oct 27 2007,Sat,Middle Tennessee State,48,@,North Texas,28,
515,9,Oct 27 2007,Sat,Mississippi State,31,@,(14) Kentucky,14,
516,9,Oct 27 2007,Sat,(13) Missouri,42,,Iowa State,28,
517,9,Oct 27 2007,Sat,Nevada,37,,Idaho,21,
518,9,Oct 27 2007,Sat,North Carolina State,29,,(21) Virginia,24,
519,9,Oct 27 2007,Sat,Ohio,38,@,Bowling Green State,27,
520,9,Oct 27 2007,Sat,(1) Ohio State,37,@,(24) Penn State,17,
521,9,Oct 27 2007,Sat,(5) Oregon,24,,(9) Southern California,17,
522,9,Oct 27 2007,Sat,Oregon State,23,,Stanford,6,
523,9,Oct 27 2007,Sat,Purdue,35,,Northwestern,17,
524,9,Oct 27 2007,Sat,Tennessee,27,,(15) South Carolina,24,
525,9,Oct 27 2007,Sat,(17) Texas,28,,Nebraska,25,
526,9,Oct 27 2007,Sat,Toledo,70,,Northern Illinois,21,
527,9,Oct 27 2007,Sat,Troy,27,@,Arkansas State,0,
528,9,Oct 27 2007,Sat,Tulsa,29,,Southern Methodist,23,
529,9,Oct 27 2007,Sat,Utah,27,@,Colorado State,3,
530,9,Oct 27 2007,Sat,Vanderbilt,24,,Miami (OH),13,
531,9,Oct 27 2007,Sat,Wake Forest,37,,North Carolina,10,
532,9,Oct 27 2007,Sat,Washington State,27,,UCLA,7,
533,9,Oct 27 2007,Sat,(6) West Virginia,31,@,(25) Rutgers,3,
534,9,Oct 27 2007,Sat,Western Kentucky,50,,North Carolina Central,14,
535,9,Oct 27 2007,Sat,Wisconsin,33,,Indiana,3,
536,9,Oct 27 2007,Sat,Wyoming,29,,Nevada-Las Vegas,24,
537,9,Oct 28 2007,Sun,Central Florida,34,@,Southern Mississippi,17,
538,10,Nov 1 2007,Thu,(11) Virginia Tech,27,@,Georgia Tech,3,
539,10,Nov 2 2007,Fri,Bowling Green State,44,,Akron,20,
540,10,Nov 2 2007,Fri,Nevada,40,@,New Mexico State,38,
541,10,Nov 2 2007,Fri,Ohio,23,,Temple,7,
542,10,Nov 3 2007,Sat,Air Force,30,,Army,10,
543,10,Nov 3 2007,Sat,Arizona,34,,UCLA,27,
544,10,Nov 3 2007,Sat,Arkansas,48,,(23) South Carolina,36,
545,10,Nov 3 2007,Sat,Arkansas State,27,,Florida International,24,
546,10,Nov 3 2007,Sat,(19) Auburn,35,,Tennessee Tech,3,
547,10,Nov 3 2007,Sat,(21) Boise State,42,,San Jose State,7,
548,10,Nov 3 2007,Sat,Brigham Young,35,,Colorado State,16,
549,10,Nov 3 2007,Sat,California,20,,Washington State,17,
550,10,Nov 3 2007,Sat,Central Florida,47,,Marshall,13,
551,10,Nov 3 2007,Sat,Cincinnati,38,@,(20) South Florida,33,
552,10,Nov 3 2007,Sat,(25) Clemson,47,@,Duke,10,
553,10,Nov 3 2007,Sat,(16) Connecticut,38,,Rutgers,19,
554,10,Nov 3 2007,Sat,East Carolina,56,@,Memphis,40,
555,10,Nov 3 2007,Sat,(18) Florida,49,,Vanderbilt,22,
556,10,Nov 3 2007,Sat,Florida State,27,@,(2) Boston College,17,
557,10,Nov 3 2007,Sat,Fresno State,38,,Utah State,27,
558,10,Nov 3 2007,Sat,(10) Georgia,44,,Troy,34,
559,10,Nov 3 2007,Sat,Illinois,44,@,Minnesota,17,
560,10,Nov 3 2007,Sat,Indiana,38,,Ball State,20,
561,10,Nov 3 2007,Sat,Iowa,28,@,Northwestern,17,
562,10,Nov 3 2007,Sat,Iowa State,31,,Kansas State,20,
563,10,Nov 3 2007,Sat,(8) Kansas,76,,Nebraska,39,
564,10,Nov 3 2007,Sat,(3) Louisiana State,41,@,(17) Alabama,34,
565,10,Nov 3 2007,Sat,Louisiana Tech,28,@,Idaho,16,
566,10,Nov 3 2007,Sat,Miami (OH),31,,Buffalo,28,
567,10,Nov 3 2007,Sat,(15) Michigan,28,@,Michigan State,24,
568,10,Nov 3 2007,Sat,Middle Tennessee State,43,@,Louisiana-Monroe,40,
569,10,Nov 3 2007,Sat,Mississippi,38,,Northwestern State,31,
570,10,Nov 3 2007,Sat,(9) Missouri,55,@,Colorado,10,
571,10,Nov 3 2007,Sat,Navy,46,@,Notre Dame,44,
572,10,Nov 3 2007,Sat,North Carolina,16,,Maryland,13,
573,10,Nov 3 2007,Sat,North Carolina State,19,@,Miami (FL),16,
574,10,Nov 3 2007,Sat,(1) Ohio State,38,,Wisconsin,17,
575,10,Nov 3 2007,Sat,(5) Oklahoma,42,,Texas A&M,14,
576,10,Nov 3 2007,Sat,(4) Oregon,35,,(6) Arizona State,23,
577,10,Nov 3 2007,Sat,Penn State,26,,Purdue,19,
578,10,Nov 3 2007,Sat,Pittsburgh,20,,Syracuse,17,
579,10,Nov 3 2007,Sat,Rice,56,,Texas-El Paso,48,
580,10,Nov 3 2007,Sat,San Diego State,27,,Wyoming,24,
581,10,Nov 3 2007,Sat,(13) Southern California,24,,Oregon State,3,
582,10,Nov 3 2007,Sat,Southern Mississippi,37,@,Alabama-Birmingham,7,
583,10,Nov 3 2007,Sat,(24) Tennessee,59,,Louisiana,7,
584,10,Nov 3 2007,Sat,(14) Texas,38,@,Oklahoma State,35,
585,10,Nov 3 2007,Sat,Texas Christian,37,,New Mexico,0,
586,10,Nov 3 2007,Sat,Texas Tech,38,@,Baylor,7,
587,10,Nov 3 2007,Sat,Toledo,52,,Eastern Michigan,28,
588,10,Nov 3 2007,Sat,Tulsa,49,@,Tulane,25,
589,10,Nov 3 2007,Sat,Virginia,17,,(21) Wake Forest,16,
590,10,Nov 3 2007,Sat,Washington,27,@,Stanford,9,
591,10,Nov 3 2007,Sat,Western Kentucky,28,@,Chattanooga,21,
592,10,Nov 4 2007,Sun,Houston,38,,Southern Methodist,28,
593,11,Nov 6 2007,Tue,Central Michigan,34,@,Western Michigan,31,
594,11,Nov 7 2007,Wed,Akron,48,,Ohio,37,
595,11,Nov 8 2007,Thu,Brigham Young,27,,Texas Christian,22,
596,11,Nov 8 2007,Thu,(6) West Virginia,38,,Louisville,31,
597,11,Nov 9 2007,Fri,Bowling Green State,39,@,Eastern Michigan,32,
598,11,Nov 9 2007,Fri,Rutgers,41,@,Army,6,
599,11,Nov 10 2007,Sat,Air Force,41,@,Notre Dame,24,
600,11,Nov 10 2007,Sat,(9) Arizona State,24,@,UCLA,20,
601,11,Nov 10 2007,Sat,(19) Boise State,52,@,Utah State,0,
602,11,Nov 10 2007,Sat,Central Florida,45,@,Alabama-Birmingham,31,
603,11,Nov 10 2007,Sat,Cincinnati,27,,(16) Connecticut,3,
604,11,Nov 10 2007,Sat,(20) Clemson,44,,Wake Forest,10,
605,11,Nov 10 2007,Sat,(17) Florida,51,@,South Carolina,31,
606,11,Nov 10 2007,Sat,Florida Atlantic,34,,Arkansas State,31,
607,11,Nov 10 2007,Sat,(10) Georgia,45,,(18) Auburn,20,
608,11,Nov 10 2007,Sat,Georgia Tech,41,@,Duke,24,
609,11,Nov 10 2007,Sat,(14) Hawaii,37,,Fresno State,30,
610,11,Nov 10 2007,Sat,Illinois,28,@,(1) Ohio State,21,
611,11,Nov 10 2007,Sat,Iowa,21,,Minnesota,16,
612,11,Nov 10 2007,Sat,Iowa State,31,,Colorado,28,
613,11,Nov 10 2007,Sat,(5) Kansas,43,@,Oklahoma State,28,
614,11,Nov 10 2007,Sat,(24) Kentucky,27,@,Vanderbilt,20,
615,11,Nov 10 2007,Sat,Louisiana,34,@,Middle Tennessee State,24,
616,11,Nov 10 2007,Sat,(2) Louisiana State,58,,Louisiana Tech,10,
617,11,Nov 10 2007,Sat,Louisiana-Monroe,28,,Grambling State,14,
618,11,Nov 10 2007,Sat,Marshall,26,,East Carolina,7,
619,11,Nov 10 2007,Sat,Maryland,42,,(8) Boston College,35,
620,11,Nov 10 2007,Sat,Memphis,29,@,Southern Mississippi,26,
621,11,Nov 10 2007,Sat,Michigan State,48,@,Purdue,31,
622,11,Nov 10 2007,Sat,Mississippi State,17,,(21) Alabama,12,
623,11,Nov 10 2007,Sat,(7) Missouri,40,,Texas A&M,26,
624,11,Nov 10 2007,Sat,Navy,74,@,North Texas,62,
625,11,Nov 10 2007,Sat,Nebraska,73,,Kansas State,31,
626,11,Nov 10 2007,Sat,New Mexico,26,,Colorado State,23,
627,11,Nov 10 2007,Sat,North Carolina State,31,,North Carolina,27,
628,11,Nov 10 2007,Sat,Northern Illinois,27,,Kent State,20,
629,11,Nov 10 2007,Sat,Northwestern,31,,Indiana,28,
630,11,Nov 10 2007,Sat,(4) Oklahoma,52,,Baylor,21,
631,11,Nov 10 2007,Sat,Oregon State,29,,Washington,23,
632,11,Nov 10 2007,Sat,Penn State,31,@,Temple,0,
633,11,Nov 10 2007,Sat,Rice,43,@,Southern Methodist,42,
634,11,Nov 10 2007,Sat,San Diego State,38,@,Nevada-Las Vegas,30,
635,11,Nov 10 2007,Sat,San Jose State,51,,New Mexico State,17,
636,11,Nov 10 2007,Sat,South Florida,41,@,Syracuse,10,
637,11,Nov 10 2007,Sat,(12) Southern California,24,@,(24) California,17,
638,11,Nov 10 2007,Sat,(22) Tennessee,34,,Arkansas,13,
639,11,Nov 10 2007,Sat,(15) Texas,59,,Texas Tech,43,
640,11,Nov 10 2007,Sat,Troy,21,@,Western Kentucky,17,
641,11,Nov 10 2007,Sat,Tulane,34,,Texas-El Paso,19,
642,11,Nov 10 2007,Sat,Tulsa,56,,Houston,7,
643,11,Nov 10 2007,Sat,Utah,50,,Wyoming,0,
644,11,Nov 10 2007,Sat,(23) Virginia,48,@,Miami (FL),0,
645,11,Nov 10 2007,Sat,(11) Virginia Tech,40,,Florida State,21,
646,11,Nov 10 2007,Sat,Washington State,33,,Stanford,17,
647,11,Nov 10 2007,Sat,Wisconsin,37,,(13) Michigan,21,
648,12,Nov 13 2007,Tue,Ball State,41,,Toledo,20,
649,12,Nov 14 2007,Wed,Miami (OH),7,,Akron,0,
650,12,Nov 15 2007,Thu,Arizona,34,,(2) Oregon,24,
651,12,Nov 15 2007,Thu,Arkansas State,31,,North Texas,27,
652,12,Nov 16 2007,Fri,Eastern Michigan,48,@,Central Michigan,45,
653,12,Nov 16 2007,Fri,(13) Hawaii,28,@,Nevada,26,
654,12,Nov 17 2007,Sat,Air Force,55,,San Diego State,23,
655,12,Nov 17 2007,Sat,Arkansas,45,,Mississippi State,31,
656,12,Nov 17 2007,Sat,(17) Boise State,58,,Idaho,14,
657,12,Nov 17 2007,Sat,(18) Boston College,20,@,(15) Clemson,17,
658,12,Nov 17 2007,Sat,Bowling Green State,31,@,Buffalo,17,
659,12,Nov 17 2007,Sat,Brigham Young,35,@,Wyoming,10,
660,12,Nov 17 2007,Sat,Central Florida,49,@,Southern Methodist,20,
661,12,Nov 17 2007,Sat,Colorado State,42,,Georgia Southern,34,
662,12,Nov 17 2007,Sat,(25) Connecticut,30,,Syracuse,7,
663,12,Nov 17 2007,Sat,(14) Florida,59,,Florida Atlantic,20,
664,12,Nov 17 2007,Sat,Florida State,24,,Maryland,16,
665,12,Nov 17 2007,Sat,(8) Georgia,24,,(22) Kentucky,13,
666,12,Nov 17 2007,Sat,Georgia Tech,27,,North Carolina,25,
667,12,Nov 17 2007,Sat,Houston,35,,Marshall,28,
668,12,Nov 17 2007,Sat,(20) Illinois,41,,Northwestern,22,
669,12,Nov 17 2007,Sat,Indiana,27,,Purdue,24,
670,12,Nov 17 2007,Sat,(4) Kansas,45,,Iowa State,7,
671,12,Nov 17 2007,Sat,Louisiana,38,,Florida International,28,
672,12,Nov 17 2007,Sat,(1) Louisiana State,41,@,Mississippi,24,
673,12,Nov 17 2007,Sat,Louisiana Tech,27,,San Jose State,23,
674,12,Nov 17 2007,Sat,Louisiana-Monroe,21,@,Alabama,14,
675,12,Nov 17 2007,Sat,Memphis,25,,Alabama-Birmingham,9,
676,12,Nov 17 2007,Sat,Michigan State,35,,Penn State,31,
677,12,Nov 17 2007,Sat,(6) Missouri,49,@,Kansas State,32,
678,12,Nov 17 2007,Sat,Navy,35,,Northern Illinois,24,
679,12,Nov 17 2007,Sat,Notre Dame,28,,Duke,7,
680,12,Nov 17 2007,Sat,(7) Ohio State,14,@,(23) Michigan,3,
681,12,Nov 17 2007,Sat,Oklahoma State,45,@,Baylor,14,
682,12,Nov 17 2007,Sat,Oregon State,52,@,Washington State,17,
683,12,Nov 17 2007,Sat,Rutgers,20,,Pittsburgh,16,
684,12,Nov 17 2007,Sat,South Florida,55,,Louisville,17,
685,12,Nov 17 2007,Sat,Southern Mississippi,56,@,Texas-El Paso,30,
686,12,Nov 17 2007,Sat,Temple,24,,Kent State,14,
687,12,Nov 17 2007,Sat,(19) Tennessee,25,,Vanderbilt,24,
688,12,Nov 17 2007,Sat,Texas Christian,34,,Nevada-Las Vegas,10,
689,12,Nov 17 2007,Sat,Texas Tech,34,,(3) Oklahoma,27,
690,12,Nov 17 2007,Sat,Tulane,45,@,Rice,31,
691,12,Nov 17 2007,Sat,Tulsa,49,@,Army,39,
692,12,Nov 17 2007,Sat,Utah,28,,New Mexico,10,
693,12,Nov 17 2007,Sat,Utah State,35,@,New Mexico State,17,
694,12,Nov 17 2007,Sat,(10) Virginia Tech,44,,Miami (FL),14,
695,12,Nov 17 2007,Sat,Wake Forest,38,,North Carolina State,18,
696,12,Nov 17 2007,Sat,Washington,37,,California,23,
697,12,Nov 17 2007,Sat,(5) West Virginia,28,@,(21) Cincinnati,23,
698,12,Nov 17 2007,Sat,Western Kentucky,52,,Morehead State,12,
699,12,Nov 17 2007,Sat,Western Michigan,28,@,Iowa,19,
700,12,Nov 17 2007,Sat,(24) Wisconsin,41,@,Minnesota,34,
701,13,Nov 20 2007,Tue,Troy,45,,Middle Tennessee State,7,
702,13,Nov 22 2007,Thu,(11) Southern California,44,@,(7) Arizona State,24,
703,13,Nov 23 2007,Fri,Arkansas,50,@,(1) Louisiana State,48,
704,13,Nov 23 2007,Fri,Bowling Green State,37,,Toledo,10,
705,13,Nov 23 2007,Fri,Central Michigan,35,@,Akron,32,
706,13,Nov 23 2007,Fri,Colorado,65,,Nebraska,51,
707,13,Nov 23 2007,Fri,Colorado State,36,,Wyoming,28,
708,13,Nov 23 2007,Fri,(14) Hawaii,39,,(17) Boise State,27,
709,13,Nov 23 2007,Fri,Mississippi State,17,,Mississippi,14,
710,13,Nov 23 2007,Fri,Texas A&M,38,,(13) Texas,30,
711,13,Nov 24 2007,Sat,(25) Auburn,17,,Alabama,10,
712,13,Nov 24 2007,Sat,Ball State,27,@,Northern Illinois,21,
713,13,Nov 24 2007,Sat,(15) Boston College,28,,Miami (FL),14,
714,13,Nov 24 2007,Sat,(23) Brigham Young,17,,Utah,10,
715,13,Nov 24 2007,Sat,Buffalo,30,@,Kent State,23,
716,13,Nov 24 2007,Sat,Central Florida,36,,Texas-El Paso,20,
717,13,Nov 24 2007,Sat,(24) Cincinnati,52,@,Syracuse,31,
718,13,Nov 24 2007,Sat,(21) Clemson,23,@,South Carolina,21,
719,13,Nov 24 2007,Sat,East Carolina,35,,Tulane,12,
720,13,Nov 24 2007,Sat,(12) Florida,45,,Florida State,12,
721,13,Nov 24 2007,Sat,Florida Atlantic,55,@,Florida International,23,
722,13,Nov 24 2007,Sat,Fresno State,45,,Kansas State,29,
723,13,Nov 24 2007,Sat,(6) Georgia,31,@,Georgia Tech,17,
724,13,Nov 24 2007,Sat,Houston,59,,Texas Southern,6,
725,13,Nov 24 2007,Sat,Louisiana-Monroe,17,@,Louisiana,11,
726,13,Nov 24 2007,Sat,Marshall,46,,Alabama-Birmingham,39,
727,13,Nov 24 2007,Sat,Maryland,37,@,North Carolina State,0,
728,13,Nov 24 2007,Sat,Memphis,55,,Southern Methodist,52,
729,13,Nov 24 2007,Sat,(3) Missouri,36,,(2) Kansas,28,
730,13,Nov 24 2007,Sat,New Mexico,27,,Nevada-Las Vegas,6,
731,13,Nov 24 2007,Sat,North Carolina,20,,Duke,14,
732,13,Nov 24 2007,Sat,North Texas,27,,Western Kentucky,26,
733,13,Nov 24 2007,Sat,Notre Dame,21,@,Stanford,14,
734,13,Nov 24 2007,Sat,Ohio,38,,Miami (OH),29,
735,13,Nov 24 2007,Sat,(10) Oklahoma,49,,Oklahoma State,17,
736,13,Nov 24 2007,Sat,San Jose State,27,,Nevada,24,
737,13,Nov 24 2007,Sat,South Florida,48,@,Pittsburgh,37,
738,13,Nov 24 2007,Sat,Southern Mississippi,16,,Arkansas State,10,
739,13,Nov 24 2007,Sat,(19) Tennessee,52,@,Kentucky,50,
740,13,Nov 24 2007,Sat,Texas Christian,45,@,San Diego State,33,
741,13,Nov 24 2007,Sat,Tulsa,48,@,Rice,43,
742,13,Nov 24 2007,Sat,UCLA,16,,(9) Oregon,0,
743,13,Nov 24 2007,Sat,Utah State,24,@,Idaho,19,
744,13,Nov 24 2007,Sat,(8) Virginia Tech,33,@,(16) Virginia,21,
745,13,Nov 24 2007,Sat,Wake Forest,31,@,Vanderbilt,17,
746,13,Nov 24 2007,Sat,Washington State,42,@,Washington,35,
747,13,Nov 24 2007,Sat,(4) West Virginia,66,,(20) Connecticut,21,
748,13,Nov 24 2007,Sat,Western Michigan,16,,Temple,3,
749,14,Nov 29 2007,Thu,Louisville,41,,Rutgers,38,
750,14,Nov 30 2007,Fri,Fresno State,30,@,New Mexico State,23,
751,14,Dec 1 2007,Sat,(13) Arizona State,20,,Arizona,17,
752,14,Dec 1 2007,Sat,(21) Brigham Young,48,@,San Diego State,27,
753,14,Dec 1 2007,Sat,Central Florida,44,,Tulsa,25,CUSA Championship
754,14,Dec 1 2007,Sat,Central Michigan,35,,Miami (OH),10,MAC Championship (Detroit MI)
755,14,Dec 1 2007,Sat,Florida Atlantic,38,@,Troy,32,
756,14,Dec 1 2007,Sat,Florida International,38,,North Texas,19,
757,14,Dec 1 2007,Sat,(11) Hawaii,35,,Washington,28,
