Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
755,18,Dec 28 2002,Sat,Virginia,48,,(15) West Virginia,22,Continental Tire Bowl (Charlotte NC)
756,18,Dec 28 2002,Sat,Wisconsin,31,,(14) Colorado,28,Alamo Bowl (San Antonio TX)
757,19,Dec 30 2002,Mon,Minnesota,29,,(25) Arkansas,14,Music City Bowl (Nashville TN)
758,19,Dec 30 2002,Mon,Wake Forest,38,,Oregon,17,Seattle Bowl (Seattle WA)
759,20,Dec 31 2002,Tue,(18) Boise State,34,,Iowa State,16,Humanitarian Bowl (Boise ID)
760,20,Dec 31 2002,Tue,Fresno State,30,,Georgia Tech,21,Silicon Valley Bowl (San Jose CA)
761,20,Dec 31 2002,Tue,(20) Maryland,30,,Tennessee,3,Peach Bowl (Atlanta GA)
762,20,Dec 31 2002,Tue,Purdue,34,,Washington,24,Sun Bowl (El Paso TX)
763,20,Dec 31 2002,Tue,Texas Christian,17,,(23) Colorado State,3,Liberty Bowl (Memphis TN)
764,20,Dec 31 2002,Tue,(21) Virginia Tech,20,,Air Force,13,San Francisco Bowl (San Francisco CA)
765,20,Jan 1 2003,Wed,(19) Auburn,13,,(10) Penn State,9,Capital One Bowl (Orlando FL)
766,20,Jan 1 2003,Wed,(4) Georgia,26,,(16) Florida State,13,Sugar Bowl (New Orleans LA)
767,20,Jan 1 2003,Wed,(12) Michigan,38,,(22) Florida,30,Outback Bowl (Tampa FL)
768,20,Jan 1 2003,Wed,(17) North Carolina State,28,,(11) Notre Dame,6,Gator Bowl (Jacksonville FL)
769,20,Jan 1 2003,Wed,(8) Oklahoma,34,,(7) Washington State,14,Rose Bowl (Pasadena CA)
770,20,Jan 1 2003,Wed,(9) Texas,35,,Louisiana State,20,Cotton Bowl (Dallas TX)
771,20,Jan 2 2003,Thu,(5) Southern California,38,,(3) Iowa,17,Orange Bowl (Miami FL)
772,20,Jan 3 2003,Fri,(2) Ohio State,31,,(1) Miami (FL),24,Fiesta Bowl (Tempe AZ)
