date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,win_id,lose_id
2002-09-20,Kentucky Country Day,Trimble County,34,6,0,,0,0,210,31
2002-09-20,LaRue County,Washington County,42,0,0,,0,0,60,69
2002-09-20,Lafayette,Bryan Station,21,7,0,,0,0,201,205
2002-09-20,Lloyd Memorial,Mercer County,28,14,1,,0,0,90,92
2002-09-20,Madison Central,South Laurel,49,0,1,,0,0,196,206
2002-09-20,Madison Southern,Wayne County,26,20,1,,0,0,48,66
2002-09-20,Male,Atherton,62,0,1,,0,0,170,181
2002-09-20,Meade County,North Hardin,7,6,0,,0,0,172,174
2002-09-20,Metcalfe County,Hart County,30,18,1,,0,0,27,84
2002-09-20,Middlesboro,Pineville,46,0,1,,0,0,34,46
2002-09-20,Monroe County,Barren County,20,8,0,,0,0,76,191
2002-09-20,Murray,Russellville,35,21,0,,0,0,3,6
2002-09-20,Newport,Henry County,34,6,0,,0,0,93,101
2002-09-20,Ohio County,Grayson County,27,14,1,,0,0,185,186
2002-09-20,Oldham County,Fern Creek,43,12,0,,0,0,164,168
2002-09-20,Owen County,Eminence,48,0,0,,0,0,95,211
2002-09-20,Owensboro Catholic,Butler County,28,0,0,,0,0,74,81
2002-09-20,Paducah Tilghman,Marshall County,35,0,0,,0,0,132,194
2002-09-20,Paintsville,Berea,27,12,1,,0,0,37,19
2002-09-20,Perry County Central,Hazard,38,6,1,,0,0,123,38
2002-09-20,Phelps,Jenkins,12,6,0,,0,0,43,214
2002-09-20,Pike County Central,Shelby Valley,38,20,1,,0,0,52,55
2002-09-20,Pikeville,South Floyd,54,16,1,,0,0,33,41
2002-09-20,Pleasure Ridge Park,Central Hardin,19,6,0,,0,0,175,180
2002-09-20,Powell County,Bath County,51,34,1,,0,0,57,100
2002-09-20,Pulaski County,Lincoln County,46,24,0,,0,0,107,113
2002-09-20,Raceland,Ludlow,41,8,1,,0,0,12,21
2002-09-20,Rockcastle County,Estill County,55,16,1,,0,0,117,54
2002-09-20,Russell,Mason County,12,7,1,,0,0,89,88
2002-09-20,Russell County,Somerset,15,14,1,,0,0,65,29
2002-09-20,Scott County,Henry Clay,41,26,1,,0,0,195,199
2002-09-20,Seneca,Iroquois,17,0,0,,0,0,179,213
2002-09-20,Sheldon Clark,Ashland Blazer,28,26,1,,0,0,121,119
2002-09-20,Simon Kenton,Dayton,31,12,1,,0,0,166,18
2002-09-20,South Oldham,Shelby County,20,13,0,,0,0,165,162
2002-09-20,Southern,Bullitt Central,13,0,1,,0,0,177,182
2002-09-20,St. Xavier,DuPont Manual,10,6,0,,0,0,171,173
2002-09-20,Trigg County,Fort Campbell,20,17,1,,0,0,77,80
2002-09-20,Trinity (Louisville),Ballard,26,7,1,,0,0,156,160
2002-09-20,Waggener,Central,25,12,0,,0,0,108,111
2002-09-20,Webster County,Reidland,49,0,0,,0,0,75,86
2002-09-20,West Carter,Lewis County,26,20,1,,0,0,97,99
2002-09-20,West Jessamine,Boyle County,13,9,1,,0,0,106,102
2002-09-20,Whitesburg,Harlan,27,0,1,,0,0,50,42
2002-09-20,Whitley County,North Laurel,28,0,0,,0,0,203,204
2002-09-20,Williamsburg,Lynn Camp,31,22,1,,0,0,39,40
2002-09-20,Woodford County,Paul Laurence Dunbar,24,17,1,,0,0,198,197
2002-09-21,Allen County-Scottsville,Franklin-Simpson,67,26,0,,0,0,135,137
2002-09-21,Apollo,Owensboro,28,21,0,,0,0,188,192
2002-09-21,Edmonson County,Todd County Central,47,0,0,,0,0,83,87
2002-09-21,Highlands,Beechwood,27,6,0,,0,0,144,10
2002-09-21,Holy Cross (Covington),Bethlehem,21,13,0,,0,0,15,209
2002-09-21,Ryle,Covington Catholic,27,22,2,,0,0,163,147
2002-09-21,Warren Central,Daviess County,36,34,1,,0,0,131,187
2002-09-26,Casey County,McCreary Central,41,18,1,,0,0,62,116
2002-09-26,Perry County Central,Powell County,50,12,1,,0,0,123,57
2002-09-27,Bardstown,DeSales,59,40,1,,0,0,63,67
2002-09-27,Belfry,Pikeville,20,13,0,,0,0,49,33
2002-09-27,Bourbon County,Western Hills,52,17,1,,0,0,145,151
2002-09-27,Bowling Green,Franklin-Simpson,41,12,2,,0,0,138,137
2002-09-27,Boyle County,Marion County,58,0,1,,0,0,102,109
2002-09-27,Breathitt County,Hazard,49,7,0,,0,0,47,38
2002-09-27,Breckinridge County,Valley,39,22,0,,0,0,112,115
2002-09-27,Bullitt East,Central,27,6,1,,0,0,103,111
2002-09-27,Butler County,Grayson County,13,10,0,(overtime),1,0,81,186
2002-09-27,Caldwell County,Trigg County,56,27,1,,0,0,79,77
2002-09-27,Calloway County,Union County,41,7,1,,0,0,139,143
2002-09-27,Christian Academy-Louisville,Kentucky Country Day,27,13,1,,0,0,24,210
2002-09-27,Crittenden County,Heath,20,13,0,,0,0,2,82
2002-09-27,Cumberland,Williamsburg,14,6,1,,0,0,36,39
2002-09-27,Daviess County,Apollo,20,13,0,,0,0,187,188
2002-09-27,Dixie Heights,Highlands,21,14,1,(overtime),1,0,158,144
2002-09-27,Doss,North Bullitt,17,14,0,,0,0,110,114
2002-09-27,DuPont Manual,Southern,45,6,0,,0,0,173,177
2002-09-27,East Carter,West Carter,20,16,1,,0,0,96,97
2002-09-27,East Ridge,Allen Central,19,12,1,,0,0,56,45
2002-09-27,Eastern,South Oldham,28,0,0,,0,0,157,165
2002-09-27,Elizabethtown,Washington County,35,21,1,,0,0,64,69
2002-09-27,Fairdale,Waggener,15,13,0,,0,0,104,108
2002-09-27,Fairview,Jenkins,51,0,1,,0,0,14,214
2002-09-27,Fleming-Neon,South Floyd,26,6,1,,0,0,44,41
2002-09-27,Fort Knox,Fort Campbell,28,0,1,,0,0,26,80
2002-09-27,Frankfort,Lexington Christian,49,7,0,,0,0,28,20
2002-09-27,Glasgow,Hart County,49,20,0,,0,0,78,84
2002-09-27,Greenup County,Magoffin County,52,8,1,,0,0,124,130
2002-09-27,Greenwood,Ohio County,27,13,1,,0,0,190,185
2002-09-27,Henderson County,Madisonville-North Hopkins,46,18,0,,0,0,183,193
2002-09-27,Henry Clay,Bryan Station,34,13,1,,0,0,199,205
2002-09-27,Holy Cross (Covington),Paris,30,12,0,,0,0,15,17
2002-09-27,Hopkins County Central,Lone Oak,21,7,1,,0,0,134,140
2002-09-27,Hopkinsville,Christian County,15,7,1,,0,0,133,184
2002-09-27,Lafayette,Woodford County,34,15,1,,0,0,201,198
2002-09-27,Leslie County,Shelby Valley,36,0,0,,0,0,53,55
2002-09-27,Lewis County,Morgan County,13,8,0,,0,0,99,58
2002-09-27,Lexington Catholic,Anderson County,36,0,0,,0,0,149,152
2002-09-27,Lloyd Memorial,Carroll County,28,7,0,,0,0,90,91
2002-09-27,Logan County,Russellville,20,14,1,,0,0,142,6
2002-09-27,Lynn Camp,Harlan,14,13,1,,0,0,40,42
2002-09-27,Madison Central,Clay County,51,8,0,,0,0,196,208
2002-09-27,Madison Southern,Grant County,41,8,0,,0,0,48,155
2002-09-27,Male,Owensboro,56,21,0,,0,0,170,192
2002-09-27,Mason County,Bath County,61,6,1,,0,0,88,100
2002-09-27,Mayfield,Paducah Tilghman,28,22,1,,0,0,1,132
2002-09-27,Mercer County,Owen County,54,9,1,,0,0,92,95
2002-09-27,Metcalfe County,Caverna,48,0,1,,0,0,27,212
2002-09-27,Middlesboro,Evarts,41,16,0,,0,0,34,35
2002-09-27,Monroe County,Edmonson County,45,6,1,,0,0,76,83
2002-09-27,Muhlenberg South,Hancock County,28,6,0,,0,0,85,9
2002-09-27,Murray,Ballard Memorial,24,7,1,,0,0,3,4
2002-09-27,North Hardin,Nelson County,24,21,0,(overtime),1,0,174,176
2002-09-27,Oldham County,Danville,28,27,0,,0,0,164,22
2002-09-27,Paintsville,Phelps,30,0,1,,0,0,37,43
2002-09-27,Paul Laurence Dunbar,Tates Creek,28,21,2,,0,0,197,207
2002-09-27,Pike County Central,Betsy Layne,46,0,1,,0,0,52,59
2002-09-27,Pleasure Ridge Park,Bullitt Central,41,0,1,,0,0,175,182
2002-09-27,Prestonsburg,Whitesburg,30,0,1,,0,0,51,50
2002-09-27,Reidland,Fulton City,20,18,0,,0,0,86,7
2002-09-27,Russell County,Campbellsville,21,7,0,,0,0,65,32
2002-09-27,Seneca,Atherton,57,3,1,,0,0,179,181
2002-09-27,Shelby County,Jeffersontown,57,0,1,,0,0,162,167
2002-09-27,Southwestern,George Rogers Clark,27,18,2,,0,0,200,202
2002-09-27,Trinity (Louisville),St. Xavier,16,0,2,,0,0,156,171
2002-09-27,Warren Central,John Hardin,27,7,2,,0,0,131,136
2002-09-27,Webster County,McLean County,8,7,0,,0,0,75,5
2002-09-27,West Jessamine,Lincoln County,50,0,1,,0,0,106,113
2002-09-27,Western,Shawnee,36,8,0,,0,0,68,73
2002-09-27,Whitley County,South Laurel,20,6,1,,0,0,203,206
2002-09-28,Ballard,Fern Creek,42,6,1,,0,0,160,168
2002-09-28,Barren County,Warren East,42,13,0,,0,0,191,141
2002-09-28,Beechwood,Simon Kenton,24,20,1,,0,0,10,166
2002-09-28,Boyd County,Rowan County,47,14,0,,0,0,120,127
2002-09-28,Conner,Holmes,22,18,0,,0,0,161,153
2002-09-28,East Jessamine,Pulaski County,32,26,0,,0,0,105,107
2002-09-28,Harrison County,Franklin County,54,0,1,,0,0,146,154
2002-09-28,LaRue County,Moore,56,14,1,,0,0,60,72
2002-09-28,Lawrence County,Sheldon Clark,20,14,0,(double overtime),1,0,122,121
2002-09-28,Meade County,Butler,26,6,1,,0,0,172,178
2002-09-28,Newport,Garrard County,21,18,1,,0,0,93,98
2002-09-28,Owensboro Catholic,Todd County Central,58,13,1,,0,0,74,87
2002-09-28,Russell,Fleming County,42,6,0,,0,0,89,94
2002-09-28,Scott,Campbell County,38,13,1,,0,0,148,169
2002-09-28,Scott County,Iroquois,46,6,1,,0,0,195,213
2002-09-28,Wayne County,Knox Central,34,0,0,,0,0,66,129
2002-09-29,Covington Catholic,Newport Central Catholic,38,7,0,,0,0,147,11
2002-10-03,Central,North Bullitt,48,41,1,,0,0,111,114
2002-10-03,DuPont Manual,Atherton,48,13,0,,0,0,173,181
2002-10-03,East Jessamine,West Jessamine,38,27,1,,0,0,105,106
2002-10-03,Fairdale,Valley,53,13,1,,0,0,104,115
2002-10-03,Fleming County,Lewis County,38,0,0,,0,0,94,99
2002-10-03,Lawrence County,Rowan County,58,6,1,,0,0,122,127
2002-10-03,Madison Southern,Powell County,45,0,0,,0,0,48,57
2002-10-03,Male,Southern,48,8,0,,0,0,170,177
2002-10-03,Mason County,East Carter,57,6,1,,0,0,88,96
2002-10-03,Metcalfe County,Campbellsville,28,0,1,,0,0,27,32
2002-10-03,Nicholas County,Lexington Christian,32,10,1,,0,0,13,20
2002-10-03,Paintsville,Johnson Central,45,30,1,,0,0,37,126
2002-10-03,Pikeville,Phelps,56,0,1,,0,0,33,43
2002-10-03,Prestonsburg,Betsy Layne,82,0,0,,0,0,51,59
2002-10-03,Waggener,Breckinridge County,34,0,0,,0,0,108,112
2002-10-03,West Carter,Bath County,48,6,0,,0,0,97,100
2002-10-03,Woodford County,Henry Clay,27,21,1,,0,0,198,199
2002-10-04,Adair County,Russell County,13,7,1,,0,0,71,65
2002-10-04,Allen County-Scottsville,Logan County,61,8,1,,0,0,135,142
2002-10-04,Ashland Blazer,Magoffin County,60,0,0,,0,0,119,130
2002-10-04,Ballard,Shelby County,21,13,0,,0,0,160,162
2002-10-04,Ballard Memorial,Fulton City,48,6,0,,0,0,4,7
2002-10-04,Bardstown,Shawnee,58,6,1,,0,0,63,73
2002-10-04,Beechwood,Dayton,50,0,0,,0,0,10,18
2002-10-04,Belfry,Pike County Central,50,0,1,,0,0,49,52
2002-10-04,Bell County,Paul Laurence Dunbar,14,10,1,,0,0,118,197
2002-10-04,Breathitt County,Leslie County,52,14,0,,0,0,47,53
2002-10-04,Bullitt East,Doss,13,7,0,,0,0,103,110
2002-10-04,Caldwell County,Fort Campbell,22,21,0,(overtime),1,0,79,80
2002-10-04,Calloway County,Marshall County,40,0,0,,0,0,139,194
2002-10-04,Carroll County,Owen County,19,16,0,(overtime),1,0,91,95
2002-10-04,Cawood,Evarts,14,6,0,,0,0,125,35
2002-10-04,Central Hardin,Bullitt Central,12,8,0,,0,0,180,182
2002-10-04,Christian County,Madisonville-North Hopkins,35,7,1,,0,0,184,193
2002-10-04,Corbin,Casey County,35,13,1,,0,0,61,62
2002-10-04,Cumberland,Harlan,14,13,0,,0,0,36,42
2002-10-04,Daviess County,Ohio County,41,21,1,,0,0,187,185
2002-10-04,DeSales,Western,21,14,1,,0,0,67,68
2002-10-04,Dixie Heights,Conner,24,6,1,,0,0,158,161
2002-10-04,East Ridge,Clay County,16,14,1,,0,0,56,208
2002-10-04,Eastern,Oldham County,6,3,1,(double overtime),1,0,157,164
2002-10-04,Estill County,Morgan County,62,12,1,,0,0,54,58
2002-10-04,Fairview,Berea,28,8,0,,0,0,14,19
2002-10-04,Fern Creek,Jeffersontown,28,12,1,,0,0,168,167
2002-10-04,Fort Knox,Frankfort,47,14,1,,0,0,26,28
2002-10-04,Franklin-Simpson,John Hardin,20,14,1,,0,0,137,136
2002-10-04,Garrard County,Henry County,37,0,1,,0,0,98,101
2002-10-04,Glasgow,Edmonson County,20,0,0,,0,0,78,83
2002-10-04,Grayson County,Barren County,44,26,0,,0,0,186,191
2002-10-04,Green County,Christian Academy-Louisville,6,0,0,,0,0,25,24
2002-10-04,Harrison County,Western Hills,48,7,0,,0,0,146,151
2002-10-04,Hazard,Allen Central,58,13,1,,0,0,38,45
2002-10-04,Henderson County,Bowling Green,17,0,1,,0,0,183,138
2002-10-04,Holy Cross (Covington),Bellevue,36,6,0,,0,0,15,16
2002-10-04,Holy Cross (Louisville),Trimble County,21,6,0,,0,0,23,31
2002-10-04,Hopkins County Central,McLean County,27,6,1,,0,0,134,5
2002-10-04,Hopkinsville,Union County,55,13,0,,0,0,133,143
2002-10-04,Kentucky Country Day,Bethlehem,34,0,1,,0,0,210,209
2002-10-04,LaRue County,Elizabethtown,50,0,0,,0,0,60,64
2002-10-04,Lafayette,Tates Creek,14,0,0,,0,0,201,207
2002-10-04,Lloyd Memorial,Newport,37,7,1,,0,0,90,93
2002-10-04,Madison Central,George Rogers Clark,25,3,0,,0,0,196,202
2002-10-04,Marion County,Lincoln County,51,32,1,,0,0,109,113
2002-10-04,Mayfield,Fulton County,56,7,1,,0,0,1,8
2002-10-04,Meade County,Nelson County,14,6,1,,0,0,172,176
2002-10-04,Middlesboro,Lynn Camp,35,0,1,,0,0,34,40
2002-10-04,Monroe County,Butler County,30,0,0,,0,0,76,81
2002-10-04,Montgomery County,Franklin County,26,0,0,,0,0,150,154
2002-10-04,Muhlenberg South,Reidland,34,7,1,,0,0,85,86
2002-10-04,Murray,Hancock County,48,14,0,,0,0,3,9
2002-10-04,Newport Central Catholic,Ludlow,48,0,1,,0,0,11,21
2002-10-04,North Hardin,Butler,20,17,1,,0,0,174,178
2002-10-04,Owensboro,Greenwood,15,12,1,,0,0,192,190
2002-10-04,Paducah Tilghman,Lone Oak,30,8,0,,0,0,132,140
2002-10-04,Pulaski County,McCreary Central,46,8,0,,0,0,107,116
2002-10-04,Raceland,Paris,31,0,0,,0,0,12,17
2002-10-04,Rockcastle County,Knott County Central,71,0,0,,0,0,117,128
2002-10-04,Russellville,Todd County Central,62,20,1,,0,0,6,87
2002-10-04,Ryle,Boone County,24,9,1,,0,0,163,159
2002-10-04,Scott,Grant County,56,6,0,,0,0,148,155
2002-10-04,Scott County,Bryan Station,21,14,0,,0,0,195,205
2002-10-04,Simon Kenton,Campbell County,26,22,0,,0,0,166,169
2002-10-04,South Floyd,Jenkins,42,0,0,,0,0,41,214
2002-10-04,Southwestern,North Laurel,57,19,0,,0,0,200,204
2002-10-04,St. Xavier,Seneca,20,6,1,,0,0,171,179
2002-10-04,Trigg County,Heath,30,13,1,,0,0,77,82
2002-10-04,Trinity (Louisville),South Oldham,45,0,1,,0,0,156,165
2002-10-04,Warren Central,Warren East,42,12,0,,0,0,131,141
2002-10-04,Washington County,Moore,42,0,1,,0,0,69,72
2002-10-04,Wayne County,Taylor County,20,19,1,(double overtime),1,0,66,70
2002-10-04,Webster County,Crittenden County,14,7,1,,0,0,75,2
2002-10-04,Whitesburg,Fleming-Neon,27,0,0,,0,0,50,44
2002-10-04,Williamsburg,Pineville,34,26,0,,0,0,39,46
2002-10-05,Boyd County,Sheldon Clark,19,8,1,,0,0,120,121
2002-10-05,Highlands,Covington Catholic,28,14,1,,0,0,144,147
2002-10-05,Perry County Central,Knox Central,49,7,1,,0,0,123,129
2002-10-05,Somerset,Harrodsburg,34,19,1,,0,0,29,30
2002-10-10,Dayton,Ludlow,31,8,1,,0,0,18,21
2002-10-10,Fleming County,Bath County,47,8,1,,0,0,94,100
2002-10-11,Allen County-Scottsville,John Hardin,21,14,0,,0,0,135,136
2002-10-11,Ashland Blazer,Boyd County,36,20,1,,0,0,119,120
2002-10-11,Ballard,Seneca,32,14,1,,0,0,160,179
2002-10-11,Barren County,Daviess County,12,6,0,,0,0,191,187
2002-10-11,Beechwood,Bellevue,48,22,1,,0,0,10,16
2002-10-11,Belfry,Prestonsburg,20,12,1,,0,0,49,51
2002-10-11,Bell County,Knox Central,68,0,1,,0,0,118,129
2002-10-11,Bethlehem,Jenkins,78,0,0,,0,0,209,214
2002-10-11,Boone County,Simon Kenton,20,17,1,,0,0,159,166
2002-10-11,Bourbon County,Anderson County,58,24,1,,0,0,145,152
2002-10-11,Boyle County,Lincoln County,62,0,0,,0,0,102,113
2002-10-11,Breathitt County,Powell County,54,6,1,,0,0,47,57
2002-10-11,Bullitt East,Breckinridge County,54,6,1,,0,0,103,112
2002-10-11,Butler,Bullitt Central,49,6,1,,0,0,178,182
2002-10-11,Caldwell County,Reidland,42,0,0,,0,0,79,86
2002-10-11,Casey County,Adair County,27,0,0,,0,0,62,71
2002-10-11,Christian Academy-Louisville,Fort Knox,8,6,0,,0,0,24,26
2002-10-11,Conner,Ryle,21,14,0,,0,0,161,163
2002-10-11,Corbin,Taylor County,18,6,0,,0,0,61,70
2002-10-11,Crittenden County,Russellville,19,3,1,,0,0,2,6
2002-10-11,Danville,Harrodsburg,59,12,0,,0,0,22,30
2002-10-11,Dixie Heights,Campbell County,48,13,0,,0,0,158,169
2002-10-11,DuPont Manual,Doss,34,7,1,,0,0,173,110
2002-10-11,East Jessamine,Marion County,41,28,0,,0,0,105,109
2002-10-11,Eastern,Waggener,38,21,0,,0,0,157,108
2002-10-11,Elizabethtown,Shawnee,56,0,0,,0,0,64,73
2002-10-11,Evarts,Williamsburg,22,16,0,,0,0,35,39
2002-10-11,Fort Campbell,Heath,49,16,0,,0,0,80,82
2002-10-11,George Rogers Clark,North Laurel,32,0,1,,0,0,202,204
2002-10-11,Glasgow,Butler County,34,0,1,,0,0,78,81
2002-10-11,Grayson County,Apollo,13,12,1,,0,0,186,188
2002-10-11,Green County,Metcalfe County,22,6,1,,0,0,25,27
2002-10-11,Greenup County,Rowan County,49,0,1,,0,0,124,127
2002-10-11,Harlan,Pineville,33,12,1,,0,0,42,46
2002-10-11,Hart County,Todd County Central,48,12,0,,0,0,84,87
2002-10-11,Hazard,South Floyd,28,12,0,,0,0,38,41
2002-10-11,Henderson County,Graves County,33,7,0,,0,0,183,189
2002-10-11,Henry Clay,Tates Creek,35,7,1,,0,0,199,207
2002-10-11,Highlands,Grant County,54,6,0,,0,0,144,155
2002-10-11,Hopkinsville,Calloway County,48,9,1,,0,0,133,139
2002-10-11,Kentucky Country Day,Caverna,67,8,0,,0,0,210,212
2002-10-11,LaRue County,Bardstown,28,14,1,,0,0,60,63
2002-10-11,Lawrence County,Magoffin County,50,0,1,,0,0,122,130
2002-10-11,Leslie County,Morgan County,45,0,0,,0,0,53,58
2002-10-11,Lloyd Memorial,Henry County,45,14,0,,0,0,90,101
2002-10-11,Lone Oak,Union County,32,29,1,,0,0,140,143
2002-10-11,Madison Central,Whitley County,43,8,1,,0,0,196,203
2002-10-11,Madison Southern,Estill County,34,13,0,,0,0,48,54
2002-10-11,Madisonville-North Hopkins,Marshall County,16,0,0,,0,0,193,194
2002-10-11,Male,Central,46,7,0,,0,0,170,111
2002-10-11,Mason County,Lewis County,47,13,1,,0,0,88,99
2002-10-11,McLean County,Hancock County,33,7,1,,0,0,5,9
2002-10-11,Meade County,Central Hardin,35,0,0,,0,0,172,180
2002-10-11,Mercer County,Carroll County,39,24,0,,0,0,92,91
2002-10-11,Middlesboro,Cumberland,46,6,0,,0,0,34,36
2002-10-11,Montgomery County,Western Hills,22,7,1,,0,0,150,151
2002-10-11,Murray,Fulton City,50,8,1,,0,0,3,7
2002-10-11,Newport,Owen County,26,7,1,,0,0,93,95
2002-10-11,Newport Central Catholic,Holy Cross (Covington),21,6,0,,0,0,11,15
2002-10-11,Nicholas County,Fairview,30,8,1,,0,0,13,14
2002-10-11,North Hardin,Pleasure Ridge Park,37,14,1,,0,0,174,175
2002-10-11,Ohio County,Edmonson County,42,6,0,,0,0,185,83
2002-10-11,Owensboro Catholic,Monroe County,28,7,0,,0,0,74,76
2002-10-11,Paducah Tilghman,Hopkins County Central,41,27,1,,0,0,132,134
2002-10-11,Paris,Berea,34,14,0,,0,0,17,19
2002-10-11,Paul Laurence Dunbar,Lafayette,31,7,0,,0,0,197,201
2002-10-11,Pike County Central,East Ridge,16,12,0,,0,0,52,56
2002-10-11,Pikeville,Clay County,60,0,1,,0,0,33,208
2002-10-11,Raceland,Lexington Christian,53,3,1,,0,0,12,20
2002-10-11,Rockcastle County,Perry County Central,54,0,1,,0,0,117,123
2002-10-11,Russell,West Carter,34,8,1,,0,0,89,97
2002-10-11,Scott,Holmes,27,26,1,(double overtime),1,0,148,153
2002-10-11,Scott County,Woodford County,27,15,1,,0,0,195,198
2002-10-11,Somerset,Campbellsville,24,21,0,(overtime),1,0,29,32
2002-10-11,Southern,North Bullitt,19,18,0,,0,0,177,114
2002-10-11,Southwestern,South Laurel,35,17,0,,0,0,200,206
2002-10-11,St. Xavier,Fern Creek,28,18,0,,0,0,171,168
2002-10-11,Trimble County,Frankfort,14,7,0,,0,0,31,28
2002-10-11,Valley,Iroquois,14,6,0,,0,0,115,213
2002-10-11,Warren Central,Greenwood,34,0,0,,0,0,131,190
2002-10-11,Warren East,Logan County,19,14,0,,0,0,141,142
2002-10-11,Washington County,Western,22,8,0,,0,0,69,68
2002-10-11,Wayne County,Russell County,28,27,0,,0,0,66,65
2002-10-11,Webster County,Trigg County,25,21,0,,0,0,75,77
2002-10-11,West Jessamine,McCreary Central,48,6,0,,0,0,106,116
2002-10-11,Whitesburg,Shelby Valley,58,22,1,,0,0,50,55
2002-10-12,DeSales,Moore,45,6,1,,0,0,67,72
2002-10-12,Phelps,Allen Central,22,12,0,,0,0,43,45
2002-10-17,Breathitt County,Morgan County,62,18,0,,0,0,47,58
2002-10-17,Owen County,Henry County,47,6,1,,0,0,95,101
2002-10-17,Paris,Lexington Christian,48,3,0,,0,0,17,20
2002-10-18,Allen County-Scottsville,Bowling Green,31,19,1,,0,0,135,138
2002-10-18,Ballard,Oldham County,23,15,1,,0,0,160,164
2002-10-18,Ballard Memorial,Fulton County,45,22,1,,0,0,4,8
2002-10-18,Bardstown,Moore,55,6,0,,0,0,63,72
2002-10-18,Belfry,Whitesburg,28,0,0,,0,0,49,50
2002-10-18,Bell County,Knott County Central,64,6,0,,0,0,118,128
2002-10-18,Bellevue,Ludlow,46,14,0,,0,0,16,21
2002-10-18,Bethlehem,Frankfort,33,13,0,,0,0,209,28
2002-10-18,Boone County,Dixie Heights,27,14,0,,0,0,159,158
2002-10-18,Boyd County,Middlesboro,34,14,0,,0,0,120,34
2002-10-18,Boyle County,East Jessamine,35,7,1,,0,0,102,105
2002-10-18,Bullitt East,Valley,34,0,0,,0,0,103,115
2002-10-18,Butler,Central Hardin,56,10,1,,0,0,178,180
2002-10-18,Campbellsville,Harrodsburg,19,0,0,,0,0,32,30
2002-10-18,Central,Breckinridge County,48,22,1,,0,0,111,112
2002-10-18,Christian Academy-Louisville,Holy Cross (Louisville),17,14,1,,0,0,24,23
2002-10-18,Christian County,Marshall County,42,13,1,,0,0,184,194
2002-10-18,Conner,Campbell County,41,0,1,,0,0,161,169
2002-10-18,Corbin,Russell County,14,9,0,,0,0,61,65
2002-10-18,Covington Catholic,Scott,40,6,0,,0,0,147,148
2002-10-18,Crittenden County,Fulton City,30,14,1,,0,0,2,7
2002-10-18,Cumberland,Pineville,48,34,0,,0,0,36,46
2002-10-18,Danville,Metcalfe County,51,14,1,,0,0,22,27
2002-10-18,Daviess County,Greenwood,22,14,0,,0,0,187,190
2002-10-18,DuPont Manual,Seneca,49,14,1,,0,0,173,179
2002-10-18,East Carter,Lewis County,40,12,0,,0,0,96,99
2002-10-18,Eastern,Fern Creek,37,0,1,,0,0,157,168
2002-10-18,Elizabethtown,DeSales,41,12,1,,0,0,64,67
2002-10-18,Eminence,Caverna,34,6,0,,0,0,211,212
2002-10-18,Estill County,Powell County,40,0,0,,0,0,54,57
2002-10-18,Evarts,Lynn Camp,10,0,0,,0,0,35,40
2002-10-18,Fairdale,Doss,48,29,0,,0,0,104,110
2002-10-18,Fairview,Raceland,24,17,1,,0,0,14,12
2002-10-18,Fleming County,West Carter,45,30,0,,0,0,94,97
2002-10-18,Fort Campbell,Muhlenberg South,34,7,1,,0,0,80,85
2002-10-18,Fort Knox,Trimble County,42,6,0,,0,0,26,31
2002-10-18,Franklin-Simpson,Warren East,55,33,0,,0,0,137,141
2002-10-18,George Rogers Clark,Whitley County,40,28,0,,0,0,202,203
2002-10-18,Glasgow,Todd County Central,65,0,1,,0,0,78,87
2002-10-18,Graves County,Madisonville-North Hopkins,27,0,0,,0,0,189,193
2002-10-18,Green County,Somerset,40,14,0,,0,0,25,29
2002-10-18,Greenup County,Lawrence County,16,6,0,,0,0,124,122
2002-10-18,Harlan,Williamsburg,28,21,1,,0,0,42,39
2002-10-18,Harrison County,Anderson County,27,12,0,,0,0,146,152
2002-10-18,Heath,Reidland,42,13,1,,0,0,82,86
2002-10-18,Henderson County,Apollo,49,0,0,,0,0,183,188
2002-10-18,Holmes,Grant County,35,24,1,,0,0,153,155
2002-10-18,Hopkins County Central,Calloway County,13,7,0,,0,0,134,139
2002-10-18,Hopkinsville,Lone Oak,48,0,0,,0,0,133,140
2002-10-18,LaRue County,Western,54,24,0,,0,0,60,68
2002-10-18,Lloyd Memorial,Garrard County,40,12,1,,0,0,90,98
2002-10-18,Madison Southern,Leslie County,40,14,1,,0,0,48,53
2002-10-18,Marion County,McCreary Central,42,6,0,,0,0,109,116
2002-10-18,Mayfield,Murray,24,7,1,,0,0,1,3
2002-10-18,Monroe County,Hart County,40,20,0,,0,0,76,84
2002-10-18,Nelson County,Pleasure Ridge Park,17,7,1,,0,0,176,175
2002-10-18,Newport,Mercer County,42,37,0,,0,0,93,92
2002-10-18,Newport Central Catholic,Dayton,49,0,1,,0,0,11,18
2002-10-18,Nicholas County,Berea,36,12,0,,0,0,13,19
2002-10-18,North Hardin,Bullitt Central,56,7,0,,0,0,174,182
2002-10-18,North Laurel,South Laurel,29,26,0,,0,0,204,206
2002-10-18,Ohio County,Barren County,36,22,0,,0,0,185,191
2002-10-18,Owensboro,Grayson County,24,9,0,,0,0,192,186
2002-10-18,Owensboro Catholic,Edmonson County,49,0,1,,0,0,74,83
2002-10-18,Paducah Tilghman,Union County,47,0,0,,0,0,132,143
2002-10-18,Paintsville,Hazard,22,13,1,,0,0,37,38
2002-10-18,Paul Laurence Dunbar,Henry Clay,44,25,2,,0,0,197,199
