date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,lose_id,win_id
1998-09-18,Phelps,Jenkins,48,13,0,District Game,0,0,52,18
1998-09-18,Pike County Central,Shelby Valley,20,12,1,,0,0,33,24
1998-09-18,Pikeville,South Floyd,46,26,1,District Game,0,0,30,7
1998-09-18,Pleasure Ridge Park,Southern,52,13,0,,0,0,126,154
1998-09-18,Powell County,Magoffin County,34,6,0,,0,0,139,27
1998-09-18,Prestonsburg,Cawood,32,22,1,District Game,0,0,13,9
1998-09-18,Pulaski County,Southwestern,60,34,2,District Game,0,0,21,19
1998-09-18,Raceland,Paintsville,28,14,0,District Game,0,0,105,113
1998-09-18,Rockcastle County,Dayton,28,6,1,,0,0,121,118
1998-09-18,Rowan County,West Carter,14,10,1,,0,0,214,119
1998-09-18,Russell,Mason County,21,14,1,District Game,0,0,35,20
1998-09-18,Ryle,Simon Kenton,28,0,1,District Game,0,0,123,116
1998-09-18,Scott County,East Jessamine,62,0,0,,0,0,131,8
1998-09-18,Shelby County,Meade County,33,3,1,District Game,0,0,94,85
1998-09-18,Somerset,Cumberland,28,14,1,,0,0,37,132
1998-09-18,South Oldham,Valley,21,14,0,District Game,0,0,162,158
1998-09-18,Tates Creek,George Rogers Clark,58,9,0,,0,0,53,1
1998-09-18,Taylor County,Fort Knox,27,0,0,District Game,0,0,188,164
1998-09-18,Trinity (Louisville),Ballard,13,9,0,District Game,0,0,111,106
1998-09-18,Union County,Hopkinsville,26,7,1,District Game,0,0,77,73
1998-09-18,Warren Central,Franklin-Simpson,31,20,1,,0,0,163,72
1998-09-18,Wayne County,Casey County,41,0,0,,0,0,197,120
1998-09-18,Webster County,Reidland,56,7,0,District Game,0,0,92,79
1998-09-18,West Jessamine,Clay County,26,3,0,,0,0,46,130
1998-09-18,Western,Moore,62,33,1,,0,0,193,195
1998-09-18,Whitley County,South Laurel,38,6,0,District Game,0,0,34,14
1998-09-18,Woodford County,Grant County,26,20,0,District Game,0,0,189,176
1998-09-19,Beechwood,Covington Catholic,24,21,0,Overtime,1,0,110,102
1998-09-19,Bethlehem,Beth Haven,49,48,1,Double Overtime,1,0,203,205
1998-09-19,DeSales,Fairdale,25,6,1,District Game,0,0,125,104
1998-09-19,Holy Cross (Covington),Christian Academy-Louisville,26,13,0,,0,0,204,202
1998-09-24,Ballard,Male,40,33,0,Overtime,1,0,147,111
1998-09-24,Fern Creek,Eastern,40,13,1,,0,0,129,153
1998-09-25,Allen County-Scottsville,Adair County,28,14,0,District Game,0,0,179,178
1998-09-25,Atherton,Moore,59,27,0,District Game,0,0,193,186
1998-09-25,Barren County,Grayson County,34,10,1,,0,0,212,75
1998-09-25,Bath County,Estill County,40,20,1,,0,0,145,127
1998-09-25,Beechwood,Dayton,48,0,0,District Game,0,0,121,102
1998-09-25,Bourbon County,Mercer County,26,0,1,District Game,0,0,124,109
1998-09-25,Bowling Green,North Hardin,21,14,1,,0,0,67,57
1998-09-25,Boyd County,Rowan County,26,24,1,,0,0,119,209
1998-09-25,Boyle County,Garrard County,27,13,0,District Game,0,0,134,115
1998-09-25,Breathitt County,Shelby Valley,47,6,0,District Game,0,0,33,4
1998-09-25,Bryan Station,Simon Kenton,27,13,0,,0,0,123,22
1998-09-25,Bullitt East,Fort Knox,56,14,1,District Game,0,0,188,151
1998-09-25,Butler,Iroquois,41,0,0,,0,0,142,172
1998-09-25,Caldwell County,Crittenden County,28,0,1,,0,0,60,55
1998-09-25,Campbellsville,Frankfort,60,13,0,,0,0,190,146
1998-09-25,Cawood,Whitesburg,34,14,0,District Game,0,0,38,13
1998-09-25,Central,Seneca,39,19,0,,0,0,169,122
1998-09-25,Central Hardin,Meade County,21,18,0,District Game,0,0,94,69
1998-09-25,Christian County,Ohio County,49,0,0,District Game,0,0,98,78
1998-09-25,Corbin,George Rogers Clark,56,14,0,,0,0,53,108
1998-09-25,Covington Catholic,Conner,14,7,0,District Game,0,0,133,110
1998-09-25,Cumberland,Pineville,28,8,1,District Game,0,0,36,37
1998-09-25,Danville,Western Hills,35,34,0,District Game-Overtime,1,0,135,101
1998-09-25,Daviess County,Apollo,33,30,0,District Game,0,0,70,86
1998-09-25,DuPont Manual,Jeffersontown,14,0,0,,0,0,144,167
1998-09-25,East Carter,Lloyd Memorial,22,20,1,District Game,0,0,41,31
1998-09-25,Edmonson County,Muhlenberg South,29,19,1,District Game,0,0,74,62
1998-09-25,Elizabethtown,Hart County,28,6,0,District Game,0,0,187,173
1998-09-25,Eminence,Berea,46,6,0,,0,0,138,198
1998-09-25,Fairdale,Marion County,10,6,0,,0,0,180,125
1998-09-25,Fleming-Neon,South Floyd,22,16,1,District Game,0,0,30,26
1998-09-25,Franklin County,Anderson County,12,9,0,District Game,0,0,171,175
1998-09-25,Franklin-Simpson,Monroe County,45,22,0,District Game,0,0,181,163
1998-09-25,Fulton County,Heath,26,12,1,,0,0,89,66
1998-09-25,Glasgow,Russell County,22,13,0,District Game,0,0,168,155
1998-09-25,Green County,Casey County,43,8,1,,0,0,197,183
1998-09-25,Greenup County,Raceland,9,6,1,,0,0,113,107
1998-09-25,Hancock County,McLean County,54,0,1,,0,0,99,63
1998-09-25,Harlan,Evarts,33,14,0,District Game,0,0,54,29
1998-09-25,Harrison County,Grant County,27,13,1,District Game,0,0,189,165
1998-09-25,Harrodsburg,East Jessamine,19,13,0,,0,0,131,156
1998-09-25,Hazard,Jenkins,81,6,1,District Game,0,0,52,15
1998-09-25,Henderson County,Madisonville-North Hopkins,63,7,0,,0,0,84,61
1998-09-25,Highlands,Scott,72,7,1,District Game,0,0,137,100
1998-09-25,Holmes,Campbell County,22,21,0,,0,0,28,143
1998-09-25,Holy Cross (Louisville),Bullitt Central,35,21,1,,0,0,174,152
1998-09-25,Hopkins County Central,Lone Oak,27,17,1,District Game,0,0,82,76
1998-09-25,Hopkinsville,Fort Campbell,28,6,1,,0,0,97,77
1998-09-25,Kentucky Country Day,Caverna,13,12,0,,0,0,192,208
1998-09-25,Knott County Central,Powell County,25,6,0,District Game,0,0,27,49
1998-09-25,LaRue County,Henry County,34,12,1,District Game,0,0,166,150
1998-09-25,Lafayette,Clay County,29,0,0,District Game,0,0,46,39
1998-09-25,Lawrence County,Mason County,44,14,0,District Game,0,0,35,3
1998-09-25,Lexington Catholic,West Jessamine,34,8,0,,0,0,130,103
1998-09-25,Lincoln County,Woodford County,14,13,0,District Game,0,0,176,161
1998-09-25,Logan County,Russellville,28,0,1,,0,0,80,64
1998-09-25,Ludlow,Owen County,28,0,1,,0,0,177,117
1998-09-25,Lynn Camp,Somerset,30,2,0,,0,0,132,16
1998-09-25,Madison Central,Perry County Central,48,8,0,District Game,0,0,25,10
1998-09-25,Magoffin County,Morgan County,22,7,0,,0,0,206,139
1998-09-25,Mayfield,Paducah Tilghman,14,6,1,,0,0,65,56
1998-09-25,Metcalfe County,Christian Academy-Louisville,25,18,1,,0,0,204,191
1998-09-25,Middlesboro,Williamsburg,42,8,1,District Game,0,0,42,2
1998-09-25,Montgomery County,Madison Southern,49,7,1,District Game,0,0,194,159
1998-09-25,Muhlenberg North,Todd County Central,32,0,0,,0,0,88,211
1998-09-25,Murray,Trigg County,62,0,1,,0,0,95,68
1998-09-25,Nelson County,Greenwood,41,14,0,District Game,0,0,90,58
1998-09-25,Newport,Dixie Heights,27,21,0,,0,0,114,6
1998-09-25,Oldham County,Valley,41,40,1,District Game,0,0,162,149
1998-09-25,Owensboro Catholic,Breckinridge County,41,8,1,,0,0,207,213
1998-09-25,Paintsville,Nicholas County,13,0,0,District Game,0,0,136,105
1998-09-25,Paul Laurence Dunbar,North Laurel,34,7,2,District Game,0,0,45,32
1998-09-25,Phelps,Pike County Central,39,12,0,,0,0,24,18
1998-09-25,Pikeville,Belfry,35,19,1,,0,0,17,7
1998-09-25,Pleasure Ridge Park,Doss,31,7,0,,0,0,140,154
1998-09-25,Prestonsburg,Betsy Layne,62,14,0,District Game,0,0,50,9
1998-09-25,Pulaski County,South Laurel,53,37,1,District Game,0,0,34,19
1998-09-25,Reidland,Fulton City,28,25,0,,0,0,96,92
1998-09-25,Russell,Fleming County,35,7,0,District Game,0,0,44,20
1998-09-25,Ryle,Boone County,33,0,1,,0,0,48,116
1998-09-25,Scott County,Rockcastle County,36,10,1,,0,0,118,8
1998-09-25,Sheldon Clark,Johnson Central,33,17,0,District Game,0,0,23,12
1998-09-25,South Oldham,North Bullitt,14,0,0,District Game,0,0,184,158
1998-09-25,Southern,Western,46,0,0,,0,0,195,126
1998-09-25,Southwestern,Knox Central,42,6,2,District Game,0,0,40,21
1998-09-25,St. Xavier,Trinity (Louisville),13,9,2,,0,0,106,157
1998-09-25,Tates Creek,Henry Clay,28,0,1,,0,0,11,1
1998-09-25,Trimble County,Bethlehem,34,21,1,,0,0,205,210
1998-09-25,Union County,Calloway County,52,17,0,District Game,0,0,81,73
1998-09-25,Waggener,Shawnee,69,7,0,District Game,0,0,196,148
1998-09-25,Warren Central,Owensboro,21,14,1,District Game,0,0,71,72
1998-09-25,Washington County,Taylor County,20,12,0,District Game,0,0,164,185
1998-09-25,Webster County,Butler County,24,0,1,,0,0,87,79
1998-09-25,West Carter,Lewis County,48,7,1,,0,0,199,214
1998-09-25,Whitley County,McCreary Central,33,6,1,District Game,0,0,51,14
1998-09-26,DeSales,Bardstown,20,0,2,,0,0,170,104
1998-09-30,Valley,Shawnee,67,0,1,District Game,0,0,196,162
1998-10-01,Ballard,Eastern,30,19,1,District Game,0,0,129,111
1998-10-01,Bardstown,Caverna,59,0,1,District Game,0,0,192,170
1998-10-01,Belfry,Pike County Central,47,6,1,District Game,0,0,24,17
1998-10-01,Boyle County,Western Hills,40,7,1,District Game,0,0,135,115
1998-10-01,Butler,Western,63,0,1,District Game,0,0,195,172
1998-10-01,Butler County,Casey County,34,0,1,,0,0,197,87
1998-10-01,Campbellsville,Metcalfe County,49,0,1,District Game,0,0,191,146
1998-10-01,Central Hardin,Owensboro Catholic,25,14,1,,0,0,213,69
1998-10-01,East Jessamine,West Jessamine,19,6,1,District Game,0,0,130,131
1998-10-01,Glasgow,Adair County,68,8,1,District Game,0,0,179,155
1998-10-01,Green County,Bethlehem,41,26,1,,0,0,205,183
1998-10-01,Greenup County,Magoffin County,40,0,1,District Game,0,0,139,107
1998-10-01,Harrison County,Madison Southern,26,18,0,District Game,0,0,194,165
1998-10-01,LaRue County,Washington County,13,7,1,District Game,0,0,185,150
1998-10-01,Lawrence County,East Carter,24,12,0,District Game,0,0,31,3
1998-10-01,Lewis County,Morgan County,26,24,0,,0,0,206,199
1998-10-01,Muhlenberg South,Breckinridge County,60,14,1,,0,0,207,74
1998-10-01,Nelson County,Meade County,49,19,1,District Game,0,0,94,58
1998-10-01,Nicholas County,West Carter,30,26,1,,0,0,214,136
1998-10-01,Paintsville,Johnson Central,27,0,2,,0,0,23,105
1998-10-01,Pleasure Ridge Park,Marion County,37,6,1,District Game,0,0,180,154
1998-10-01,Raceland,Bath County,39,12,1,District Game,0,0,127,113
1998-10-01,Russell County,Allen County-Scottsville,12,6,0,District Game,0,0,178,168
1998-10-01,Russellville,Todd County Central,14,7,1,District Game,0,0,88,80
1998-10-01,Seneca,Fairdale,35,14,0,,0,0,125,169
1998-10-01,Shelby Valley,Leslie County,41,40,1,District Game - Overtime,1,0,47,33
1998-10-01,Southern,Iroquois,28,12,1,District Game,0,0,142,126
1998-10-01,Warren Central,Warren East,29,12,0,District Game,0,0,93,72
1998-10-02,Apollo,Graves County,56,6,1,District Game,0,0,91,70
1998-10-02,Ashland Blazer,Rowan County,26,16,0,District Game,0,0,119,112
1998-10-02,Ballard Memorial,Fulton City,26,0,0,District Game,0,0,96,83
1998-10-02,Bell County,Whitley County,19,6,1,District Game,0,0,14,5
1998-10-02,Bellevue,Kentucky Country Day,41,0,0,,0,0,208,128
1998-10-02,Berea,Fairview,48,14,1,,0,0,200,138
1998-10-02,Beth Haven,Trimble County,34,16,0,,0,0,210,203
1998-10-02,Bowling Green,Franklin-Simpson,28,7,0,,0,0,163,57
1998-10-02,Boyd County,Estill County,34,7,0,,0,0,145,209
1998-10-02,Breathitt County,Prestonsburg,37,6,1,District Game,0,0,9,4
1998-10-02,Bryan Station,Boone County,45,15,0,District Game,0,0,48,22
1998-10-02,Bullitt East,Hart County,55,0,1,District Game,0,0,187,151
1998-10-02,Caldwell County,Fort Campbell,75,8,0,District Game,0,0,97,55
1998-10-02,Corbin,Somerset,49,26,1,District Game,0,0,132,108
1998-10-02,Crittenden County,Reidland,40,7,1,,0,0,92,60
1998-10-02,Danville,Bourbon County,21,14,1,District Game,0,0,109,101
1998-10-02,Daviess County,Ohio County,56,24,1,District Game,0,0,98,86
1998-10-02,DeSales,Doss,34,13,0,District Game,0,0,140,104
1998-10-02,Dixie Heights,Scott,35,16,1,District Game,0,0,137,114
1998-10-02,Edmonson County,Hancock County,40,20,1,District Game,0,0,63,62
1998-10-02,Elizabethtown,Fort Knox,49,13,1,District Game,0,0,188,173
1998-10-02,Elkhorn City,Allen Central,33,14,1,,0,0,201,43
1998-10-02,Harrodsburg,Owen County,39,8,0,District Game,0,0,177,156
1998-10-02,Hazard,Pineville,42,7,0,,0,0,36,15
1998-10-02,Henderson County,Union County,47,28,1,,0,0,73,61
1998-10-02,Henry Clay,George Rogers Clark,56,7,0,District Game,0,0,53,11
1998-10-02,Henry County,Taylor County,7,6,1,District Game,0,0,164,166
1998-10-02,Highlands,Conner,51,20,0,District Game,0,0,133,100
1998-10-02,Holy Cross (Louisville),Frankfort,68,0,0,District Game,0,0,190,152
1998-10-02,Hopkinsville,Hopkins County Central,41,22,0,District Game,0,0,76,77
1998-10-02,Lexington Catholic,Mercer County,28,14,0,District Game,0,0,124,103
1998-10-02,Lincoln County,Anderson County,14,12,1,District Game,0,0,171,161
1998-10-02,Lloyd Memorial,Mason County,28,21,0,District Game,0,0,35,41
1998-10-02,Logan County,Monroe County,22,10,0,,0,0,181,64
1998-10-02,Ludlow,Holy Cross (Covington),46,6,1,,0,0,202,117
1998-10-02,Lynn Camp,Cumberland,26,6,1,District Game,0,0,37,16
1998-10-02,Madison Central,Lafayette,39,10,0,District Game,0,0,39,10
1998-10-02,Madisonville-North Hopkins,Christian County,24,19,0,,0,0,78,84
1998-10-02,Male,Fern Creek,53,30,0,District Game,0,0,153,147
1998-10-02,Marshall County,Calloway County,55,0,1,,0,0,81,59
1998-10-02,Mayfield,Fulton County,55,0,1,District Game,0,0,66,56
1998-10-02,Middlesboro,Harlan,65,0,0,District Game,0,0,29,2
1998-10-02,Montgomery County,Grant County,33,0,0,District Game,0,0,189,159
1998-10-02,Muhlenberg North,Grayson County,54,15,0,,0,0,212,211
1998-10-02,Murray,Heath,17,0,1,,0,0,89,68
1998-10-02,Newport,Fleming County,33,6,1,District Game,0,0,44,6
1998-10-02,North Laurel,Clay County,21,9,1,District Game,0,0,46,45
1998-10-02,Oldham County,North Bullitt,47,0,1,District Game,0,0,184,149
1998-10-02,Owensboro,Barren County,20,6,1,District Game,0,0,75,71
1998-10-02,Paducah Tilghman,Lone Oak,48,0,0,District Game,0,0,82,65
1998-10-02,Paris,Carroll County,42,16,0,District Game,0,0,182,160
1998-10-02,Perry County Central,Knott County Central,35,6,0,,0,0,49,25
1998-10-02,Pikeville,Phelps,56,21,1,District Game,0,0,18,7
1998-10-02,Pulaski County,McCreary Central,41,16,0,District Game,0,0,51,19
1998-10-02,Rockcastle County,Wayne County,26,0,1,District Game,0,0,120,118
1998-10-02,Ryle,Holmes,56,21,0,District Game,0,0,143,116
1998-10-02,Scott County,Campbell County,42,6,0,District Game,0,0,28,8
1998-10-02,Shelby County,Jeffersontown,38,22,0,,0,0,144,85
1998-10-02,Sheldon Clark,Powell County,45,8,0,District Game,0,0,27,12
1998-10-02,Simon Kenton,Covington Catholic,30,27,1,District Game,0,0,110,123
1998-10-02,South Floyd,Jenkins,56,18,1,District Game,0,0,52,30
1998-10-02,South Laurel,Knox Central,56,34,0,District Game,0,0,40,34
1998-10-02,South Oldham,Moore,29,6,1,District Game,0,0,193,158
1998-10-02,St. Xavier,DuPont Manual,32,29,0,District Game,0,0,167,157
1998-10-02,Tates Creek,Paul Laurence Dunbar,21,14,1,District Game,0,0,32,1
1998-10-02,Trigg County,McLean County,23,21,1,District Game,0,0,99,95
1998-10-02,Trinity (Louisville),Central,31,0,0,District Game,0,0,122,106
1998-10-02,Waggener,Bullitt Central,35,13,0,District Game,0,0,174,148
1998-10-02,Whitesburg,Fleming-Neon,15,0,0,,0,0,26,38
1998-10-02,Williamsburg,Evarts,34,8,1,District Game,0,0,54,42
1998-10-02,Woodford County,Franklin County,38,14,0,District Game,0,0,175,176
1998-10-05,Dayton,Newport Central Catholic,26,20,2,District Game,0,0,141,121
1998-10-08,Leslie County,Betsy Layne,42,6,0,District Game,0,0,50,47
1998-10-08,Pikeville,Jenkins,42,0,0,District Game,0,0,52,7
1998-10-08,Simon Kenton,Holmes,35,34,0,District Game Double Overtime,1,0,143,123
1998-10-09,Anderson County,Grant County,22,6,1,District Game,0,0,189,171
1998-10-09,Bardstown,Metcalfe County,43,0,0,District Game,0,0,191,170
1998-10-09,Bath County,Fairview,43,6,1,,0,0,200,127
1998-10-09,Beechwood,Bellevue,35,21,1,District Game,0,0,128,102
1998-10-09,Belfry,Powell County,51,8,0,District Game,0,0,27,17
1998-10-09,Bell County,Pulaski County,30,6,0,District Game,0,0,19,5
1998-10-09,Berea,Trimble County,32,0,1,,0,0,210,138
1998-10-09,Bethlehem,Allen Central,49,42,0,,0,0,201,205
1998-10-09,Boone County,George Rogers Clark,56,3,1,District Game,0,0,53,48
1998-10-09,Bowling Green,Ballard,22,0,1,,0,0,111,57
1998-10-09,Boyle County,Bourbon County,40,32,0,District Game,0,0,109,115
1998-10-09,Breathitt County,Cawood,20,15,1,District Game,0,0,13,4
1998-10-09,Bryan Station,Campbell County,33,20,1,District Game,0,0,28,22
1998-10-09,Bullitt East,Elizabethtown,20,8,0,District Game,0,0,173,151
1998-10-09,Caldwell County,Reidland,53,20,1,District Game,0,0,92,55
1998-10-09,Calloway County,Fulton County,20,13,0,,0,0,66,81
1998-10-09,Campbellsville,Wayne County,26,0,0,,0,0,120,146
1998-10-09,Carroll County,Owen County,34,8,1,District Game,0,0,177,182
1998-10-09,Casey County,Christian Academy-Louisville,20,12,1,,0,0,204,197
1998-10-09,Central,Shawnee,34,7,0,,0,0,196,122
1998-10-09,Central Hardin,Warren Central,45,6,1,,0,0,72,69
1998-10-09,Christian County,Hopkinsville,27,20,0,(overtime),1,0,77,78
1998-10-09,Clay County,South Laurel,41,17,1,,0,0,34,46
1998-10-09,Corbin,Rockcastle County,28,18,0,District Game,0,0,118,108
1998-10-09,Crittenden County,Russellville,27,12,1,District Game,0,0,80,60
1998-10-09,Cumberland,Harlan,6,0,0,District Game,0,0,29,37
1998-10-09,Daviess County,Madisonville-North Hopkins,63,41,1,,0,0,84,86
1998-10-09,Dayton,Lloyd Memorial,28,0,1,,0,0,41,121
1998-10-09,DeSales,Jeffersontown,42,7,2,,0,0,144,104
1998-10-09,Dixie Heights,Conner,28,7,1,District Game,0,0,133,114
1998-10-09,DuPont Manual,Southern,21,7,1,,0,0,126,167
1998-10-09,Edmonson County,Breckinridge County,50,0,0,,0,0,207,62
1998-10-09,Elkhorn City,Fleming-Neon,16,0,1,District Game,0,0,26,43
1998-10-09,Eminence,Beth Haven,24,14,1,,0,0,203,198
1998-10-09,Fort Knox,Hart County,28,7,1,District Game,0,0,187,188
1998-10-09,Garrard County,Western Hills,25,12,0,District Game,0,0,135,134
1998-10-09,Glasgow,Franklin-Simpson,42,14,0,District Game,0,0,163,155
1998-10-09,Green County,Caverna,42,26,0,District Game,0,0,192,183
1998-10-09,Greenup County,Ashland Blazer,36,32,2,District Game,0,0,112,107
1998-10-09,Harrison County,Franklin County,38,20,1,District Game,0,0,175,165
1998-10-09,Hazard,South Floyd,26,6,0,District Game,0,0,30,15
1998-10-09,Heath,Fort Campbell,13,7,1,District Game - (double overtime),1,0,97,89
1998-10-09,Henderson County,Graves County,46,28,0,District Game,0,0,91,61
1998-10-09,Henry Clay,Scott County,28,7,1,District Game,0,0,8,11
1998-10-09,Henry County,Washington County,10,0,1,District Game,0,0,185,166
1998-10-09,Highlands,Covington Catholic,70,26,1,District Game,0,0,110,100
1998-10-09,Holy Cross (Louisville),Harrodsburg,21,8,0,District Game,0,0,156,152
1998-10-09,Knox Central,McCreary Central,36,6,0,District Game,0,0,51,40
1998-10-09,LaRue County,Taylor County,28,15,0,District Game,0,0,164,150
1998-10-09,Lawrence County,Fleming County,62,12,1,District Game,0,0,44,3
1998-10-09,Lexington Catholic,Danville,21,0,1,District Game,0,0,101,103
1998-10-09,Logan County,Warren East,49,12,1,District Game,0,0,93,64
1998-10-09,Male,Doss,51,9,1,,0,0,140,147
1998-10-09,Marion County,Meade County,31,22,0,,0,0,94,180
1998-10-09,Marshall County,Apollo,34,7,1,District Game,0,0,70,59
1998-10-09,Mercer County,Grayson County,37,34,0,,0,0,212,124
1998-10-09,Middlesboro,Lynn Camp,29,13,1,District Game,0,0,16,2
1998-10-09,Monroe County,Adair County,28,8,1,District Game,0,0,179,181
1998-10-09,Montgomery County,Lincoln County,17,14,1,District Game,0,0,161,159
1998-10-09,Muhlenberg North,Allen County-Scottsville,41,6,1,,0,0,178,211
1998-10-09,Muhlenberg South,Butler County,14,12,1,District Game,0,0,87,74
1998-10-09,Murray,Fulton City,42,22,0,District Game,0,0,96,68
1998-10-09,Nelson County,Shelby County,59,7,1,District Game,0,0,85,58
1998-10-09,Newport,Mason County,42,17,1,District Game,0,0,35,6
1998-10-09,Nicholas County,Lewis County,58,12,1,,0,0,199,136
1998-10-09,North Bullitt,Moore,30,19,0,District Game,0,0,193,184
1998-10-09,North Hardin,Greenwood,38,12,0,District Game,0,0,90,67
1998-10-09,Oldham County,Bullitt Central,37,8,0,District Game,0,0,174,149
1998-10-09,Owensboro Catholic,Hancock County,31,26,0,District Game,0,0,63,213
1998-10-09,Paducah Tilghman,Hopkins County Central,34,14,1,District Game,0,0,76,65
1998-10-09,Paintsville,Sheldon Clark,34,30,0,,0,0,12,105
1998-10-09,Paris,Frankfort,41,7,1,District Game,0,0,190,160
1998-10-09,Paul Laurence Dunbar,Lafayette,37,14,2,District Game,0,0,39,32
1998-10-09,Perry County Central,North Laurel,28,6,1,District Game,0,0,45,25
1998-10-09,Pike County Central,Knott County Central,14,7,0,District Game,0,0,49,24
1998-10-09,Pineville,Evarts,21,0,1,District Game,0,0,54,36
1998-10-09,Pleasure Ridge Park,Iroquois,63,7,1,,0,0,142,154
1998-10-09,Prestonsburg,Morgan County,69,20,1,,0,0,206,9
1998-10-09,Raceland,West Carter,27,13,0,,0,0,214,113
1998-10-09,Rowan County,East Jessamine,25,0,1,District Game,0,0,131,119
1998-10-09,Russell,East Carter,34,18,1,District Game,0,0,31,20
1998-10-09,Russell County,Barren County,32,29,1,,0,0,75,168
1998-10-09,Ryle,Scott,14,0,0,District Game,0,0,137,116
1998-10-09,Seneca,Western,53,0,0,,0,0,195,169
1998-10-09,Somerset,Estill County,10,7,1,District Game,0,0,145,132
1998-10-09,Southwestern,Whitley County,27,0,0,District Game,0,0,14,21
1998-10-09,St. Xavier,Butler,40,21,0,,0,0,172,157
1998-10-09,Tates Creek,Madison Central,59,22,0,District Game,0,0,10,1
1998-10-09,Todd County Central,Trigg County,23,0,1,District Game,0,0,95,88
1998-10-09,Trinity (Louisville),Fairdale,23,0,1,,0,0,125,106
1998-10-09,Union County,Lone Oak,29,20,0,District Game,0,0,82,73
1998-10-09,Valley,Atherton,46,12,0,District Game,0,0,186,162
1998-10-09,Waggener,South Oldham,47,9,1,District Game,0,0,158,148
1998-10-09,Webster County,McLean County,33,12,0,,0,0,99,79
1998-10-09,West Jessamine,Magoffin County,27,7,1,District Game,0,0,139,130
1998-10-09,Whitesburg,Shelby Valley,48,20,1,District Game,0,0,33,38
1998-10-09,Woodford County,Madison Southern,55,25,1,District Game,0,0,194,176
1998-10-10,Newport Central Catholic,Ludlow,21,20,2,District Game,0,0,117,141
1998-10-15,Ballard,Jeffersontown,28,0,0,District Game,0,0,144,111
1998-10-15,Fairdale,Doss,35,21,1,District Game,0,0,140,125
1998-10-15,Male,Iroquois,42,0,0,,0,0,142,147
1998-10-15,Moore,Shawnee,20,7,0,District Game,0,0,196,193
1998-10-15,Pleasure Ridge Park,Western,80,6,0,District Game,0,0,195,154
1998-10-15,South Floyd,Allen Central,58,36,1,,0,0,201,30
1998-10-15,Todd County Central,McLean County,19,12,0,District Game,0,0,99,88
1998-10-15,Valley,Waggener,62,60,1,District GameOvertime,1,0,148,162
1998-10-16,Adair County,Metcalfe County,44,7,0,,0,0,191,179
1998-10-16,Ashland Blazer,Magoffin County,34,7,0,District Game,0,0,139,112
1998-10-16,Bardstown,Green County,49,0,1,District Game,0,0,183,170
1998-10-16,Beechwood,Newport Central Catholic,42,6,1,District Game,0,0,141,102
1998-10-16,Bell County,McCreary Central,52,12,1,District Game,0,0,51,5
1998-10-16,Bellevue,Ludlow,21,13,0,District Game,0,0,117,128
1998-10-16,Bourbon County,Garrard County,29,7,0,District Game,0,0,134,109
1998-10-16,Bowling Green,Barren County,39,10,0,District Game,0,0,75,57
1998-10-16,Breathitt County,Whitesburg,48,0,0,District Game,0,0,38,4
1998-10-16,Bryan Station,George Rogers Clark,54,31,1,District Game,0,0,53,22
1998-10-16,Bullitt Central,North Bullitt,23,0,0,District Game,0,0,184,174
1998-10-16,Bullitt East,Henry County,10,7,0,District Game,0,0,166,151
1998-10-16,Butler,Marion County,49,8,1,District Game,0,0,180,172
1998-10-16,Butler County,Breckinridge County,38,7,1,,0,0,207,87
1998-10-16,Caldwell County,Webster County,53,22,1,District Game,0,0,79,55
1998-10-16,Calloway County,Hopkins County Central,21,0,1,District Game,0,0,76,81
1998-10-16,Campbell County,Henry Clay,14,6,1,District Game,0,0,11,28
1998-10-16,Campbellsville,Caverna,59,0,1,District Game,0,0,192,146
1998-10-16,Carroll County,Frankfort,26,10,0,District Game,0,0,190,182
1998-10-16,Cawood,Knox Central,51,12,1,,0,0,40,13
1998-10-16,Central Hardin,Greenwood,39,0,1,District Game,0,0,90,69
1998-10-16,Corbin,Wayne County,27,14,1,District Game,0,0,120,108
1998-10-16,Crittenden County,Trigg County,48,21,0,District Game,0,0,95,60
1998-10-16,Danville,Mercer County,48,0,1,District Game,0,0,124,101
1998-10-16,DeSales,Southern,42,12,2,District Game,0,0,126,104
1998-10-16,East Carter,Fleming County,28,18,0,District Game,0,0,44,31
1998-10-16,Eastern,Central,24,12,1,District Game,0,0,122,129
1998-10-16,Elizabethtown,Washington County,13,12,0,District Game,0,0,185,173
1998-10-16,Fern Creek,DuPont Manual,39,6,1,District Game,0,0,167,153
1998-10-16,Franklin County,Grant County,36,32,0,District Game,0,0,189,175
1998-10-16,Franklin-Simpson,Russell County,68,32,0,District Game,0,0,168,163
1998-10-16,Fulton County,Ballard Memorial,27,14,0,District Game,0,0,83,66
1998-10-16,Graves County,Ohio County,57,6,0,District Game,0,0,98,91
1998-10-16,Greenup County,East Jessamine,21,6,1,District Game,0,0,131,107
1998-10-16,Hancock County,Muhlenberg South,55,21,1,District Game,0,0,74,63
1998-10-16,Harrison County,Anderson County,29,10,0,District Game,0,0,171,165
1998-10-16,Harrodsburg,Paris,35,7,0,District Game,0,0,160,156
1998-10-16,Hazard,Harlan,21,6,0,,0,0,29,15
1998-10-16,Heath,Reidland,26,12,1,District Game,0,0,92,89
1998-10-16,Henderson County,Apollo,45,40,1,District Game,0,0,70,61
1998-10-16,Highlands,Dixie Heights,41,7,0,District Game,0,0,114,100
