date,win_team,lose_team,win_score,lose_score,location,date_comments,overtime,cross_region,win_id,lose_id
2009-09-18,Berea,Bath County,60,31,1,NaN,0,0,5,42
2009-09-18,Bowling Green,Owensboro,26,21,1,NaN,0,0,149,173
2009-09-18,Boyle County,Mercer County,56,0,0,NaN,0,0,115,168
2009-09-18,Breckinridge County,Hancock County,28,20,0,NaN,0,0,116,53
2009-09-18,Bullitt Central,Atherton,64,6,0,NaN,0,0,150,111
2009-09-18,Butler,Doss,49,31,1,NaN,0,0,188,155
2009-09-18,Calloway County,Heath,18,14,1,NaN,0,0,118,54
2009-09-18,Campbell County,Newport Central Catholic,21,17,0,NaN,0,0,189,65
2009-09-18,Carroll County,Walton-Verona,32,13,1,NaN,0,0,44,39
2009-09-18,Casey County,Powell County,34,27,0,NaN,0,0,78,97
2009-09-18,Christian Academy-Louisville,Holy Cross (Louisville),10,7,0,NaN,0,0,45,23
2009-09-18,Christian County,Hopkinsville,19,0,1,NaN,0,0,151,160
2009-09-18,Clay County,Knox Central,27,7,1,NaN,0,0,152,128
2009-09-18,Clinton County,Caverna,28,0,0,NaN,0,0,12,11
2009-09-18,Conner,Holy Cross (Covington),30,14,0,NaN,0,0,191,55
2009-09-18,Corbin,South Laurel,21,0,0,NaN,0,0,46,177
2009-09-18,Crittenden County,Webster County,49,8,1,NaN,0,0,13,107
2009-09-18,Daviess County,McLean County,42,0,1,NaN,0,0,193,92
2009-09-18,DuPont Manual,Central,45,28,1,NaN,0,0,194,79
2009-09-18,East Jessamine,Madison Southern,29,26,1,NaN,0,0,120,134
2009-09-18,Edmonson County,Butler County,21,6,1,NaN,0,0,81,77
2009-09-18,Fairdale,Southern,35,21,1,NaN,0,0,121,217
2009-09-18,Fairview,Lewis County,26,0,1,NaN,0,0,16,89
2009-09-18,Fern Creek,Eastern,54,28,0,NaN,0,0,196,195
2009-09-18,Fort Campbell,Paducah Tilghman,53,7,1,NaN,0,0,49,95
2009-09-18,Frankfort,Franklin County,28,13,1,NaN,0,0,17,122
2009-09-18,Fulton City,Todd County Central,42,14,0,NaN,0,0,18,71
2009-09-18,George Rogers Clark,Lafayette,13,10,1,NaN,0,0,197,202
2009-09-18,Grayson County,Barren County,38,6,1,NaN,0,0,157,148
2009-09-18,Hazard,Williamsburg,63,8,1,NaN,0,0,22,40
2009-09-18,Henry Clay,Simon Kenton,42,31,0,NaN,0,0,201,216
2009-09-18,Highlands,Boone County,36,14,1,NaN,0,0,159,186
2009-09-18,Holmes,Bourbon County,47,21,0,NaN,0,0,126,113
2009-09-18,John Hardin,Nelson County,35,7,0,NaN,0,0,163,208
2009-09-18,Johnson Central,Middlesboro,46,22,2,NaN,0,0,164,60
2009-09-18,LaRue County,Glasgow,28,24,0,NaN,0,0,129,51
2009-09-18,Lawrence County,Shelby Valley,49,14,1,NaN,0,0,130,70
2009-09-18,Lexington Catholic,Madison Central,42,14,0,NaN,0,0,131,203
2009-09-18,Lexington Christian,Breathitt County,63,21,1,NaN,0,0,26,76
2009-09-18,Lloyd Memorial,Cooper,36,35,1,NaN,0,0,58,192
2009-09-18,Lone Oak,Caldwell County,56,19,1,NaN,0,0,133,43
2009-09-18,Ludlow,Shawnee,31,30,1,NaN,0,0,27,100
2009-09-18,Lynn Camp,Harlan,21,15,1,NaN,0,0,28,21
2009-09-18,Magoffin County,Betsy Layne,46,6,1,NaN,0,0,90,7
2009-09-18,Marion County,Taylor County,67,0,0,NaN,0,0,135,104
2009-09-18,Mason County,Rowan County,28,26,1,NaN,0,0,91,140
2009-09-18,Mayfield,Graves County,28,13,1,NaN,0,0,29,198
2009-09-18,McCreary Central,Leslie County,50,12,1,NaN,0,0,136,57
2009-09-18,Metcalfe County,Adair County,18,6,1,NaN,0,0,59,74
2009-09-18,Monroe County,Logan County,49,23,1,NaN,0,0,61,132
2009-09-18,Muhlenberg County,Marshall County,42,27,1,NaN,0,0,207,205
2009-09-18,Murray,Ballard Memorial,59,40,0,NaN,0,0,63,2
2009-09-18,Newport,Dayton,56,6,0,NaN,0,0,64,14
2009-09-18,North Bullitt,Waggener,23,9,0,NaN,0,0,137,180
2009-09-18,North Oldham,South Oldham,31,7,1,NaN,0,0,94,178
2009-09-18,Owen County,Trimble County,30,14,1,NaN,0,0,66,38
2009-09-18,Pendleton County,Bracken County,42,0,0,NaN,0,0,138,9
2009-09-18,Pike County Central,Knott County Central,46,19,1,NaN,0,0,96,56
2009-09-18,Pineville,Jackson County,28,6,0,NaN,0,0,35,88
2009-09-18,Prestonsburg,Pikeville,56,7,0,NaN,0,0,68,34
2009-09-18,Pulaski County,Rockcastle County,47,41,0,NaN,0,0,175,139
2009-09-18,Raceland,East Carter,46,10,1,NaN,0,0,36,119
2009-09-18,Reidland,Fulton County,28,16,1,NaN,0,0,69,19
2009-09-18,Russell,Boyd County,22,0,0,NaN,0,0,98,114
2009-09-18,Russell County,Wayne County,50,34,1,NaN,0,0,141,106
2009-09-18,Russellville,Hart County,56,8,1,NaN,0,0,99,86
2009-09-18,Ryle,Dixie Heights,42,28,0,NaN,0,0,212,154
2009-09-18,Scott,Harrison County,36,30,0,NaN,0,0,176,125
2009-09-18,Scott County,Oldham County,33,20,1,NaN,0,0,213,172
2009-09-18,Seneca,DeSales,34,26,1,NaN,0,0,214,48
2009-09-18,Shelby County,Bullitt East,63,15,1,NaN,0,0,215,117
2009-09-18,Somerset,Estill County,27,14,0,NaN,0,0,102,83
2009-09-18,Southwestern,Danville,43,27,0,NaN,0,0,179,47
2009-09-18,Spencer County,Bethlehem,30,14,1,NaN,0,0,103,6
2009-09-18,St. Xavier,Male,62,21,1,NaN,0,0,218,204
2009-09-18,Tates Creek,Paul Laurence Dunbar,42,28,1,NaN,0,0,219,210
2009-09-18,Union County,Ohio County,49,0,1,NaN,0,0,105,171
2009-09-18,Valley,Moore,33,13,0,NaN,0,0,142,93
2009-09-18,Warren Central,Warren East,50,7,0,NaN,0,0,181,143
2009-09-18,Washington County,Lincoln County,48,24,0,NaN,0,0,73,166
2009-09-18,West Jessamine,Paris,41,0,1,NaN,0,0,144,32
2009-09-18,Western,Jeffersontown,27,16,1,NaN,0,0,145,162
2009-09-18,Western Hills,Grant County,49,6,1,NaN,0,0,109,156
2009-09-18,Woodford County,Fleming County,37,24,1,NaN,0,0,183,84
2009-09-19,Covington Catholic,Beechwood,43,14,1,NaN,0,0,153,3
2009-09-25,Anderson County,Grant County,41,0,0,NaN,0,0,146,156
2009-09-25,Apollo,Marshall County,42,3,0,NaN,0,0,184,205
2009-09-25,Ballard,Male,7,3,0,NaN,0,0,185,204
2009-09-25,Ballard Memorial,Fulton City,64,22,1,NaN,0,0,2,18
2009-09-25,Barren County,Pulaski County,35,34,1,NaN,0,0,148,175
2009-09-25,Beechwood,Dayton,49,7,1,NaN,0,0,3,14
2009-09-25,Bell County,Rockcastle County,42,6,1,NaN,1,0,112,139
2009-09-25,Bellevue,Walton-Verona,47,0,1,NaN,0,0,4,39
2009-09-25,Boone County,Campbell County,49,12,1,NaN,0,0,186,189
2009-09-25,Bourbon County,Owen County,28,7,1,NaN,0,0,113,66
2009-09-25,Boyle County,Danville,49,9,0,NaN,0,0,115,47
2009-09-25,Bryan Station,Pleasure Ridge Park,22,12,0,NaN,0,0,187,211
2009-09-25,Bullitt Central,Waggener,33,19,0,NaN,0,0,150,180
2009-09-25,Butler,Western,23,13,0,NaN,0,0,188,145
2009-09-25,Butler County,Hart County,27,12,0,NaN,0,0,77,86
2009-09-25,Campbellsville,Lynn Camp,12,6,0,NaN,1,0,10,28
2009-09-25,Central Hardin,North Hardin,19,6,1,NaN,0,0,190,209
2009-09-25,Christian Academy-Louisville,Shawnee,50,6,1,NaN,0,0,45,100
2009-09-25,Christian County,Madisonville-North Hopkins,7,6,0,NaN,0,0,151,167
2009-09-25,Corbin,Hazard,27,7,1,NaN,0,0,46,22
2009-09-25,Crittenden County,Caldwell County,26,14,1,NaN,0,0,13,43
2009-09-25,Dixie Heights,Scott,44,0,0,NaN,0,0,154,176
2009-09-25,DuPont Manual,Seneca,24,0,0,NaN,0,0,194,214
2009-09-25,East Ridge,South Floyd,31,22,0,NaN,0,0,80,37
2009-09-25,Eastern,Bullitt East,27,25,0,NaN,0,0,195,117
2009-09-25,Edmonson County,Adair County,35,0,0,NaN,0,0,81,74
2009-09-25,Eminence,Bracken County,48,0,0,NaN,0,0,15,9
2009-09-25,Estill County,Newport,24,20,0,NaN,0,0,83,64
2009-09-25,Fairdale,Breckinridge County,58,13,1,NaN,0,0,121,116
2009-09-25,Fairview,Paris,45,22,0,NaN,0,0,16,32
2009-09-25,Fleming County,Lewis County,33,8,1,NaN,0,0,84,89
2009-09-25,Fort Campbell,Warren Central,49,7,0,NaN,0,0,49,181
2009-09-25,Frankfort,Middlesboro,35,14,0,NaN,0,0,17,60
2009-09-25,Franklin County,Woodford County,12,7,1,NaN,0,0,122,183
2009-09-25,Franklin-Simpson,Russell County,45,20,0,NaN,0,0,123,141
2009-09-25,Gallatin County,Trimble County,12,6,0,NaN,0,0,20,38
2009-09-25,Garrard County,Wayne County,21,14,1,NaN,0,0,85,106
2009-09-25,Grayson County,Clinton County,52,8,0,NaN,0,0,157,12
2009-09-25,Green County,Glasgow,34,14,1,NaN,0,0,52,51
2009-09-25,Greenwood,Meade County,28,13,1,NaN,0,0,199,206
2009-09-25,Hancock County,Muhlenberg County,31,22,0,NaN,0,0,53,207
2009-09-25,Heath,Reidland,34,7,1,NaN,0,0,54,69
2009-09-25,Henderson County,Daviess County,9,0,1,NaN,0,0,200,193
2009-09-25,Holmes,Pendleton County,49,6,0,NaN,0,0,126,138
2009-09-25,Holy Cross (Louisville),Bethlehem,21,20,1,NaN,0,0,23,6
2009-09-25,Hopkins County Central,Bardstown,22,20,1,NaN,0,0,127,41
2009-09-25,Hopkinsville,Russellville,25,13,1,NaN,0,0,160,99
2009-09-25,Jeffersontown,South Oldham,34,0,1,NaN,0,0,162,178
2009-09-25,John Hardin,Doss,52,8,1,NaN,0,0,163,155
2009-09-25,Johnson Central,Breathitt County,36,14,0,NaN,0,0,164,76
2009-09-25,Knox Central,McCreary Central,34,6,1,NaN,0,0,128,136
2009-09-25,LaRue County,Elizabethtown,35,7,0,NaN,0,0,129,82
2009-09-25,Lafayette,Henry Clay,12,9,0,NaN,0,0,202,201
2009-09-25,Lawrence County,East Carter,39,0,0,NaN,0,0,130,119
2009-09-25,Leslie County,Morgan County,18,16,0,NaN,0,0,57,62
2009-09-25,Letcher County Central,Perry County Central,35,32,1,NaN,0,0,165,174
2009-09-25,Lexington Catholic,Lexington Christian,27,26,0,NaN,0,0,131,26
2009-09-25,Lloyd Memorial,Montgomery County,20,14,0,NaN,0,0,58,169
2009-09-25,Logan County,Warren East,35,20,0,NaN,0,0,132,143
2009-09-25,Lone Oak,Graves County,17,7,0,NaN,0,0,133,198
2009-09-25,Madison Southern,Powell County,47,8,1,NaN,0,0,134,97
2009-09-25,Magoffin County,Knott County Central,34,32,0,NaN,0,0,90,56
2009-09-25,Marion County,Washington County,52,7,0,NaN,0,0,135,73
2009-09-25,Mason County,Harrison County,30,16,0,NaN,0,0,91,125
2009-09-25,Mayfield,Fulton County,51,0,0,NaN,0,0,29,19
2009-09-25,McLean County,Webster County,56,12,0,NaN,0,0,92,107
2009-09-25,Monroe County,Metcalfe County,21,6,0,NaN,0,0,61,59
2009-09-25,Moore,Kentucky Country Day,24,12,1,NaN,0,0,93,25
2009-09-25,Murray,Trigg County,17,0,0,NaN,0,0,63,72
2009-09-25,North Laurel,Clay County,33,8,1,NaN,0,0,170,152
2009-09-25,North Oldham,Fort Knox,46,7,1,NaN,0,0,94,50
2009-09-25,Owensboro,Ohio County,63,0,1,NaN,0,0,173,171
2009-09-25,Owensboro Catholic,Henry County,34,26,1,NaN,0,0,67,87
2009-09-25,Paducah Tilghman,Calloway County,30,12,1,NaN,0,0,95,118
2009-09-25,Phelps,Betsy Layne,14,8,1,NaN,0,0,33,7
2009-09-25,Pikeville,Allen Central,34,24,1,NaN,0,0,34,1
2009-09-25,Pineville,Paintsville,38,21,1,NaN,0,0,35,31
2009-09-25,Prestonsburg,Sheldon Clark,24,19,0,NaN,0,0,68,101
2009-09-25,Raceland,Nicholas County,32,14,1,NaN,0,0,36,30
2009-09-25,Rowan County,Boyd County,28,13,0,NaN,0,0,140,114
2009-09-25,Russell,West Carter,14,12,0,NaN,0,0,98,108
2009-09-25,Ryle,Cooper,56,13,1,NaN,0,0,212,192
2009-09-25,Scott County,George Rogers Clark,40,0,1,NaN,0,0,213,197
2009-09-25,Shelby County,Nelson County,20,16,0,NaN,0,0,215,208
2009-09-25,Shelby Valley,Bath County,49,0,0,NaN,0,0,70,42
2009-09-25,Simon Kenton,Conner,56,14,1,NaN,0,0,216,191
2009-09-25,Somerset,Casey County,60,9,0,NaN,0,0,102,78
2009-09-25,South Laurel,Mercer County,26,21,0,NaN,0,0,177,168
2009-09-25,Southern,Iroquois,40,0,1,NaN,0,0,217,161
2009-09-25,Southwestern,Lincoln County,36,7,0,NaN,0,0,179,166
2009-09-25,St. Xavier,Central,36,14,0,NaN,0,0,218,79
2009-09-25,Tates Creek,North Bullitt,29,7,0,NaN,0,0,219,137
2009-09-25,Taylor County,Jackson County,37,8,0,NaN,0,0,104,88
2009-09-25,Trinity (Louisville),Bowling Green,9,0,1,NaN,0,0,220,149
2009-09-25,Valley,Atherton,72,0,0,NaN,0,0,142,111
2009-09-25,Western Hills,East Jessamine,8,0,0,NaN,0,0,109,120
2009-09-25,Whitley County,Harlan County,36,8,1,NaN,0,0,182,158
2009-09-25,Williamsburg,Berea,46,36,1,NaN,0,0,40,5
2009-09-26,Covington Catholic,Newport Central Catholic,28,14,1,NaN,0,0,153,65
2009-09-28,Ludlow,Bishop Brossart,35,14,1,NaN,0,0,27,8
2009-10-01,Allen Central,East Ridge,58,30,0,NaN,0,0,1,80
2009-10-01,Butler,Seneca,16,10,1,NaN,1,0,188,214
2009-10-01,Moore,Southern,42,39,0,NaN,0,0,93,217
2009-10-01,Rockcastle County,Madison Southern,40,12,1,NaN,0,0,139,134
2009-10-01,Valley,Breckinridge County,53,13,1,NaN,0,0,142,116
2009-10-01,Waggener,Iroquois,26,6,1,NaN,0,0,180,161
2009-10-01,Western,Fairdale,48,28,0,NaN,0,0,145,121
2009-10-02,Allen County-Scottsville,Warren East,42,6,0,NaN,0,0,110,143
2009-10-02,Anderson County,Jeffersontown,35,20,1,NaN,0,0,146,162
2009-10-02,Apollo,Daviess County,17,0,0,NaN,0,0,184,193
2009-10-02,Belfry,Pikeville,54,20,1,NaN,0,0,75,34
2009-10-02,Bell County,Knox Central,34,6,1,NaN,0,0,112,128
2009-10-02,Bellevue,Bishop Brossart,45,7,1,NaN,0,0,4,8
2009-10-02,Bethlehem,Washington County,27,7,1,NaN,0,0,6,73
2009-10-02,Bowling Green,Grayson County,42,14,1,NaN,0,0,149,157
2009-10-02,Boyd County,East Carter,23,10,1,NaN,0,0,114,119
2009-10-02,Boyle County,Lafayette,48,6,1,NaN,0,0,115,202
2009-10-02,Breathitt County,Hazard,7,3,1,NaN,0,0,76,22
2009-10-02,Bullitt Central,Doss,41,24,1,NaN,0,0,150,155
2009-10-02,Butler County,Adair County,36,0,1,NaN,0,0,77,74
2009-10-02,Calloway County,Fulton County,24,8,0,NaN,0,0,118,19
2009-10-02,Campbellsville,Berea,26,14,0,NaN,0,0,10,5
2009-10-02,Central Hardin,LaRue County,51,41,0,NaN,0,0,190,129
2009-10-02,Christian Academy-Louisville,North Bullitt,30,21,0,NaN,0,0,45,137
2009-10-02,Christian County,Owensboro,13,10,1,NaN,0,0,151,173
2009-10-02,Conner,Boone County,42,14,1,NaN,0,0,191,186
2009-10-02,Crittenden County,Ballard Memorial,27,6,0,NaN,0,0,13,2
2009-10-02,East Jessamine,Owen County,22,0,0,NaN,0,0,120,66
2009-10-02,Eminence,Gallatin County,12,6,1,NaN,1,0,15,20
2009-10-02,Estill County,Pineville,35,14,1,NaN,0,0,83,35
2009-10-02,Fern Creek,DeSales,26,20,2,NaN,1,0,196,48
2009-10-02,Frankfort,Bracken County,68,0,1,NaN,0,0,17,9
2009-10-02,Franklin-Simpson,Monroe County,35,28,0,NaN,0,0,123,61
2009-10-02,Garrard County,Jackson County,56,24,1,NaN,0,0,85,88
2009-10-02,George Rogers Clark,Corbin,35,30,1,NaN,0,0,197,46
2009-10-02,Glasgow,Elizabethtown,22,8,1,NaN,0,0,51,82
2009-10-02,Grant County,Bourbon County,17,14,0,NaN,0,0,156,113
2009-10-02,Graves County,Marshall County,40,0,0,NaN,0,0,198,205
2009-10-02,Greenwood,Nelson County,22,9,0,NaN,0,0,199,208
2009-10-02,Harlan,Knott County Central,48,20,1,NaN,0,0,21,56
2009-10-02,Harlan County,Letcher County Central,12,7,1,NaN,0,0,158,165
2009-10-02,Henderson County,Muhlenberg County,62,18,0,NaN,0,0,200,207
2009-10-02,Henry Clay,Bryan Station,27,6,1,NaN,0,0,201,187
2009-10-02,Highlands,Dixie Heights,52,9,1,NaN,0,0,159,154
2009-10-02,Holmes,Franklin County,28,12,1,NaN,0,0,126,122
2009-10-02,John Hardin,Paul Laurence Dunbar,47,20,0,NaN,0,0,163,210
2009-10-02,Lexington Christian,Nicholas County,62,0,0,NaN,0,0,26,30
2009-10-02,Logan County,Russell County,25,12,1,NaN,0,0,132,141
2009-10-02,Lone Oak,Green County,52,20,1,NaN,0,0,133,52
2009-10-02,Ludlow,Dayton,19,12,0,NaN,0,0,27,14
2009-10-02,Madisonville-North Hopkins,Hopkins County Central,14,6,1,NaN,0,0,167,127
2009-10-02,Magoffin County,Jenkins,61,18,0,NaN,0,0,90,24
2009-10-02,Marion County,Mercer County,35,15,1,NaN,0,0,135,168
2009-10-02,Mason County,Lewis County,42,14,0,NaN,0,0,91,89
2009-10-02,Mayfield,Fulton City,49,0,1,NaN,0,0,29,18
2009-10-02,McCreary Central,Powell County,50,30,0,NaN,0,0,136,97
2009-10-02,Meade County,North Hardin,23,21,0,NaN,0,0,206,209
2009-10-02,Metcalfe County,Todd County Central,58,0,1,NaN,0,0,59,71
2009-10-02,Montgomery County,Spencer County,14,13,0,NaN,0,0,169,103
2009-10-02,Murray,Reidland,49,0,1,NaN,0,0,63,69
2009-10-02,Newport Central Catholic,Newport,35,16,0,NaN,0,0,65,64
2009-10-02,Oldham County,South Oldham,42,7,0,NaN,0,0,172,178
2009-10-02,Paducah Tilghman,Webster County,60,6,1,NaN,0,0,95,107
2009-10-02,Pendleton County,Bath County,40,21,1,NaN,0,0,138,42
2009-10-02,Perry County Central,North Laurel,20,14,0,NaN,0,0,174,170
2009-10-02,Pleasure Ridge Park,Madison Central,33,0,1,NaN,0,0,211,203
2009-10-02,Raceland,Paris,21,0,0,NaN,0,0,36,32
2009-10-02,Rowan County,Greenup County,29,28,1,NaN,0,0,140,124
2009-10-02,Russell,Fleming County,45,25,1,NaN,0,0,98,84
2009-10-02,Russellville,Edmonson County,18,14,0,NaN,0,0,99,81
2009-10-02,Ryle,Campbell County,62,19,0,NaN,0,0,212,189
2009-10-02,Scott,Lloyd Memorial,34,26,0,NaN,0,0,176,58
2009-10-02,Scott County,Tates Creek,32,14,1,NaN,0,0,213,219
2009-10-02,Shelby County,Eastern,41,34,1,NaN,0,0,215,195
2009-10-02,Shelby Valley,Leslie County,49,14,1,NaN,0,0,70,57
2009-10-02,Simon Kenton,Cooper,62,0,0,NaN,0,0,216,192
2009-10-02,Somerset,Taylor County,62,15,1,NaN,0,0,102,104
2009-10-02,South Floyd,Betsy Layne,40,38,0,NaN,0,0,37,7
2009-10-02,Southwestern,South Laurel,14,8,1,NaN,0,0,179,177
2009-10-02,Trigg County,Caldwell County,30,29,0,NaN,0,0,72,43
2009-10-02,Trimble County,Carroll County,31,19,0,NaN,0,0,38,44
2009-10-02,Union County,Heath,41,21,1,NaN,0,0,105,54
2009-10-02,Warren Central,Barren County,54,0,1,NaN,0,0,181,148
2009-10-02,Wayne County,Casey County,42,22,0,NaN,0,0,106,78
2009-10-02,West Carter,Morgan County,42,20,1,NaN,0,0,108,62
2009-10-02,West Jessamine,Western Hills,35,0,1,NaN,0,0,144,109
2009-10-02,Whitley County,Clay County,30,26,0,NaN,0,0,182,152
2009-10-02,Williamsburg,Clinton County,54,26,1,NaN,0,0,40,12
2009-10-03,Beechwood,Walton-Verona,55,0,0,NaN,0,0,3,39
2009-10-03,Holy Cross (Covington),Holy Cross (Louisville),26,10,1,NaN,0,0,55,23
2009-10-03,Hopkinsville,Ohio County,47,12,1,NaN,0,0,160,171
2009-10-03,St. Xavier,Trinity (Louisville),32,7,2,NaN,0,0,218,220
2009-10-08,Corbin,Knott County Central,85,34,0,NaN,0,0,46,56
2009-10-08,Simon Kenton,Ryle,49,29,1,NaN,0,0,216,212
2009-10-09,Allen Central,Phelps,56,0,0,NaN,0,0,1,33
2009-10-09,Allen County-Scottsville,Franklin-Simpson,19,14,0,NaN,0,0,110,123
2009-10-09,Anderson County,Bullitt Central,42,7,0,NaN,0,0,146,150
2009-10-09,Ballard,Eastern,29,14,1,NaN,0,0,185,195
2009-10-09,Beechwood,Ludlow,49,2,1,NaN,0,0,3,27
2009-10-09,Belfry,Pike County Central,24,14,0,NaN,0,0,75,96
2009-10-09,Bellevue,Dayton,56,7,0,NaN,0,0,4,14
2009-10-09,Bethlehem,Kentucky Country Day,33,20,1,NaN,0,0,6,25
2009-10-09,Boone County,Cooper,26,3,1,NaN,0,0,186,192
2009-10-09,Bourbon County,Franklin County,24,22,1,NaN,0,0,113,122
2009-10-09,Breathitt County,Estill County,35,6,0,NaN,0,0,76,83
2009-10-09,Campbellsville,Williamsburg,14,12,1,NaN,0,0,10,40
2009-10-09,Central,Elizabethtown,21,6,0,NaN,0,0,79,82
2009-10-09,Christian Academy-Louisville,Carroll County,44,6,0,NaN,0,0,45,44
2009-10-09,Christian County,Ohio County,41,14,0,NaN,0,0,151,171
2009-10-09,Conner,Campbell County,47,12,1,NaN,0,0,191,189
2009-10-09,Daviess County,Marshall County,30,7,0,NaN,0,0,193,205
2009-10-09,DeSales,Owen County,53,0,2,NaN,0,0,48,66
2009-10-09,Dixie Heights,Holmes,21,12,1,NaN,0,0,154,126
2009-10-09,Doss,Waggener,21,0,1,NaN,0,0,155,180
2009-10-09,DuPont Manual,Pleasure Ridge Park,35,0,0,NaN,0,0,194,211
2009-10-09,Fern Creek,Southern,48,0,1,NaN,0,0,196,217
2009-10-09,Fleming County,West Carter,28,25,1,NaN,0,0,84,108
2009-10-09,Fort Campbell,Todd County Central,78,0,0,NaN,0,0,49,71
2009-10-09,Frankfort,Eminence,14,0,0,NaN,0,0,17,15
2009-10-09,George Rogers Clark,Henry Clay,12,6,0,NaN,0,0,197,201
2009-10-09,Grayson County,Butler County,7,6,0,NaN,0,0,157,77
2009-10-09,Hancock County,Owensboro Catholic,24,19,1,NaN,0,0,53,67
2009-10-09,Harlan County,North Laurel,32,26,1,NaN,1,0,158,170
2009-10-09,Hazard,Harlan,34,0,0,NaN,0,0,22,21
2009-10-09,Henderson County,Graves County,13,0,0,NaN,0,0,200,198
2009-10-09,Henry County,North Oldham,28,6,0,NaN,0,0,87,94
2009-10-09,Holy Cross (Louisville),Caverna,56,0,0,NaN,0,0,23,11
2009-10-09,Hopkins County Central,Webster County,40,0,1,NaN,0,0,127,107
2009-10-09,John Hardin,Iroquois,55,0,0,NaN,0,0,163,161
2009-10-09,Johnson Central,Ashland Blazer,29,28,1,NaN,0,0,164,147
2009-10-09,Knox Central,Rockcastle County,21,20,1,NaN,1,0,128,139
2009-10-09,Lafayette,Paul Laurence Dunbar,31,7,0,NaN,0,0,202,210
2009-10-09,Lawrence County,Greenup County,52,12,0,NaN,0,0,130,124
2009-10-09,Letcher County Central,Whitley County,34,27,0,NaN,0,0,165,182
2009-10-09,Lone Oak,Calloway County,25,0,0,NaN,0,0,133,118
2009-10-09,Lynn Camp,Clinton County,13,8,0,NaN,0,0,28,12
2009-10-09,Madisonville-North Hopkins,Hopkinsville,13,6,0,NaN,0,0,167,160
2009-10-09,Male,Shelby County,35,21,1,NaN,0,0,204,215
2009-10-09,Mason County,Russell,34,21,1,NaN,0,0,91,98
2009-10-09,Mayfield,Ballard Memorial,53,14,1,NaN,0,0,29,2
2009-10-09,McCreary Central,Madison Southern,46,21,1,NaN,0,0,136,134
2009-10-09,McLean County,Muhlenberg County,59,6,1,NaN,0,0,92,207
2009-10-09,Meade County,Lincoln County,27,0,1,NaN,0,0,206,166
2009-10-09,Middlesboro,Leslie County,28,14,0,NaN,0,0,60,57
2009-10-09,Nelson County,Central Hardin,22,17,0,NaN,0,0,208,190
2009-10-09,Newport Central Catholic,Holy Cross (Covington),38,21,1,NaN,0,0,65,55
2009-10-09,Nicholas County,Lewis County,23,16,1,NaN,0,0,30,89
2009-10-09,Oldham County,Jeffersontown,36,14,1,NaN,0,0,172,162
2009-10-09,Owensboro,Apollo,16,7,0,NaN,0,0,173,184
2009-10-09,Paintsville,Betsy Layne,26,20,0,NaN,0,0,31,7
2009-10-09,Perry County Central,Clay County,14,0,1,NaN,0,0,174,152
2009-10-09,Pikeville,South Floyd,54,6,0,NaN,0,0,34,37
2009-10-09,Pineville,Jenkins,63,0,1,NaN,0,0,35,24
2009-10-09,Prestonsburg,Morgan County,53,12,1,NaN,0,0,68,62
2009-10-09,Pulaski County,South Laurel,45,20,0,NaN,0,0,175,177
2009-10-09,Raceland,Fairview,14,6,1,NaN,0,0,36,16
2009-10-09,Russell County,Warren East,37,6,1,NaN,0,0,141,143
2009-10-09,Scott County,Bryan Station,37,25,0,NaN,0,0,213,187
2009-10-09,Sheldon Clark,East Ridge,63,28,1,NaN,0,0,101,80
2009-10-09,Somerset,Garrard County,34,20,1,NaN,0,0,102,85
2009-10-09,South Oldham,Grant County,28,7,1,NaN,0,0,178,156
2009-10-09,Southwestern,Mercer County,19,7,1,NaN,0,0,179,168
2009-10-09,St. Xavier,Butler,35,7,1,NaN,0,0,218,188
2009-10-09,Tates Creek,Madison Central,35,21,1,NaN,0,0,219,203
2009-10-09,Taylor County,Casey County,22,21,1,NaN,1,0,104,78
2009-10-09,Trigg County,Reidland,28,7,0,NaN,0,0,72,69
2009-10-09,Trimble County,Bracken County,40,0,0,NaN,0,0,38,9
2009-10-09,Trinity (Louisville),Seneca,40,14,1,NaN,0,0,220,214
2009-10-09,Union County,Paducah Tilghman,21,13,1,NaN,0,0,105,95
2009-10-09,Valley,Fairdale,28,12,1,NaN,0,0,142,121
2009-10-09,Washington County,Fort Knox,48,7,1,NaN,0,0,73,50
2009-10-09,Wayne County,Jackson County,41,12,0,NaN,0,0,106,88
2009-10-09,West Jessamine,East Jessamine,13,12,1,NaN,0,0,144,120
2009-10-09,Western,Atherton,50,0,1,NaN,0,0,145,111
2009-10-09,Western Hills,Spencer County,28,21,1,NaN,0,0,109,103
2009-10-09,Woodford County,Montgomery County,13,6,0,NaN,0,0,183,169
2009-10-10,Bardstown,Danville,17,15,0,NaN,0,0,41,47
2009-10-10,Bishop Brossart,Walton-Verona,21,15,0,NaN,0,0,8,39
2009-10-10,Boyle County,Lexington Catholic,21,13,1,NaN,0,0,115,131
2009-10-10,Covington Catholic,Scott,56,14,1,NaN,0,0,153,176
2009-10-10,Greenwood,North Hardin,45,33,0,NaN,0,0,199,209
2009-10-10,Harrison County,Pendleton County,35,7,1,NaN,0,0,125,138
2009-10-10,Heath,Caldwell County,7,6,0,NaN,0,0,54,43
2009-10-10,LaRue County,North Bullitt,42,6,1,NaN,0,0,129,137
2009-10-10,Lexington Christian,Paris,56,0,1,NaN,0,0,26,32
2009-10-10,Lloyd Memorial,Newport,51,22,1,NaN,0,0,58,64
